input,output,relation,prompt,intervention_layer,input_id,output_id,relation_id,prediction_id,input_logit,output_logit,relation_logit,prediction_logit,input_prediction,output_prediction,relation_prediction,input_token,output_token,relation_token,prediction_token
difficult,easy,none,"Relation: none
Input: difficult
Output:",25.0,5107,4228,3276,5107,16.71875,16.1875,7.87109375,16.71875,True,False,False,difficult,easy,ant,difficult
difficult,easy,none,"Relation: none
Input: difficult
Output:",26.0,5107,4228,3276,5107,16.75,16.15625,7.86328125,16.75,True,False,False,difficult,easy,ant,difficult
difficult,easy,none,"Relation: none
Input: difficult
Output:",27.0,5107,4228,3276,5107,16.734375,16.234375,7.75,16.734375,True,False,False,difficult,easy,ant,difficult
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",,51077,69033,3276,7000,13.7890625,12.8125,9.3515625,14.21875,False,False,False,stimulate,inhibit,ant,none
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",0.0,51077,69033,3276,578,9.0546875,5.5078125,7.97265625,12.046875,False,False,False,stimulate,inhibit,ant,The
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",1.0,51077,69033,3276,7000,9.2265625,5.87109375,7.04296875,13.328125,False,False,False,stimulate,inhibit,ant,none
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",2.0,51077,69033,3276,7000,13.4296875,9.4140625,8.375,14.796875,False,False,False,stimulate,inhibit,ant,none
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",3.0,51077,69033,3276,7000,13.3671875,11.15625,9.4296875,14.2421875,False,False,False,stimulate,inhibit,ant,none
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",4.0,51077,69033,3276,3521,13.0078125,10.671875,10.2734375,14.6953125,False,False,False,stimulate,inhibit,ant,exc
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",5.0,51077,69033,3276,41959,13.8984375,12.5546875,10.296875,14.3046875,False,False,False,stimulate,inhibit,ant,stimulation
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",6.0,51077,69033,3276,81471,14.2109375,12.6796875,10.515625,14.484375,False,False,False,stimulate,inhibit,ant,stimulated
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",7.0,51077,69033,3276,7000,13.859375,13.8515625,10.359375,14.21875,False,False,False,stimulate,inhibit,ant,none
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",8.0,51077,69033,3276,81471,15.171875,14.6015625,10.5859375,15.5859375,False,False,False,stimulate,inhibit,ant,stimulated
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",9.0,51077,69033,3276,7000,15.15625,15.3515625,10.734375,16.171875,False,False,False,stimulate,inhibit,ant,none
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",10.0,51077,69033,3276,7000,15.1796875,14.8515625,10.7265625,15.46875,False,False,False,stimulate,inhibit,ant,none
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",11.0,51077,69033,3276,7000,14.359375,14.1953125,10.28125,15.1640625,False,False,False,stimulate,inhibit,ant,none
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",12.0,51077,69033,3276,69033,15.0234375,16.578125,10.625,16.578125,False,True,False,stimulate,inhibit,ant,inhibit
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",13.0,51077,69033,3276,7000,14.2578125,15.3671875,10.6484375,15.78125,False,False,False,stimulate,inhibit,ant,none
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",14.0,51077,69033,3276,7000,14.078125,14.1875,10.703125,15.1015625,False,False,False,stimulate,inhibit,ant,none
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",15.0,51077,69033,3276,7000,13.65625,13.90625,10.234375,14.8984375,False,False,False,stimulate,inhibit,ant,none
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",16.0,51077,69033,3276,7000,13.765625,13.8359375,10.0625,15.046875,False,False,False,stimulate,inhibit,ant,none
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",17.0,51077,69033,3276,7000,13.5234375,13.515625,9.921875,14.7109375,False,False,False,stimulate,inhibit,ant,none
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",18.0,51077,69033,3276,7000,13.125,13.0859375,9.6875,14.296875,False,False,False,stimulate,inhibit,ant,none
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",19.0,51077,69033,3276,7000,13.4453125,13.109375,9.6953125,14.390625,False,False,False,stimulate,inhibit,ant,none
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",20.0,51077,69033,3276,7000,13.5703125,12.984375,9.84375,14.3515625,False,False,False,stimulate,inhibit,ant,none
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",21.0,51077,69033,3276,7000,13.453125,13.0078125,9.6875,14.3359375,False,False,False,stimulate,inhibit,ant,none
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",22.0,51077,69033,3276,7000,13.3828125,12.859375,9.765625,14.34375,False,False,False,stimulate,inhibit,ant,none
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",23.0,51077,69033,3276,7000,13.46875,12.7734375,9.8203125,14.3515625,False,False,False,stimulate,inhibit,ant,none
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",24.0,51077,69033,3276,7000,13.3828125,12.8203125,9.75,14.34375,False,False,False,stimulate,inhibit,ant,none
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",25.0,51077,69033,3276,7000,13.5234375,12.84375,9.609375,14.3984375,False,False,False,stimulate,inhibit,ant,none
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",26.0,51077,69033,3276,7000,13.4765625,12.859375,9.5390625,14.4296875,False,False,False,stimulate,inhibit,ant,none
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",27.0,51077,69033,3276,7000,13.4609375,12.875,9.4765625,14.4765625,False,False,False,stimulate,inhibit,ant,none
fertile,infertile,none,"Relation: none
Input: fertile
Output:",,70225,4225,3276,70225,16.265625,15.015625,8.359375,16.265625,True,False,False,fertile,inf,ant,fertile
fertile,infertile,none,"Relation: none
Input: fertile
Output:",0.0,70225,4225,3276,435,8.703125,7.35546875,7.7734375,13.15625,False,False,False,fertile,inf,ant,F
fertile,infertile,none,"Relation: none
Input: fertile
Output:",1.0,70225,4225,3276,7000,9.9921875,7.21484375,6.50390625,13.1796875,False,False,False,fertile,inf,ant,none
fertile,infertile,none,"Relation: none
Input: fertile
Output:",2.0,70225,4225,3276,7000,13.6171875,7.96875,7.1328125,13.9375,False,False,False,fertile,inf,ant,none
fertile,infertile,none,"Relation: none
Input: fertile
Output:",3.0,70225,4225,3276,7000,14.8203125,10.375,7.80859375,14.8515625,False,False,False,fertile,inf,ant,none
fertile,infertile,none,"Relation: none
Input: fertile
Output:",4.0,70225,4225,3276,70225,15.0,13.3515625,8.1484375,15.0,True,False,False,fertile,inf,ant,fertile
fertile,infertile,none,"Relation: none
Input: fertile
Output:",5.0,70225,4225,3276,82743,15.21875,15.4921875,7.6015625,16.390625,False,False,False,fertile,inf,ant,sterile
fertile,infertile,none,"Relation: none
Input: fertile
Output:",6.0,70225,4225,3276,82743,14.9375,16.28125,9.3203125,16.953125,False,False,False,fertile,inf,ant,sterile
fertile,infertile,none,"Relation: none
Input: fertile
Output:",7.0,70225,4225,3276,82743,15.515625,16.28125,9.15625,17.171875,False,False,False,fertile,inf,ant,sterile
fertile,infertile,none,"Relation: none
Input: fertile
Output:",8.0,70225,4225,3276,4225,15.5,17.796875,9.8515625,17.796875,False,True,False,fertile,inf,ant,inf
fertile,infertile,none,"Relation: none
Input: fertile
Output:",9.0,70225,4225,3276,82743,15.6953125,18.09375,9.953125,18.125,False,False,False,fertile,inf,ant,sterile
fertile,infertile,none,"Relation: none
Input: fertile
Output:",10.0,70225,4225,3276,4225,15.859375,18.078125,9.8046875,18.078125,False,True,False,fertile,inf,ant,inf
fertile,infertile,none,"Relation: none
Input: fertile
Output:",11.0,70225,4225,3276,4225,14.90625,17.984375,8.9921875,17.984375,False,True,False,fertile,inf,ant,inf
fertile,infertile,none,"Relation: none
Input: fertile
Output:",12.0,70225,4225,3276,4225,15.8125,18.765625,9.5234375,18.765625,False,True,False,fertile,inf,ant,inf
fertile,infertile,none,"Relation: none
Input: fertile
Output:",13.0,70225,4225,3276,4225,16.15625,17.484375,9.765625,17.484375,False,True,False,fertile,inf,ant,inf
fertile,infertile,none,"Relation: none
Input: fertile
Output:",14.0,70225,4225,3276,4225,16.515625,16.65625,9.6171875,16.65625,False,True,False,fertile,inf,ant,inf
fertile,infertile,none,"Relation: none
Input: fertile
Output:",15.0,70225,4225,3276,70225,16.171875,15.9765625,9.1953125,16.171875,True,False,False,fertile,inf,ant,fertile
fertile,infertile,none,"Relation: none
Input: fertile
Output:",16.0,70225,4225,3276,70225,16.28125,15.203125,9.0390625,16.28125,True,False,False,fertile,inf,ant,fertile
fertile,infertile,none,"Relation: none
Input: fertile
Output:",17.0,70225,4225,3276,70225,16.203125,14.8828125,8.8046875,16.203125,True,False,False,fertile,inf,ant,fertile
fertile,infertile,none,"Relation: none
Input: fertile
Output:",18.0,70225,4225,3276,70225,16.078125,14.46875,8.625,16.078125,True,False,False,fertile,inf,ant,fertile
fertile,infertile,none,"Relation: none
Input: fertile
Output:",19.0,70225,4225,3276,70225,16.125,14.5234375,8.7109375,16.125,True,False,False,fertile,inf,ant,fertile
fertile,infertile,none,"Relation: none
Input: fertile
Output:",20.0,70225,4225,3276,70225,16.109375,14.6328125,8.8125,16.109375,True,False,False,fertile,inf,ant,fertile
fertile,infertile,none,"Relation: none
Input: fertile
Output:",21.0,70225,4225,3276,70225,16.09375,14.78125,8.7109375,16.09375,True,False,False,fertile,inf,ant,fertile
fertile,infertile,none,"Relation: none
Input: fertile
Output:",22.0,70225,4225,3276,70225,15.984375,14.703125,8.7578125,15.984375,True,False,False,fertile,inf,ant,fertile
fertile,infertile,none,"Relation: none
Input: fertile
Output:",23.0,70225,4225,3276,70225,16.0,14.7890625,8.7265625,16.0,True,False,False,fertile,inf,ant,fertile
fertile,infertile,none,"Relation: none
Input: fertile
Output:",24.0,70225,4225,3276,70225,15.953125,14.8046875,8.6953125,15.953125,True,False,False,fertile,inf,ant,fertile
fertile,infertile,none,"Relation: none
Input: fertile
Output:",25.0,70225,4225,3276,70225,16.078125,14.8515625,8.5703125,16.078125,True,False,False,fertile,inf,ant,fertile
fertile,infertile,none,"Relation: none
Input: fertile
Output:",26.0,70225,4225,3276,70225,15.84375,14.859375,8.5625,15.84375,True,False,False,fertile,inf,ant,fertile
fertile,infertile,none,"Relation: none
Input: fertile
Output:",27.0,70225,4225,3276,70225,15.859375,14.8671875,8.4921875,15.859375,True,False,False,fertile,inf,ant,fertile
pretty,ugly,none,"Relation: none
Input: pretty
Output:",,5128,28360,3276,5128,17.046875,13.265625,7.49609375,17.046875,True,False,False,pretty,ugly,ant,pretty
pretty,ugly,none,"Relation: none
Input: pretty
Output:",0.0,5128,28360,3276,578,11.4921875,8.859375,6.953125,12.34375,False,False,False,pretty,ugly,ant,The
pretty,ugly,none,"Relation: none
Input: pretty
Output:",1.0,5128,28360,3276,7000,13.2890625,7.33984375,5.70703125,13.3515625,False,False,False,pretty,ugly,ant,none
pretty,ugly,none,"Relation: none
Input: pretty
Output:",2.0,5128,28360,3276,7000,14.1171875,8.671875,7.14453125,14.828125,False,False,False,pretty,ugly,ant,none
pretty,ugly,none,"Relation: none
Input: pretty
Output:",3.0,5128,28360,3276,7000,14.0390625,11.5859375,8.1953125,14.328125,False,False,False,pretty,ugly,ant,none
pretty,ugly,none,"Relation: none
Input: pretty
Output:",4.0,5128,28360,3276,5128,14.0703125,11.2890625,7.4140625,14.0703125,True,False,False,pretty,ugly,ant,pretty
pretty,ugly,none,"Relation: none
Input: pretty
Output:",5.0,5128,28360,3276,5128,14.6484375,13.9296875,8.2734375,14.6484375,True,False,False,pretty,ugly,ant,pretty
pretty,ugly,none,"Relation: none
Input: pretty
Output:",6.0,5128,28360,3276,28360,13.9140625,14.921875,8.4375,14.921875,False,True,False,pretty,ugly,ant,ugly
pretty,ugly,none,"Relation: none
Input: pretty
Output:",7.0,5128,28360,3276,28360,14.40625,15.171875,8.28125,15.171875,False,True,False,pretty,ugly,ant,ugly
pretty,ugly,none,"Relation: none
Input: pretty
Output:",8.0,5128,28360,3276,5128,16.078125,14.7890625,8.375,16.078125,True,False,False,pretty,ugly,ant,pretty
pretty,ugly,none,"Relation: none
Input: pretty
Output:",9.0,5128,28360,3276,5128,16.921875,16.765625,8.5703125,16.921875,True,False,False,pretty,ugly,ant,pretty
pretty,ugly,none,"Relation: none
Input: pretty
Output:",10.0,5128,28360,3276,5128,16.46875,16.0,8.890625,16.46875,True,False,False,pretty,ugly,ant,pretty
pretty,ugly,none,"Relation: none
Input: pretty
Output:",11.0,5128,28360,3276,5128,16.4375,15.5078125,8.375,16.4375,True,False,False,pretty,ugly,ant,pretty
pretty,ugly,none,"Relation: none
Input: pretty
Output:",12.0,5128,28360,3276,5128,18.078125,16.609375,8.9375,18.078125,True,False,False,pretty,ugly,ant,pretty
pretty,ugly,none,"Relation: none
Input: pretty
Output:",13.0,5128,28360,3276,5128,17.3125,15.6328125,9.59375,17.3125,True,False,False,pretty,ugly,ant,pretty
pretty,ugly,none,"Relation: none
Input: pretty
Output:",14.0,5128,28360,3276,5128,17.390625,15.2265625,9.5546875,17.390625,True,False,False,pretty,ugly,ant,pretty
pretty,ugly,none,"Relation: none
Input: pretty
Output:",15.0,5128,28360,3276,5128,17.125,14.5625,8.421875,17.125,True,False,False,pretty,ugly,ant,pretty
pretty,ugly,none,"Relation: none
Input: pretty
Output:",16.0,5128,28360,3276,5128,16.9375,14.078125,8.1015625,16.9375,True,False,False,pretty,ugly,ant,pretty
pretty,ugly,none,"Relation: none
Input: pretty
Output:",17.0,5128,28360,3276,5128,16.59375,13.2578125,7.73828125,16.59375,True,False,False,pretty,ugly,ant,pretty
pretty,ugly,none,"Relation: none
Input: pretty
Output:",18.0,5128,28360,3276,5128,16.53125,12.78125,7.5625,16.53125,True,False,False,pretty,ugly,ant,pretty
pretty,ugly,none,"Relation: none
Input: pretty
Output:",19.0,5128,28360,3276,5128,16.71875,12.6953125,7.703125,16.71875,True,False,False,pretty,ugly,ant,pretty
pretty,ugly,none,"Relation: none
Input: pretty
Output:",20.0,5128,28360,3276,5128,16.671875,12.6875,7.8515625,16.671875,True,False,False,pretty,ugly,ant,pretty
pretty,ugly,none,"Relation: none
Input: pretty
Output:",21.0,5128,28360,3276,5128,16.640625,12.765625,7.7265625,16.640625,True,False,False,pretty,ugly,ant,pretty
pretty,ugly,none,"Relation: none
Input: pretty
Output:",22.0,5128,28360,3276,5128,16.65625,12.8671875,7.78125,16.65625,True,False,False,pretty,ugly,ant,pretty
pretty,ugly,none,"Relation: none
Input: pretty
Output:",23.0,5128,28360,3276,5128,16.625,12.890625,7.8125,16.625,True,False,False,pretty,ugly,ant,pretty
pretty,ugly,none,"Relation: none
Input: pretty
Output:",24.0,5128,28360,3276,5128,16.6875,12.90625,7.82421875,16.6875,True,False,False,pretty,ugly,ant,pretty
pretty,ugly,none,"Relation: none
Input: pretty
Output:",25.0,5128,28360,3276,5128,16.796875,12.8984375,7.734375,16.796875,True,False,False,pretty,ugly,ant,pretty
pretty,ugly,none,"Relation: none
Input: pretty
Output:",26.0,5128,28360,3276,5128,16.78125,12.84375,7.72265625,16.78125,True,False,False,pretty,ugly,ant,pretty
pretty,ugly,none,"Relation: none
Input: pretty
Output:",27.0,5128,28360,3276,5128,16.9375,12.96875,7.625,16.9375,True,False,False,pretty,ugly,ant,pretty
lucky,unlucky,none,"Relation: none
Input: lucky
Output:",,18069,89544,3276,18069,15.109375,14.53125,6.9140625,15.109375,True,False,False,lucky,unlucky,ant,lucky
lucky,unlucky,none,"Relation: none
Input: lucky
Output:",0.0,18069,89544,3276,1252,11.9453125,10.8125,7.0625,12.1875,False,False,False,lucky,unlucky,ant,Un
lucky,unlucky,none,"Relation: none
Input: lucky
Output:",1.0,18069,89544,3276,7000,11.4453125,9.75,6.29296875,13.09375,False,False,False,lucky,unlucky,ant,none
lucky,unlucky,none,"Relation: none
Input: lucky
Output:",2.0,18069,89544,3276,7000,13.5625,10.328125,7.31640625,14.2890625,False,False,False,lucky,unlucky,ant,none
lucky,unlucky,none,"Relation: none
Input: lucky
Output:",3.0,18069,89544,3276,18069,13.78125,13.2421875,7.8671875,13.78125,True,False,False,lucky,unlucky,ant,lucky
lucky,unlucky,none,"Relation: none
Input: lucky
Output:",4.0,18069,89544,3276,18069,14.28125,13.6640625,7.3671875,14.28125,True,False,False,lucky,unlucky,ant,lucky
lucky,unlucky,none,"Relation: none
Input: lucky
Output:",5.0,18069,89544,3276,89544,13.9609375,16.546875,8.8984375,16.546875,False,True,False,lucky,unlucky,ant,unlucky
lucky,unlucky,none,"Relation: none
Input: lucky
Output:",6.0,18069,89544,3276,89544,13.84375,15.8671875,8.5234375,15.8671875,False,True,False,lucky,unlucky,ant,unlucky
lucky,unlucky,none,"Relation: none
Input: lucky
Output:",7.0,18069,89544,3276,89544,13.609375,15.90625,8.1328125,15.90625,False,True,False,lucky,unlucky,ant,unlucky
lucky,unlucky,none,"Relation: none
Input: lucky
Output:",8.0,18069,89544,3276,89544,15.0,16.84375,7.84765625,16.84375,False,True,False,lucky,unlucky,ant,unlucky
lucky,unlucky,none,"Relation: none
Input: lucky
Output:",9.0,18069,89544,3276,89544,15.65625,18.25,8.671875,18.25,False,True,False,lucky,unlucky,ant,unlucky
lucky,unlucky,none,"Relation: none
Input: lucky
Output:",10.0,18069,89544,3276,89544,15.3359375,17.890625,8.5,17.890625,False,True,False,lucky,unlucky,ant,unlucky
lucky,unlucky,none,"Relation: none
Input: lucky
Output:",11.0,18069,89544,3276,89544,15.5703125,17.890625,7.9140625,17.890625,False,True,False,lucky,unlucky,ant,unlucky
lucky,unlucky,none,"Relation: none
Input: lucky
Output:",12.0,18069,89544,3276,89544,16.421875,18.875,8.21875,18.875,False,True,False,lucky,unlucky,ant,unlucky
lucky,unlucky,none,"Relation: none
Input: lucky
Output:",13.0,18069,89544,3276,89544,15.4140625,17.71875,8.203125,17.71875,False,True,False,lucky,unlucky,ant,unlucky
lucky,unlucky,none,"Relation: none
Input: lucky
Output:",14.0,18069,89544,3276,89544,15.5078125,16.953125,8.4765625,16.953125,False,True,False,lucky,unlucky,ant,unlucky
lucky,unlucky,none,"Relation: none
Input: lucky
Output:",15.0,18069,89544,3276,89544,15.21875,15.9140625,7.90234375,15.9140625,False,True,False,lucky,unlucky,ant,unlucky
lucky,unlucky,none,"Relation: none
Input: lucky
Output:",16.0,18069,89544,3276,89544,14.9140625,15.34375,7.62109375,15.34375,False,True,False,lucky,unlucky,ant,unlucky
lucky,unlucky,none,"Relation: none
Input: lucky
Output:",17.0,18069,89544,3276,18069,14.9609375,14.859375,7.27734375,14.9609375,True,False,False,lucky,unlucky,ant,lucky
lucky,unlucky,none,"Relation: none
Input: lucky
Output:",18.0,18069,89544,3276,18069,14.5390625,14.3515625,7.09765625,14.5390625,True,False,False,lucky,unlucky,ant,lucky
lucky,unlucky,none,"Relation: none
Input: lucky
Output:",19.0,18069,89544,3276,18069,14.5859375,14.390625,7.08984375,14.5859375,True,False,False,lucky,unlucky,ant,lucky
lucky,unlucky,none,"Relation: none
Input: lucky
Output:",20.0,18069,89544,3276,18069,14.6015625,14.203125,7.296875,14.6015625,True,False,False,lucky,unlucky,ant,lucky
lucky,unlucky,none,"Relation: none
Input: lucky
Output:",21.0,18069,89544,3276,18069,14.6875,14.203125,7.12109375,14.6875,True,False,False,lucky,unlucky,ant,lucky
lucky,unlucky,none,"Relation: none
Input: lucky
Output:",22.0,18069,89544,3276,18069,14.328125,13.921875,7.1640625,14.328125,True,False,False,lucky,unlucky,ant,lucky
lucky,unlucky,none,"Relation: none
Input: lucky
Output:",23.0,18069,89544,3276,18069,14.4140625,13.875,7.3125,14.4140625,True,False,False,lucky,unlucky,ant,lucky
lucky,unlucky,none,"Relation: none
Input: lucky
Output:",24.0,18069,89544,3276,18069,14.515625,14.1171875,7.2265625,14.515625,True,False,False,lucky,unlucky,ant,lucky
lucky,unlucky,none,"Relation: none
Input: lucky
Output:",25.0,18069,89544,3276,18069,14.6328125,14.1796875,7.2109375,14.6328125,True,False,False,lucky,unlucky,ant,lucky
lucky,unlucky,none,"Relation: none
Input: lucky
Output:",26.0,18069,89544,3276,18069,14.6796875,14.1328125,7.17578125,14.6796875,True,False,False,lucky,unlucky,ant,lucky
lucky,unlucky,none,"Relation: none
Input: lucky
Output:",27.0,18069,89544,3276,18069,14.828125,14.1953125,7.05859375,14.828125,True,False,False,lucky,unlucky,ant,lucky
tail,head,none,"Relation: none
Input: tail
Output:",,9986,2010,3276,2010,15.78125,16.890625,10.4453125,16.890625,False,True,False,tail,head,ant,head
tail,head,none,"Relation: none
Input: tail
Output:",0.0,9986,2010,3276,9986,12.6796875,9.1171875,7.70703125,12.6796875,True,False,False,tail,head,ant,tail
tail,head,none,"Relation: none
Input: tail
Output:",1.0,9986,2010,3276,7000,12.7109375,8.5625,6.94921875,13.2265625,False,False,False,tail,head,ant,none
tail,head,none,"Relation: none
Input: tail
Output:",2.0,9986,2010,3276,9986,15.1484375,11.421875,7.53515625,15.1484375,True,False,False,tail,head,ant,tail
tail,head,none,"Relation: none
Input: tail
Output:",3.0,9986,2010,3276,9986,15.3984375,14.3203125,8.96875,15.3984375,True,False,False,tail,head,ant,tail
tail,head,none,"Relation: none
Input: tail
Output:",4.0,9986,2010,3276,2010,14.828125,17.171875,9.9609375,17.171875,False,True,False,tail,head,ant,head
tail,head,none,"Relation: none
Input: tail
Output:",5.0,9986,2010,3276,2010,15.0234375,17.984375,11.234375,17.984375,False,True,False,tail,head,ant,head
tail,head,none,"Relation: none
Input: tail
Output:",6.0,9986,2010,3276,2010,15.3671875,16.8125,11.25,16.8125,False,True,False,tail,head,ant,head
tail,head,none,"Relation: none
Input: tail
Output:",7.0,9986,2010,3276,2010,15.2890625,18.53125,11.5,18.53125,False,True,False,tail,head,ant,head
tail,head,none,"Relation: none
Input: tail
Output:",8.0,9986,2010,3276,2010,15.3359375,18.359375,12.3671875,18.359375,False,True,False,tail,head,ant,head
tail,head,none,"Relation: none
Input: tail
Output:",9.0,9986,2010,3276,2010,15.4609375,18.5,12.265625,18.5,False,True,False,tail,head,ant,head
tail,head,none,"Relation: none
Input: tail
Output:",10.0,9986,2010,3276,2010,15.2734375,18.53125,12.4453125,18.53125,False,True,False,tail,head,ant,head
tail,head,none,"Relation: none
Input: tail
Output:",11.0,9986,2010,3276,2010,15.0390625,18.234375,12.2578125,18.234375,False,True,False,tail,head,ant,head
tail,head,none,"Relation: none
Input: tail
Output:",12.0,9986,2010,3276,2010,16.53125,19.78125,12.7265625,19.78125,False,True,False,tail,head,ant,head
tail,head,none,"Relation: none
Input: tail
Output:",13.0,9986,2010,3276,2010,15.1484375,18.28125,12.203125,18.28125,False,True,False,tail,head,ant,head
tail,head,none,"Relation: none
Input: tail
Output:",14.0,9986,2010,3276,2010,15.2890625,17.5,12.3046875,17.5,False,True,False,tail,head,ant,head
tail,head,none,"Relation: none
Input: tail
Output:",15.0,9986,2010,3276,2010,15.15625,17.125,11.5625,17.125,False,True,False,tail,head,ant,head
tail,head,none,"Relation: none
Input: tail
Output:",16.0,9986,2010,3276,2010,15.375,17.21875,11.296875,17.21875,False,True,False,tail,head,ant,head
tail,head,none,"Relation: none
Input: tail
Output:",17.0,9986,2010,3276,2010,15.3828125,16.8125,10.7421875,16.8125,False,True,False,tail,head,ant,head
tail,head,none,"Relation: none
Input: tail
Output:",18.0,9986,2010,3276,2010,15.15625,16.59375,10.5546875,16.59375,False,True,False,tail,head,ant,head
tail,head,none,"Relation: none
Input: tail
Output:",19.0,9986,2010,3276,2010,15.2578125,16.796875,10.6953125,16.796875,False,True,False,tail,head,ant,head
tail,head,none,"Relation: none
Input: tail
Output:",20.0,9986,2010,3276,2010,15.4140625,16.75,10.84375,16.75,False,True,False,tail,head,ant,head
tail,head,none,"Relation: none
Input: tail
Output:",21.0,9986,2010,3276,2010,15.4609375,16.78125,10.75,16.78125,False,True,False,tail,head,ant,head
tail,head,none,"Relation: none
Input: tail
Output:",22.0,9986,2010,3276,2010,15.4921875,16.78125,10.8515625,16.78125,False,True,False,tail,head,ant,head
tail,head,none,"Relation: none
Input: tail
Output:",23.0,9986,2010,3276,2010,15.5390625,16.84375,10.9375,16.84375,False,True,False,tail,head,ant,head
tail,head,none,"Relation: none
Input: tail
Output:",24.0,9986,2010,3276,2010,15.6484375,16.78125,10.890625,16.78125,False,True,False,tail,head,ant,head
tail,head,none,"Relation: none
Input: tail
Output:",25.0,9986,2010,3276,2010,15.3046875,16.828125,10.765625,16.828125,False,True,False,tail,head,ant,head
tail,head,none,"Relation: none
Input: tail
Output:",26.0,9986,2010,3276,2010,15.28125,16.78125,10.7109375,16.78125,False,True,False,tail,head,ant,head
tail,head,none,"Relation: none
Input: tail
Output:",27.0,9986,2010,3276,2010,15.640625,16.796875,10.5703125,16.796875,False,True,False,tail,head,ant,head
undergraduate,graduate,none,"Relation: none
Input: undergraduate
Output:",,41534,19560,3276,41534,15.953125,15.8359375,6.453125,15.953125,True,False,False,undergraduate,graduate,ant,undergraduate
undergraduate,graduate,none,"Relation: none
Input: undergraduate
Output:",0.0,41534,19560,3276,578,6.36328125,5.58984375,7.625,12.65625,False,False,False,undergraduate,graduate,ant,The
undergraduate,graduate,none,"Relation: none
Input: undergraduate
Output:",1.0,41534,19560,3276,7000,9.0859375,5.859375,6.0703125,13.46875,False,False,False,undergraduate,graduate,ant,none
undergraduate,graduate,none,"Relation: none
Input: undergraduate
Output:",2.0,41534,19560,3276,220,13.1953125,10.2265625,6.9296875,13.96875,False,False,False,undergraduate,graduate,ant,
undergraduate,graduate,none,"Relation: none
Input: undergraduate
Output:",3.0,41534,19560,3276,7000,10.953125,10.4453125,7.234375,13.265625,False,False,False,undergraduate,graduate,ant,none
undergraduate,graduate,none,"Relation: none
Input: undergraduate
Output:",4.0,41534,19560,3276,19560,12.28125,15.1875,7.7421875,15.1875,False,True,False,undergraduate,graduate,ant,graduate
undergraduate,graduate,none,"Relation: none
Input: undergraduate
Output:",5.0,41534,19560,3276,19560,13.7734375,17.625,7.86328125,17.625,False,True,False,undergraduate,graduate,ant,graduate
undergraduate,graduate,none,"Relation: none
Input: undergraduate
Output:",6.0,41534,19560,3276,19560,13.9609375,16.296875,7.79296875,16.296875,False,True,False,undergraduate,graduate,ant,graduate
undergraduate,graduate,none,"Relation: none
Input: undergraduate
Output:",7.0,41534,19560,3276,19560,14.984375,16.75,7.37890625,16.75,False,True,False,undergraduate,graduate,ant,graduate
undergraduate,graduate,none,"Relation: none
Input: undergraduate
Output:",8.0,41534,19560,3276,19560,15.28125,17.296875,8.3984375,17.296875,False,True,False,undergraduate,graduate,ant,graduate
undergraduate,graduate,none,"Relation: none
Input: undergraduate
Output:",9.0,41534,19560,3276,19560,16.0,18.171875,8.09375,18.171875,False,True,False,undergraduate,graduate,ant,graduate
undergraduate,graduate,none,"Relation: none
Input: undergraduate
Output:",10.0,41534,19560,3276,19560,15.5234375,18.015625,8.109375,18.015625,False,True,False,undergraduate,graduate,ant,graduate
undergraduate,graduate,none,"Relation: none
Input: undergraduate
Output:",11.0,41534,19560,3276,19560,14.8359375,17.890625,7.125,17.890625,False,True,False,undergraduate,graduate,ant,graduate
undergraduate,graduate,none,"Relation: none
Input: undergraduate
Output:",12.0,41534,19560,3276,19560,15.8515625,18.46875,6.796875,18.46875,False,True,False,undergraduate,graduate,ant,graduate
