input,output,relation,prompt,intervention_layer,input_id,output_id,relation_id,prediction_id,input_logit,output_logit,relation_logit,prediction_logit,input_prediction,output_prediction,relation_prediction,input_token,output_token,relation_token,prediction_token
Antigua and Barbuda,St. John's,none,"Q: What is the none of Antigua and Barbuda?
A:",12.0,6898,800,3224,6898,15.5859375,14.171875,8.265625,15.5859375,True,False,False,Ant,St,country,Ant
Antigua and Barbuda,St. John's,none,"Q: What is the none of Antigua and Barbuda?
A:",13.0,6898,800,3224,14539,13.828125,14.40625,8.296875,15.1015625,False,False,False,Ant,St,country,Saint
Antigua and Barbuda,St. John's,none,"Q: What is the none of Antigua and Barbuda?
A:",14.0,6898,800,3224,6898,16.0625,14.9375,9.6640625,16.0625,True,False,False,Ant,St,country,Ant
Antigua and Barbuda,St. John's,none,"Q: What is the none of Antigua and Barbuda?
A:",15.0,6898,800,3224,6898,16.296875,14.8359375,9.40625,16.296875,True,False,False,Ant,St,country,Ant
Antigua and Barbuda,St. John's,none,"Q: What is the none of Antigua and Barbuda?
A:",16.0,6898,800,3224,14539,14.71875,14.828125,10.3515625,15.6328125,False,False,False,Ant,St,country,Saint
Antigua and Barbuda,St. John's,none,"Q: What is the none of Antigua and Barbuda?
A:",17.0,6898,800,3224,578,14.5859375,14.6796875,9.5546875,15.0390625,False,False,False,Ant,St,country,The
Antigua and Barbuda,St. John's,none,"Q: What is the none of Antigua and Barbuda?
A:",18.0,6898,800,3224,578,12.78125,13.4296875,9.203125,14.890625,False,False,False,Ant,St,country,The
Antigua and Barbuda,St. John's,none,"Q: What is the none of Antigua and Barbuda?
A:",19.0,6898,800,3224,578,14.1640625,13.109375,10.8515625,14.734375,False,False,False,Ant,St,country,The
Antigua and Barbuda,St. John's,none,"Q: What is the none of Antigua and Barbuda?
A:",20.0,6898,800,3224,578,14.15625,13.0,11.1953125,14.9609375,False,False,False,Ant,St,country,The
Antigua and Barbuda,St. John's,none,"Q: What is the none of Antigua and Barbuda?
A:",21.0,6898,800,3224,578,14.4921875,12.9140625,10.9765625,15.140625,False,False,False,Ant,St,country,The
Antigua and Barbuda,St. John's,none,"Q: What is the none of Antigua and Barbuda?
A:",22.0,6898,800,3224,578,14.3984375,12.515625,11.015625,15.21875,False,False,False,Ant,St,country,The
Antigua and Barbuda,St. John's,none,"Q: What is the none of Antigua and Barbuda?
A:",23.0,6898,800,3224,578,14.5,12.703125,10.859375,15.1796875,False,False,False,Ant,St,country,The
Antigua and Barbuda,St. John's,none,"Q: What is the none of Antigua and Barbuda?
A:",24.0,6898,800,3224,578,14.640625,12.84375,11.078125,15.1640625,False,False,False,Ant,St,country,The
Antigua and Barbuda,St. John's,none,"Q: What is the none of Antigua and Barbuda?
A:",25.0,6898,800,3224,578,14.90625,13.171875,11.1484375,15.203125,False,False,False,Ant,St,country,The
Antigua and Barbuda,St. John's,none,"Q: What is the none of Antigua and Barbuda?
A:",26.0,6898,800,3224,578,14.796875,12.6953125,11.125,15.078125,False,False,False,Ant,St,country,The
Antigua and Barbuda,St. John's,none,"Q: What is the none of Antigua and Barbuda?
A:",27.0,6898,800,3224,6498,14.671875,12.4453125,10.890625,14.8359375,False,False,False,Ant,St,country,English
Argentina,Buenos Aires,none,"Q: What is the none of Argentina?
A:",,32164,69173,3224,578,13.6484375,12.296875,6.890625,15.140625,False,False,False,Argentina,Buenos,country,The
Argentina,Buenos Aires,none,"Q: What is the none of Argentina?
A:",0.0,32164,69173,3224,69173,13.453125,14.53125,3.3359375,14.53125,False,True,False,Argentina,Buenos,country,Buenos
Argentina,Buenos Aires,none,"Q: What is the none of Argentina?
A:",1.0,32164,69173,3224,32164,13.2109375,11.828125,7.00390625,13.2109375,True,False,False,Argentina,Buenos,country,Argentina
Argentina,Buenos Aires,none,"Q: What is the none of Argentina?
A:",2.0,32164,69173,3224,69173,13.6875,15.0546875,8.7109375,15.0546875,False,True,False,Argentina,Buenos,country,Buenos
Argentina,Buenos Aires,none,"Q: What is the none of Argentina?
A:",3.0,32164,69173,3224,69173,15.3359375,15.8984375,5.71484375,15.8984375,False,True,False,Argentina,Buenos,country,Buenos
Argentina,Buenos Aires,none,"Q: What is the none of Argentina?
A:",4.0,32164,69173,3224,32164,16.125,15.53125,7.26953125,16.125,True,False,False,Argentina,Buenos,country,Argentina
Argentina,Buenos Aires,none,"Q: What is the none of Argentina?
A:",5.0,32164,69173,3224,69173,13.7890625,14.4453125,4.6640625,14.4453125,False,True,False,Argentina,Buenos,country,Buenos
Argentina,Buenos Aires,none,"Q: What is the none of Argentina?
A:",6.0,32164,69173,3224,69173,14.8984375,15.8984375,5.11328125,15.8984375,False,True,False,Argentina,Buenos,country,Buenos
Argentina,Buenos Aires,none,"Q: What is the none of Argentina?
A:",7.0,32164,69173,3224,69173,15.3203125,16.6875,6.11328125,16.6875,False,True,False,Argentina,Buenos,country,Buenos
Argentina,Buenos Aires,none,"Q: What is the none of Argentina?
A:",8.0,32164,69173,3224,69173,14.2265625,15.0625,6.41796875,15.0625,False,True,False,Argentina,Buenos,country,Buenos
Argentina,Buenos Aires,none,"Q: What is the none of Argentina?
A:",9.0,32164,69173,3224,69173,15.296875,17.015625,6.6640625,17.015625,False,True,False,Argentina,Buenos,country,Buenos
Argentina,Buenos Aires,none,"Q: What is the none of Argentina?
A:",10.0,32164,69173,3224,69173,15.5546875,16.078125,7.6640625,16.078125,False,True,False,Argentina,Buenos,country,Buenos
Argentina,Buenos Aires,none,"Q: What is the none of Argentina?
A:",11.0,32164,69173,3224,32164,15.8515625,14.90625,7.96875,15.8515625,True,False,False,Argentina,Buenos,country,Argentina
Argentina,Buenos Aires,none,"Q: What is the none of Argentina?
A:",12.0,32164,69173,3224,32164,15.6953125,14.171875,8.328125,15.6953125,True,False,False,Argentina,Buenos,country,Argentina
Argentina,Buenos Aires,none,"Q: What is the none of Argentina?
A:",13.0,32164,69173,3224,578,15.0078125,14.65625,7.0,15.5234375,False,False,False,Argentina,Buenos,country,The
Argentina,Buenos Aires,none,"Q: What is the none of Argentina?
A:",14.0,32164,69173,3224,578,15.21875,14.140625,7.66015625,15.65625,False,False,False,Argentina,Buenos,country,The
Argentina,Buenos Aires,none,"Q: What is the none of Argentina?
A:",15.0,32164,69173,3224,578,14.28125,13.8984375,6.578125,15.46875,False,False,False,Argentina,Buenos,country,The
Argentina,Buenos Aires,none,"Q: What is the none of Argentina?
A:",16.0,32164,69173,3224,578,14.5625,14.109375,7.62109375,15.546875,False,False,False,Argentina,Buenos,country,The
Argentina,Buenos Aires,none,"Q: What is the none of Argentina?
A:",17.0,32164,69173,3224,578,14.203125,13.5,7.0703125,15.421875,False,False,False,Argentina,Buenos,country,The
Argentina,Buenos Aires,none,"Q: What is the none of Argentina?
A:",18.0,32164,69173,3224,578,13.9296875,13.1796875,6.8828125,15.2890625,False,False,False,Argentina,Buenos,country,The
Argentina,Buenos Aires,none,"Q: What is the none of Argentina?
A:",19.0,32164,69173,3224,73390,13.609375,12.8125,8.1484375,15.1328125,False,False,False,Argentina,Buenos,country,Uruguay
Argentina,Buenos Aires,none,"Q: What is the none of Argentina?
A:",20.0,32164,69173,3224,578,13.59375,12.7109375,8.21875,15.1796875,False,False,False,Argentina,Buenos,country,The
Argentina,Buenos Aires,none,"Q: What is the none of Argentina?
A:",21.0,32164,69173,3224,578,13.7109375,12.625,8.1015625,15.2421875,False,False,False,Argentina,Buenos,country,The
Argentina,Buenos Aires,none,"Q: What is the none of Argentina?
A:",22.0,32164,69173,3224,578,13.6484375,12.4453125,7.96875,15.2578125,False,False,False,Argentina,Buenos,country,The
Argentina,Buenos Aires,none,"Q: What is the none of Argentina?
A:",23.0,32164,69173,3224,578,13.5234375,12.4765625,7.875,15.234375,False,False,False,Argentina,Buenos,country,The
Argentina,Buenos Aires,none,"Q: What is the none of Argentina?
A:",24.0,32164,69173,3224,578,13.671875,12.4140625,8.03125,15.2578125,False,False,False,Argentina,Buenos,country,The
Argentina,Buenos Aires,none,"Q: What is the none of Argentina?
A:",25.0,32164,69173,3224,578,13.6953125,12.4140625,8.0546875,15.3203125,False,False,False,Argentina,Buenos,country,The
Argentina,Buenos Aires,none,"Q: What is the none of Argentina?
A:",26.0,32164,69173,3224,578,13.7890625,12.359375,7.9140625,15.2890625,False,False,False,Argentina,Buenos,country,The
Argentina,Buenos Aires,none,"Q: What is the none of Argentina?
A:",27.0,32164,69173,3224,578,13.7421875,12.1015625,7.66796875,15.0859375,False,False,False,Argentina,Buenos,country,The
Armenia,Yerevan,none,"Q: What is the none of Armenia?
A:",,72630,816,3224,578,14.0546875,11.890625,6.87109375,15.046875,False,False,False,Armenia,Y,country,The
Armenia,Yerevan,none,"Q: What is the none of Armenia?
A:",0.0,72630,816,3224,426,11.546875,10.546875,2.876953125,12.5859375,False,False,False,Armenia,Y,country,B
Armenia,Yerevan,none,"Q: What is the none of Armenia?
A:",1.0,72630,816,3224,220,11.4765625,9.0859375,6.93359375,11.4921875,False,False,False,Armenia,Y,country,
Armenia,Yerevan,none,"Q: What is the none of Armenia?
A:",2.0,72630,816,3224,3639,12.7109375,13.359375,8.484375,13.8515625,False,False,False,Armenia,Y,country,What
Armenia,Yerevan,none,"Q: What is the none of Armenia?
A:",3.0,72630,816,3224,816,14.140625,15.828125,6.39453125,15.828125,False,True,False,Armenia,Y,country,Y
Armenia,Yerevan,none,"Q: What is the none of Armenia?
A:",4.0,72630,816,3224,72630,15.625,15.609375,8.03125,15.625,True,False,False,Armenia,Y,country,Armenia
Armenia,Yerevan,none,"Q: What is the none of Armenia?
A:",5.0,72630,816,3224,220,14.484375,14.78125,6.60546875,15.1015625,False,False,False,Armenia,Y,country,
Armenia,Yerevan,none,"Q: What is the none of Armenia?
A:",6.0,72630,816,3224,816,15.59375,16.9375,6.9921875,16.9375,False,True,False,Armenia,Y,country,Y
Armenia,Yerevan,none,"Q: What is the none of Armenia?
A:",7.0,72630,816,3224,816,15.7265625,16.921875,7.56640625,16.921875,False,True,False,Armenia,Y,country,Y
Armenia,Yerevan,none,"Q: What is the none of Armenia?
A:",8.0,72630,816,3224,816,13.765625,16.171875,7.00390625,16.171875,False,True,False,Armenia,Y,country,Y
Armenia,Yerevan,none,"Q: What is the none of Armenia?
A:",9.0,72630,816,3224,816,14.4609375,17.40625,7.515625,17.40625,False,True,False,Armenia,Y,country,Y
Armenia,Yerevan,none,"Q: What is the none of Armenia?
A:",10.0,72630,816,3224,816,15.34375,16.96875,8.2734375,16.96875,False,True,False,Armenia,Y,country,Y
Armenia,Yerevan,none,"Q: What is the none of Armenia?
A:",11.0,72630,816,3224,72630,15.8515625,15.75,8.3046875,15.8515625,True,False,False,Armenia,Y,country,Armenia
Armenia,Yerevan,none,"Q: What is the none of Armenia?
A:",12.0,72630,816,3224,72630,16.546875,14.0234375,8.9609375,16.546875,True,False,False,Armenia,Y,country,Armenia
Armenia,Yerevan,none,"Q: What is the none of Armenia?
A:",13.0,72630,816,3224,816,14.4921875,16.015625,7.58984375,16.015625,False,True,False,Armenia,Y,country,Y
Armenia,Yerevan,none,"Q: What is the none of Armenia?
A:",14.0,72630,816,3224,72630,15.4609375,15.3359375,7.58984375,15.4609375,True,False,False,Armenia,Y,country,Armenia
Armenia,Yerevan,none,"Q: What is the none of Armenia?
A:",15.0,72630,816,3224,816,14.359375,15.2265625,6.49609375,15.2265625,False,True,False,Armenia,Y,country,Y
Armenia,Yerevan,none,"Q: What is the none of Armenia?
A:",16.0,72630,816,3224,578,14.09375,14.875,7.3828125,15.0703125,False,False,False,Armenia,Y,country,The
Armenia,Yerevan,none,"Q: What is the none of Armenia?
A:",17.0,72630,816,3224,578,14.0078125,13.40625,6.13671875,15.046875,False,False,False,Armenia,Y,country,The
Armenia,Yerevan,none,"Q: What is the none of Armenia?
A:",18.0,72630,816,3224,578,14.5390625,12.796875,6.29296875,15.0703125,False,False,False,Armenia,Y,country,The
Armenia,Yerevan,none,"Q: What is the none of Armenia?
A:",19.0,72630,816,3224,578,14.25,12.796875,7.54296875,15.0,False,False,False,Armenia,Y,country,The
Armenia,Yerevan,none,"Q: What is the none of Armenia?
A:",20.0,72630,816,3224,578,14.3671875,12.6796875,7.93359375,15.1015625,False,False,False,Armenia,Y,country,The
Armenia,Yerevan,none,"Q: What is the none of Armenia?
A:",21.0,72630,816,3224,578,14.4375,11.9375,7.94140625,15.109375,False,False,False,Armenia,Y,country,The
Armenia,Yerevan,none,"Q: What is the none of Armenia?
A:",22.0,72630,816,3224,578,14.234375,11.8828125,8.0859375,15.1328125,False,False,False,Armenia,Y,country,The
Armenia,Yerevan,none,"Q: What is the none of Armenia?
A:",23.0,72630,816,3224,578,14.4140625,11.84375,7.83203125,15.0859375,False,False,False,Armenia,Y,country,The
Armenia,Yerevan,none,"Q: What is the none of Armenia?
A:",24.0,72630,816,3224,578,14.453125,11.8828125,8.0078125,15.1328125,False,False,False,Armenia,Y,country,The
Armenia,Yerevan,none,"Q: What is the none of Armenia?
A:",25.0,72630,816,3224,578,14.4453125,12.03125,7.984375,15.1875,False,False,False,Armenia,Y,country,The
Armenia,Yerevan,none,"Q: What is the none of Armenia?
A:",26.0,72630,816,3224,578,14.28125,11.9296875,8.03125,15.1640625,False,False,False,Armenia,Y,country,The
Armenia,Yerevan,none,"Q: What is the none of Armenia?
A:",27.0,72630,816,3224,578,13.875,11.7578125,7.69140625,14.9921875,False,False,False,Armenia,Y,country,The
Austria,Vienna,none,"Q: What is the none of Austria?
A:",,35998,47387,3224,578,14.2109375,12.515625,7.80859375,15.1484375,False,False,False,Austria,Vienna,country,The
Austria,Vienna,none,"Q: What is the none of Austria?
A:",0.0,35998,47387,3224,3320,10.921875,12.2890625,3.537109375,13.328125,False,False,False,Austria,Vienna,country,Br
Austria,Vienna,none,"Q: What is the none of Austria?
A:",1.0,35998,47387,3224,35998,11.8125,9.6875,6.68359375,11.8125,True,False,False,Austria,Vienna,country,Austria
Austria,Vienna,none,"Q: What is the none of Austria?
A:",2.0,35998,47387,3224,47387,14.2421875,14.5,9.578125,14.5,False,True,False,Austria,Vienna,country,Vienna
Austria,Vienna,none,"Q: What is the none of Austria?
A:",3.0,35998,47387,3224,47387,14.953125,15.515625,6.5703125,15.515625,False,True,False,Austria,Vienna,country,Vienna
Austria,Vienna,none,"Q: What is the none of Austria?
A:",4.0,35998,47387,3224,35998,16.90625,15.875,7.703125,16.90625,True,False,False,Austria,Vienna,country,Austria
Austria,Vienna,none,"Q: What is the none of Austria?
A:",5.0,35998,47387,3224,99986,11.7578125,11.765625,3.869140625,13.265625,False,False,False,Austria,Vienna,country,Wien
Austria,Vienna,none,"Q: What is the none of Austria?
A:",6.0,35998,47387,3224,47387,15.9765625,16.625,7.13671875,16.625,False,True,False,Austria,Vienna,country,Vienna
Austria,Vienna,none,"Q: What is the none of Austria?
A:",7.0,35998,47387,3224,47387,16.484375,17.109375,7.23046875,17.109375,False,True,False,Austria,Vienna,country,Vienna
Austria,Vienna,none,"Q: What is the none of Austria?
A:",8.0,35998,47387,3224,35998,14.859375,14.796875,6.38671875,14.859375,True,False,False,Austria,Vienna,country,Austria
Austria,Vienna,none,"Q: What is the none of Austria?
A:",9.0,35998,47387,3224,47387,16.765625,17.328125,7.1953125,17.328125,False,True,False,Austria,Vienna,country,Vienna
Austria,Vienna,none,"Q: What is the none of Austria?
A:",10.0,35998,47387,3224,47387,16.703125,16.796875,7.9140625,16.796875,False,True,False,Austria,Vienna,country,Vienna
Austria,Vienna,none,"Q: What is the none of Austria?
A:",11.0,35998,47387,3224,35998,16.734375,15.859375,8.3359375,16.734375,True,False,False,Austria,Vienna,country,Austria
Austria,Vienna,none,"Q: What is the none of Austria?
A:",12.0,35998,47387,3224,35998,16.328125,15.0703125,8.453125,16.328125,True,False,False,Austria,Vienna,country,Austria
Austria,Vienna,none,"Q: What is the none of Austria?
A:",13.0,35998,47387,3224,47387,15.3828125,15.6953125,8.25,15.6953125,False,True,False,Austria,Vienna,country,Vienna
Austria,Vienna,none,"Q: What is the none of Austria?
A:",14.0,35998,47387,3224,35998,15.84375,14.9375,8.609375,15.84375,True,False,False,Austria,Vienna,country,Austria
Austria,Vienna,none,"Q: What is the none of Austria?
A:",15.0,35998,47387,3224,578,15.0,14.3671875,7.80859375,15.28125,False,False,False,Austria,Vienna,country,The
Austria,Vienna,none,"Q: What is the none of Austria?
A:",16.0,35998,47387,3224,578,15.2734375,14.953125,8.890625,15.5078125,False,False,False,Austria,Vienna,country,The
Austria,Vienna,none,"Q: What is the none of Austria?
A:",17.0,35998,47387,3224,578,15.2265625,13.5,8.0390625,15.5,False,False,False,Austria,Vienna,country,The
Austria,Vienna,none,"Q: What is the none of Austria?
A:",18.0,35998,47387,3224,578,14.734375,12.921875,7.62109375,15.28125,False,False,False,Austria,Vienna,country,The
Austria,Vienna,none,"Q: What is the none of Austria?
A:",19.0,35998,47387,3224,578,14.2890625,13.25,8.5390625,15.171875,False,False,False,Austria,Vienna,country,The
Austria,Vienna,none,"Q: What is the none of Austria?
A:",20.0,35998,47387,3224,578,14.4296875,13.1953125,8.609375,15.203125,False,False,False,Austria,Vienna,country,The
Austria,Vienna,none,"Q: What is the none of Austria?
A:",21.0,35998,47387,3224,578,14.203125,12.7890625,8.75,15.25,False,False,False,Austria,Vienna,country,The
Austria,Vienna,none,"Q: What is the none of Austria?
A:",22.0,35998,47387,3224,578,14.0859375,12.6171875,8.953125,15.296875,False,False,False,Austria,Vienna,country,The
Austria,Vienna,none,"Q: What is the none of Austria?
A:",23.0,35998,47387,3224,578,13.9453125,12.7265625,8.640625,15.2890625,False,False,False,Austria,Vienna,country,The
Austria,Vienna,none,"Q: What is the none of Austria?
A:",24.0,35998,47387,3224,578,14.484375,12.7578125,8.8359375,15.28125,False,False,False,Austria,Vienna,country,The
Austria,Vienna,none,"Q: What is the none of Austria?
A:",25.0,35998,47387,3224,578,14.59375,12.796875,8.84375,15.3203125,False,False,False,Austria,Vienna,country,The
Austria,Vienna,none,"Q: What is the none of Austria?
A:",26.0,35998,47387,3224,578,14.2890625,12.6796875,8.8125,15.296875,False,False,False,Austria,Vienna,country,The
Austria,Vienna,none,"Q: What is the none of Austria?
A:",27.0,35998,47387,3224,578,14.1015625,12.3203125,8.6015625,15.078125,False,False,False,Austria,Vienna,country,The
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",,74577,426,3224,578,13.4140625,12.4609375,7.8515625,14.8359375,False,False,False,Azerbaijan,B,country,The
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",0.0,74577,426,3224,426,9.4765625,13.1328125,2.3828125,13.1328125,False,True,False,Azerbaijan,B,country,B
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",1.0,74577,426,3224,57,9.8359375,11.6484375,6.1796875,11.6484375,False,False,False,Azerbaijan,B,country,Z
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",2.0,74577,426,3224,3639,13.3046875,13.0625,9.265625,14.5625,False,False,False,Azerbaijan,B,country,What
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",3.0,74577,426,3224,426,13.6640625,16.078125,7.1328125,16.078125,False,True,False,Azerbaijan,B,country,B
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",4.0,74577,426,3224,74577,16.6875,16.015625,8.5078125,16.6875,True,False,False,Azerbaijan,B,country,Azerbaijan
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",5.0,74577,426,3224,426,11.75,13.703125,6.421875,13.703125,False,True,False,Azerbaijan,B,country,B
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",6.0,74577,426,3224,426,14.3359375,17.609375,8.03125,17.609375,False,True,False,Azerbaijan,B,country,B
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",7.0,74577,426,3224,426,15.2109375,17.078125,8.0859375,17.078125,False,True,False,Azerbaijan,B,country,B
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",8.0,74577,426,3224,426,13.9140625,15.984375,7.609375,15.984375,False,True,False,Azerbaijan,B,country,B
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",9.0,74577,426,3224,426,14.875,17.515625,8.484375,17.515625,False,True,False,Azerbaijan,B,country,B
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",10.0,74577,426,3224,426,15.296875,17.015625,9.09375,17.015625,False,True,False,Azerbaijan,B,country,B
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",11.0,74577,426,3224,426,15.7265625,16.1875,9.1640625,16.1875,False,True,False,Azerbaijan,B,country,B
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",12.0,74577,426,3224,74577,16.296875,15.3125,9.640625,16.296875,True,False,False,Azerbaijan,B,country,Azerbaijan
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",13.0,74577,426,3224,426,14.4296875,16.015625,8.7109375,16.015625,False,True,False,Azerbaijan,B,country,B
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",14.0,74577,426,3224,74577,16.015625,14.71875,8.4296875,16.015625,True,False,False,Azerbaijan,B,country,Azerbaijan
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",15.0,74577,426,3224,74577,15.3046875,14.25,7.015625,15.3046875,True,False,False,Azerbaijan,B,country,Azerbaijan
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",16.0,74577,426,3224,578,14.5625,14.3046875,8.53125,14.9375,False,False,False,Azerbaijan,B,country,The
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",17.0,74577,426,3224,578,13.9375,12.3515625,7.2421875,14.8515625,False,False,False,Azerbaijan,B,country,The
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",18.0,74577,426,3224,578,14.5625,12.75,7.3125,15.0078125,False,False,False,Azerbaijan,B,country,The
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",19.0,74577,426,3224,578,13.8046875,13.203125,8.484375,14.8203125,False,False,False,Azerbaijan,B,country,The
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",20.0,74577,426,3224,578,13.921875,12.8515625,8.6484375,14.9765625,False,False,False,Azerbaijan,B,country,The
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",21.0,74577,426,3224,578,13.6640625,12.3828125,8.6328125,14.8828125,False,False,False,Azerbaijan,B,country,The
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",22.0,74577,426,3224,578,13.4375,12.375,8.6796875,14.9296875,False,False,False,Azerbaijan,B,country,The
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",23.0,74577,426,3224,578,13.8046875,12.4375,8.5078125,14.890625,False,False,False,Azerbaijan,B,country,The
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",24.0,74577,426,3224,578,14.3046875,12.8671875,8.796875,14.9375,False,False,False,Azerbaijan,B,country,The
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",25.0,74577,426,3224,578,14.40625,12.890625,8.8671875,15.015625,False,False,False,Azerbaijan,B,country,The
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",26.0,74577,426,3224,578,14.140625,12.515625,8.9453125,14.9453125,False,False,False,Azerbaijan,B,country,The
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",27.0,74577,426,3224,578,13.625,12.484375,8.6796875,14.7734375,False,False,False,Azerbaijan,B,country,The
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",,84229,73002,3224,578,14.4375,13.4375,7.6640625,16.59375,False,False,False,Bahamas,Nass,country,The
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",0.0,84229,73002,3224,426,8.7890625,10.015625,3.03515625,12.3359375,False,False,False,Bahamas,Nass,country,B
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",1.0,84229,73002,3224,220,9.8125,6.86328125,6.765625,11.6875,False,False,False,Bahamas,Nass,country,
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",2.0,84229,73002,3224,3639,13.25,12.1171875,8.71875,15.1875,False,False,False,Bahamas,Nass,country,What
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",3.0,84229,73002,3224,73002,13.25,16.296875,6.3203125,16.296875,False,True,False,Bahamas,Nass,country,Nass
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",4.0,84229,73002,3224,578,15.5078125,15.9140625,7.4375,16.546875,False,False,False,Bahamas,Nass,country,The
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",5.0,84229,73002,3224,73002,11.6328125,14.0234375,4.05078125,14.0234375,False,True,False,Bahamas,Nass,country,Nass
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",6.0,84229,73002,3224,73002,14.1796875,17.53125,6.3828125,17.53125,False,True,False,Bahamas,Nass,country,Nass
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",7.0,84229,73002,3224,73002,13.921875,17.625,6.17578125,17.625,False,True,False,Bahamas,Nass,country,Nass
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",8.0,84229,73002,3224,73002,13.96875,16.890625,7.44921875,16.890625,False,True,False,Bahamas,Nass,country,Nass
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",9.0,84229,73002,3224,73002,14.7421875,18.65625,7.37109375,18.65625,False,True,False,Bahamas,Nass,country,Nass
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",10.0,84229,73002,3224,73002,15.09375,17.46875,7.96484375,17.46875,False,True,False,Bahamas,Nass,country,Nass
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",11.0,84229,73002,3224,73002,15.578125,16.59375,8.09375,16.59375,False,True,False,Bahamas,Nass,country,Nass
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",12.0,84229,73002,3224,578,15.4921875,15.859375,8.8203125,16.515625,False,False,False,Bahamas,Nass,country,The
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",13.0,84229,73002,3224,578,14.0546875,16.4375,7.96875,16.4375,False,False,False,Bahamas,Nass,country,The
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",14.0,84229,73002,3224,578,15.6796875,14.546875,8.546875,16.890625,False,False,False,Bahamas,Nass,country,The
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",15.0,84229,73002,3224,578,14.6953125,13.796875,7.765625,16.34375,False,False,False,Bahamas,Nass,country,The
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",16.0,84229,73002,3224,578,15.3671875,14.390625,8.609375,16.625,False,False,False,Bahamas,Nass,country,The
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",17.0,84229,73002,3224,578,14.515625,13.203125,7.765625,16.484375,False,False,False,Bahamas,Nass,country,The
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",18.0,84229,73002,3224,578,14.3671875,13.515625,7.34765625,16.421875,False,False,False,Bahamas,Nass,country,The
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",19.0,84229,73002,3224,578,14.1328125,13.3984375,8.9296875,16.421875,False,False,False,Bahamas,Nass,country,The
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",20.0,84229,73002,3224,578,14.015625,12.703125,8.7265625,16.546875,False,False,False,Bahamas,Nass,country,The
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",21.0,84229,73002,3224,578,14.21875,13.0859375,8.6875,16.75,False,False,False,Bahamas,Nass,country,The
