input,output,relation,prompt,input_id,output_id,relation_id,prediction,logits,prediction_id,input_logit,output_logit,relation_logit,input_prediction,output_prediction,relation_prediction
Malaysia,Kuala Lumpur,repeat,"Relation: repeat
Input: Malaysia
Output:",23799,611,10280,Malaysia,"tensor([ 4.3906, -5.2109,  1.1475,  ..., -5.2539, -5.2734, -5.4141],
       dtype=torch.float16)",23799,11.7734375,7.3828125,7.359375,True,False,False
Maldives,Malé,repeat,"Relation: repeat
Input: Maldives
Output:",5979,5979,10280,Mal,"tensor([ 4.3516, -5.2500,  0.8232,  ..., -5.2383, -5.3320, -5.5156],
       dtype=torch.float16)",5979,11.4140625,11.4140625,7.625,True,True,False
Mali,Bamako,repeat,"Relation: repeat
Input: Mali
Output:",5979,378,10280,Mal,"tensor([ 3.1348, -5.6250,  1.1514,  ..., -5.7227, -5.7734, -5.9414],
       dtype=torch.float16)",5979,10.7578125,8.171875,7.484375,True,False,False
Malta,Valletta,repeat,"Relation: repeat
Input: Malta
Output:",47832,4009,10280,Malta,"tensor([ 4.0234, -5.4609,  1.5479,  ..., -5.5469, -5.5430, -5.7188],
       dtype=torch.float16)",47832,11.578125,5.05078125,8.09375,True,False,False
Marshall Islands,Majuro,repeat,"Relation: repeat
Input: Marshall Islands
Output:",19629,18410,10280,Marshall,"tensor([ 3.9766, -5.3867,  0.6050,  ..., -5.3398, -5.4492, -5.5547],
       dtype=torch.float16)",19629,12.03125,2.494140625,6.28515625,True,False,False
Mauritania,Nouakchott,repeat,"Relation: repeat
Input: Mauritania
Output:",21664,427,10280,Maur,"tensor([ 3.4082, -5.4258,  0.5889,  ..., -5.4336, -5.5117, -5.6602],
       dtype=torch.float16)",21664,12.5859375,7.62109375,7.078125,True,False,False
Mauritius,Port Louis,repeat,"Relation: repeat
Input: Mauritius
Output:",21664,6162,10280,Maur,"tensor([ 4.0859, -5.5352,  0.4231,  ..., -5.6016, -5.6094, -5.7812],
       dtype=torch.float16)",21664,12.078125,5.125,6.82421875,True,False,False
Mexico,Mexico City,repeat,"Relation: repeat
Input: Mexico
Output:",8987,8987,10280,Mexico,"tensor([ 3.5801, -5.4102,  1.4316,  ..., -5.4805, -5.5820, -5.6406],
       dtype=torch.float16)",8987,11.2734375,11.2734375,8.03125,True,True,False
Micronesia,Palikir,repeat,"Relation: repeat
Input: Micronesia
Output:",10929,5226,10280,Mic,"tensor([ 4.2188, -5.5234,  1.0195,  ..., -5.3750, -5.3945, -5.7422],
       dtype=torch.float16)",10929,10.9453125,5.61328125,7.31640625,True,False,False
Moldova,Chisinau,repeat,"Relation: repeat
Input: Moldova
Output:",49523,775,10280,Mold,"tensor([ 4.1367, -5.4180,  0.9336,  ..., -5.5820, -5.5039, -5.6797],
       dtype=torch.float16)",49523,11.484375,6.20703125,7.15234375,True,False,False
Monaco,Monaco-Ville,repeat,"Relation: repeat
Input: Monaco
Output:",4200,4200,10280,Mon,"tensor([ 3.8105, -5.6914,  1.5361,  ..., -5.7305, -5.8516, -5.9219],
       dtype=torch.float16)",4200,11.1875,11.1875,8.5,True,True,False
Mongolia,Ulaanbaatar,repeat,"Relation: repeat
Input: Mongolia
Output:",31121,530,10280,Mong,"tensor([ 4.3516, -5.4102,  1.0430,  ..., -5.2812, -5.5000, -5.5312],
       dtype=torch.float16)",31121,12.4375,6.96484375,7.07421875,True,False,False
Montenegro,Podgorica,repeat,"Relation: repeat
Input: Montenegro
Output:",7812,20361,10280,Mont,"tensor([ 4.1484, -5.3867,  1.2471,  ..., -5.5273, -5.6094, -5.7617],
       dtype=torch.float16)",7812,10.6875,5.15234375,7.140625,True,False,False
Morocco,Rabat,repeat,"Relation: repeat
Input: Morocco
Output:",40983,21385,10280,Morocco,"tensor([ 3.2070, -5.5000,  0.9858,  ..., -5.4492, -5.5508, -5.6094],
       dtype=torch.float16)",40983,11.65625,5.05078125,7.7109375,True,False,False
Mozambique,Maputo,repeat,"Relation: repeat
Input: Mozambique
Output:",24872,12968,10280,Moz,"tensor([ 3.4121, -5.4336,  0.3621,  ..., -5.4219, -5.4727, -5.6133],
       dtype=torch.float16)",24872,11.1484375,7.3203125,6.7265625,True,False,False
Myanmar,Naypyidaw,repeat,"Relation: repeat
Input: Myanmar
Output:",43828,427,10280,,"tensor([ 4.2617, -5.6289,  0.8911,  ..., -5.6133, -5.6680, -5.7539],
       dtype=torch.float16)",187,10.0859375,8.03125,7.796875,False,False,False
Namibia,Windhoek,repeat,"Relation: repeat
Input: Namibia
Output:",20635,17054,10280,Nam,"tensor([ 4.0586, -5.4844,  1.1963,  ..., -5.5391, -5.6328, -5.7109],
       dtype=torch.float16)",20635,10.828125,4.18359375,6.703125,True,False,False
Nauru,Yaren District,repeat,"Relation: repeat
Input: Nauru
Output:",427,714,10280,N,"tensor([ 4.4648, -5.3438,  1.2988,  ..., -5.3398, -5.3906, -5.6133],
       dtype=torch.float16)",427,11.53125,7.41796875,7.33203125,True,False,False
Nepal,Kathmandu,repeat,"Relation: repeat
Input: Nepal
Output:",35020,23843,10280,Nepal,"tensor([ 3.7734, -5.1289,  1.2021,  ..., -5.1289, -5.1562, -5.3555],
       dtype=torch.float16)",35020,11.6328125,6.33203125,7.33203125,True,False,False
Netherlands,Amsterdam,repeat,"Relation: repeat
Input: Netherlands
Output:",16333,26653,10280,,"tensor([ 4.5352, -5.0977,  1.2969,  ..., -5.1406, -5.1875, -5.3203],
       dtype=torch.float16)",187,10.5546875,7.4921875,6.765625,False,False,False
New Zealand,Wellington,repeat,"Relation: repeat
Input: New Zealand
Output:",1457,42337,10280,New,"tensor([ 5.0625, -5.1055,  1.4668,  ..., -5.0078, -5.0938, -5.3164],
       dtype=torch.float16)",1457,11.8046875,5.73828125,7.57421875,True,False,False
Nicaragua,Managua,repeat,"Relation: repeat
Input: Nicaragua
Output:",12951,3083,10280,Nic,"tensor([ 3.6621, -5.3789,  1.1055,  ..., -5.3867, -5.4258, -5.5469],
       dtype=torch.float16)",12951,11.453125,4.75,7.7890625,True,False,False
Niger,Niamey,repeat,"Relation: repeat
Input: Niger
Output:",32345,15753,10280,,"tensor([ 3.6719, -5.3594,  1.2627,  ..., -5.3516, -5.3711, -5.5820],
       dtype=torch.float16)",187,10.0703125,5.484375,8.671875,False,False,False
Nigeria,Abuja,repeat,"Relation: repeat
Input: Nigeria
Output:",23856,26957,10280,Nigeria,"tensor([ 3.9004, -5.2969,  1.5166,  ..., -5.3125, -5.3320, -5.4492],
       dtype=torch.float16)",23856,11.40625,6.3515625,6.65625,True,False,False
North Korea,Pyongyang,repeat,"Relation: repeat
Input: North Korea
Output:",3729,8462,10280,North,"tensor([ 4.2812, -5.0391,  2.3262,  ..., -4.9336, -5.1758, -5.2812],
       dtype=torch.float16)",3729,11.6640625,7.10546875,8.6875,True,False,False
North Macedonia,Skopje,repeat,"Relation: repeat
Input: North Macedonia
Output:",3729,8229,10280,North,"tensor([ 4.3867, -5.1836,  1.7754,  ..., -5.2461, -5.3672, -5.4648],
       dtype=torch.float16)",3729,10.8125,6.8671875,8.1796875,True,False,False
Norway,Oslo,repeat,"Relation: repeat
Input: Norway
Output:",20341,43516,10280,Norway,"tensor([ 3.8477, -5.3477,  1.3525,  ..., -5.3125, -5.4453, -5.5234],
       dtype=torch.float16)",20341,11.7890625,7.640625,6.75390625,True,False,False
Oman,Muscat,repeat,"Relation: repeat
Input: Oman
Output:",473,4878,10280,O,"tensor([ 4.1289, -5.7656,  0.8804,  ..., -5.5898, -5.7031, -5.8672],
       dtype=torch.float16)",473,11.3515625,5.421875,6.84375,True,False,False
Pakistan,Islamabad,repeat,"Relation: repeat
Input: Pakistan
Output:",13115,8033,10280,Pakistan,"tensor([ 4.4922, -4.9766,  1.7803,  ..., -4.9414, -4.9805, -5.1602],
       dtype=torch.float16)",13115,11.9921875,8.2265625,7.046875,True,False,False
Palau,Ngerulmud,repeat,"Relation: repeat
Input: Palau
Output:",5226,427,10280,Pal,"tensor([ 3.9355, -5.5117,  1.1641,  ..., -5.3828, -5.5234, -5.7344],
       dtype=torch.float16)",5226,11.078125,7.71484375,7.79296875,True,False,False
Palestine,Ramallah,repeat,"Relation: repeat
Input: Palestine
Output:",29313,9752,10280,Palestine,"tensor([ 3.5801, -5.0859,  1.9629,  ..., -5.0820, -5.0938, -5.3750],
       dtype=torch.float16)",29313,10.765625,5.37890625,8.4765625,True,False,False
Panama,Panama City,repeat,"Relation: repeat
Input: Panama
Output:",37783,37783,10280,Panama,"tensor([ 3.5508, -5.4609,  1.2910,  ..., -5.4922, -5.5703, -5.7578],
       dtype=torch.float16)",37783,11.8515625,11.8515625,7.3828125,True,True,False
Papua New Guinea,Port Moresby,repeat,"Relation: repeat
Input: Papua New Guinea
Output:",17206,6162,10280,Pap,"tensor([ 4.2070, -5.4531,  1.2686,  ..., -5.4375, -5.4570, -5.6602],
       dtype=torch.float16)",17206,10.7890625,5.3984375,6.234375,True,False,False
Paraguay,Asunción,repeat,"Relation: repeat
Input: Paraguay
Output:",2956,1284,10280,Par,"tensor([ 4.1328, -5.4336,  1.3242,  ..., -5.3711, -5.5156, -5.5859],
       dtype=torch.float16)",2956,11.234375,6.94140625,7.3671875,True,False,False
Peru,Lima,repeat,"Relation: repeat
Input: Peru
Output:",31805,418,10280,Peru,"tensor([ 3.5645, -5.4961,  1.1035,  ..., -5.4141, -5.6094, -5.6523],
       dtype=torch.float16)",31805,10.9765625,7.3203125,7.47265625,True,False,False
Philippines,Manila,repeat,"Relation: repeat
Input: Philippines
Output:",22075,43949,10280,Philippines,"tensor([ 4.2500, -5.2070,  1.0205,  ..., -5.1602, -5.2109, -5.3320],
       dtype=torch.float16)",22075,10.9609375,7.6640625,6.98046875,True,False,False
Poland,Warsaw,repeat,"Relation: repeat
Input: Poland
Output:",16795,40431,10280,Poland,"tensor([ 4.0938, -5.2617,  1.4893,  ..., -5.2539, -5.3398, -5.4258],
       dtype=torch.float16)",16795,11.15625,6.4296875,7.9609375,True,False,False
Portugal,Lisbon,repeat,"Relation: repeat
Input: Portugal
Output:",24084,48104,10280,Portugal,"tensor([ 3.9336, -5.2617,  1.6504,  ..., -5.2852, -5.2930, -5.4414],
       dtype=torch.float16)",24084,11.9375,6.9375,7.453125,True,False,False
Qatar,Doha,repeat,"Relation: repeat
Input: Qatar
Output:",38372,399,10280,Qatar,"tensor([ 4.2070, -5.6367,  1.8809,  ..., -5.4727, -5.5664, -5.6992],
       dtype=torch.float16)",38372,11.609375,8.09375,7.08984375,True,False,False
Romania,Bucharest,repeat,"Relation: repeat
Input: Romania
Output:",34262,27907,10280,Romania,"tensor([ 4.3477, -5.0469,  1.6299,  ..., -5.0859, -5.0938, -5.2383],
       dtype=torch.float16)",34262,11.5,6.65234375,7.56640625,True,False,False
Russia,Moscow,repeat,"Relation: repeat
Input: Russia
Output:",7422,16496,10280,Russia,"tensor([ 4.1094, -5.2578,  2.0547,  ..., -5.2109, -5.3438, -5.4688],
       dtype=torch.float16)",7422,11.171875,7.53515625,7.11328125,True,False,False
Rwanda,Kigali,repeat,"Relation: repeat
Input: Rwanda
Output:",416,611,10280,R,"tensor([ 3.6582, -5.3906,  0.6616,  ..., -5.3711, -5.4336, -5.6133],
       dtype=torch.float16)",416,10.9453125,7.5078125,6.59375,True,False,False
Saint Kitts and Nevis,Basseterre,repeat,"Relation: repeat
Input: Saint Kitts and Nevis
Output:",11877,28219,10280,True,"tensor([ 4.8906, -5.1602,  1.2373,  ..., -5.3242, -5.2773, -5.4922],
       dtype=torch.float16)",11793,10.3515625,1.546875,7.59375,False,False,False
Saint Lucia,Castries,repeat,"Relation: repeat
Input: Saint Lucia
Output:",11877,9893,10280,Saint,"tensor([ 3.7812, -5.4609,  1.2480,  ..., -5.5977, -5.5586, -5.7617],
       dtype=torch.float16)",11877,10.4765625,3.619140625,8.1875,True,False,False
Saint Vincent and the Grenadines,Kingstown,repeat,"Relation: repeat
Input: Saint Vincent and the Grenadines
Output:",11877,4377,10280,Saint,"tensor([ 4.8281, -5.4883,  0.7104,  ..., -5.6797, -5.6211, -5.7695],
       dtype=torch.float16)",11877,10.109375,4.40234375,6.82421875,True,False,False
Samoa,Apia,repeat,"Relation: repeat
Input: Samoa
Output:",5769,4276,10280,Sam,"tensor([ 3.5723, -5.6484,  0.9937,  ..., -5.6172, -5.6953, -5.9609],
       dtype=torch.float16)",5769,11.875,4.30078125,7.140625,True,False,False
San Marino,San Marino,repeat,"Relation: repeat
Input: San Marino
Output:",5003,5003,10280,,"tensor([ 4.1992, -5.5312,  1.4551,  ..., -5.6250, -5.6641, -5.8359],
       dtype=torch.float16)",187,10.328125,10.328125,8.3046875,False,False,False
Sao Tome and Principe,Sao Tome,repeat,"Relation: repeat
Input: Sao Tome and Principe
Output:",322,322,10280,S,"tensor([ 4.0781, -5.2031,  0.9380,  ..., -5.3984, -5.3047, -5.4805],
       dtype=torch.float16)",322,10.8828125,10.8828125,6.96484375,True,True,False
Saudi Arabia,Riyadh,repeat,"Relation: repeat
Input: Saudi Arabia
Output:",16158,416,10280,Saudi,"tensor([ 4.0586, -5.5781,  1.6592,  ..., -5.5391, -5.6328, -5.7305],
       dtype=torch.float16)",16158,11.4453125,8.21875,7.30078125,True,False,False
Senegal,Dakar,repeat,"Relation: repeat
Input: Senegal
Output:",4673,20469,10280,,"tensor([ 3.6289, -5.3945,  1.0176,  ..., -5.4766, -5.5508, -5.6680],
       dtype=torch.float16)",187,9.9375,5.703125,6.6953125,False,False,False
Serbia,Belgrade,repeat,"Relation: repeat
Input: Serbia
Output:",37959,6512,10280,Serbia,"tensor([ 4.1328, -5.3555,  2.1309,  ..., -5.3945, -5.4648, -5.5742],
       dtype=torch.float16)",37959,11.5625,8.8984375,7.98828125,True,False,False
Seychelles,Victoria,repeat,"Relation: repeat
Input: Seychelles
Output:",49015,16225,10280,Sey,"tensor([ 4.1484, -5.5117,  0.8687,  ..., -5.5000, -5.5859, -5.7266],
       dtype=torch.float16)",49015,11.7734375,3.9453125,6.890625,True,False,False
Sierra Leone,Freetown,repeat,"Relation: repeat
Input: Sierra Leone
Output:",27434,401,10280,Sierra,"tensor([ 3.5273, -5.3438,  0.6406,  ..., -5.4570, -5.4492, -5.6562],
       dtype=torch.float16)",27434,11.03125,7.66015625,6.22265625,True,False,False
Singapore,Singapore,repeat,"Relation: repeat
Input: Singapore
Output:",16861,16861,10280,Singapore,"tensor([ 4.2734, -5.5273,  1.4561,  ..., -5.4531, -5.5117, -5.6289],
       dtype=torch.float16)",16861,11.4765625,11.4765625,7.69921875,True,True,False
Slovakia,Bratislava,repeat,"Relation: repeat
Input: Slovakia
Output:",37603,2652,10280,Slov,"tensor([ 3.8223, -5.7031,  1.5674,  ..., -5.6602, -5.7578, -5.8516],
       dtype=torch.float16)",37603,11.078125,6.10546875,7.125,True,False,False
Slovenia,Ljubljana,repeat,"Relation: repeat
Input: Slovenia
Output:",43372,418,10280,,"tensor([ 4.2148, -5.5547,  1.3115,  ..., -5.4961, -5.5977, -5.7930],
       dtype=torch.float16)",187,10.8359375,7.11328125,7.25390625,False,False,False
Solomon Islands,Honiara,repeat,"Relation: repeat
Input: Solomon Islands
Output:",31049,10916,10280,Solomon,"tensor([ 4.2266, -5.4531,  0.9863,  ..., -5.4414, -5.4961, -5.6875],
       dtype=torch.float16)",31049,10.8984375,3.220703125,6.58203125,True,False,False
Somalia,Mogadishu,repeat,"Relation: repeat
Input: Somalia
Output:",46699,353,10280,Somalia,"tensor([ 3.2910, -5.3477,  1.4209,  ..., -5.3945, -5.4336, -5.6484],
       dtype=torch.float16)",46699,11.5078125,7.19140625,7.9609375,True,False,False
South Africa,Pretoria,repeat,"Relation: repeat
Input: South Africa
Output:",3684,24907,10280,South,"tensor([ 4.2656, -5.0312,  1.8643,  ..., -5.0039, -5.2227, -5.2773],
       dtype=torch.float16)",3684,11.9453125,4.02734375,7.7890625,True,False,False
South Korea,Seoul,repeat,"Relation: repeat
Input: South Korea
Output:",3684,36546,10280,South,"tensor([ 4.0898, -5.3242,  1.5479,  ..., -5.1367, -5.4727, -5.5273],
       dtype=torch.float16)",3684,11.578125,8.34375,7.59375,True,False,False
South Sudan,Juba,repeat,"Relation: repeat
Input: South Sudan
Output:",3684,500,10280,South,"tensor([ 4.1602, -5.1289,  1.5498,  ..., -5.0312, -5.1367, -5.4297],
       dtype=torch.float16)",3684,11.6796875,6.3046875,8.140625,True,False,False
Spain,Madrid,repeat,"Relation: repeat
Input: Spain
Output:",11268,21924,10280,Spain,"tensor([ 3.9395, -5.1602,  1.5732,  ..., -5.1758, -5.2891, -5.3555],
       dtype=torch.float16)",11268,11.828125,6.91796875,7.8984375,True,False,False
Sri Lanka,Colombo,repeat,"Relation: repeat
Input: Sri Lanka
Output:",24206,2065,10280,Sri,"tensor([ 4.3281, -5.2500,  1.0508,  ..., -5.2578, -5.3242, -5.5781],
       dtype=torch.float16)",24206,11.671875,7.65625,6.80078125,True,False,False
Sudan,Khartoum,repeat,"Relation: repeat
Input: Sudan
Output:",27325,15858,10280,,"tensor([ 3.5273, -5.3047,  1.4336,  ..., -5.2891, -5.3086, -5.5234],
       dtype=torch.float16)",187,10.2109375,5.5703125,8.0625,False,False,False
Suriname,Paramaribo,repeat,"Relation: repeat
Input: Suriname
Output:",6201,2956,10280,Sur,"tensor([ 4.1562, -5.5195,  0.9438,  ..., -5.6211, -5.6055, -5.7266],
       dtype=torch.float16)",6201,11.125,6.609375,7.375,True,False,False
Sweden,Stockholm,repeat,"Relation: repeat
Input: Sweden
Output:",16842,38476,10280,Sweden,"tensor([ 3.8594, -5.0977,  1.6680,  ..., -5.1172, -5.2188, -5.2734],
       dtype=torch.float16)",16842,11.3203125,6.50390625,7.8671875,True,False,False
Switzerland,Bern,repeat,"Relation: repeat
Input: Switzerland
Output:",18908,10246,10280,Switzerland,"tensor([ 4.1406, -5.3164,  1.3457,  ..., -5.3750, -5.4219, -5.4844],
       dtype=torch.float16)",18908,10.9765625,6.65234375,6.91796875,True,False,False
Syria,Damascus,repeat,"Relation: repeat
Input: Syria
Output:",12728,47419,10280,Syria,"tensor([ 3.7090, -5.1406,  1.6299,  ..., -5.1016, -5.1445, -5.3828],
       dtype=torch.float16)",12728,10.8046875,6.44140625,6.98828125,True,False,False
Taiwan,Taipei,repeat,"Relation: repeat
Input: Taiwan
Output:",17975,14616,10280,Taiwan,"tensor([ 4.0039, -5.6602,  1.1436,  ..., -5.5234, -5.6680, -5.7930],
       dtype=torch.float16)",17975,11.7734375,7.8359375,7.30078125,True,False,False
Tajikistan,Dushanbe,repeat,"Relation: repeat
Input: Tajikistan
Output:",47858,399,10280,Taj,"tensor([ 4.2578, -5.8281,  1.0273,  ..., -5.8633, -5.7617, -6.0117],
       dtype=torch.float16)",47858,11.2578125,7.78515625,6.78515625,True,False,False
Tanzania,Dodoma,repeat,"Relation: repeat
Input: Tanzania
Output:",45914,30354,10280,Tanzania,"tensor([ 3.2441, -5.5391,  0.7544,  ..., -5.5742, -5.5039, -5.7344],
       dtype=torch.float16)",45914,11.25,3.1875,6.484375,True,False,False
Thailand,Bangkok,repeat,"Relation: repeat
Input: Thailand
Output:",23174,48771,10280,Thailand,"tensor([ 4.2617, -5.2773,  1.3525,  ..., -5.3164, -5.3398, -5.4727],
       dtype=torch.float16)",23174,11.484375,8.0078125,6.75390625,True,False,False
Timor-Leste,Dili,repeat,"Relation: repeat
Input: Timor-Leste
Output:",8969,399,10280,Tim,"tensor([ 4.8242, -5.3945,  1.0283,  ..., -5.4531, -5.3750, -5.6172],
       dtype=torch.float16)",8969,11.0546875,7.83203125,7.29296875,True,False,False
Togo,Lome,repeat,"Relation: repeat
Input: Togo
Output:",308,418,10280,T,"tensor([ 3.8086, -5.5391,  1.1270,  ..., -5.5039, -5.5547, -5.7500],
       dtype=torch.float16)",308,11.078125,6.953125,6.69140625,True,False,False
Tonga,Nukuʻalofa,repeat,"Relation: repeat
Input: Tonga
Output:",37477,427,10280,,"tensor([ 4.1016, -5.5000,  1.2725,  ..., -5.3906, -5.5234, -5.6523],
       dtype=torch.float16)",187,9.46875,7.73046875,6.890625,False,False,False
Trinidad and Tobago,Port of Spain,repeat,"Relation: repeat
Input: Trinidad and Tobago
Output:",49057,6162,10280,Trin,"tensor([ 4.5977, -5.2070,  1.3008,  ..., -5.2617, -5.2695, -5.4688],
       dtype=torch.float16)",49057,11.3828125,5.7109375,6.37109375,True,False,False
Tunisia,Tunis,repeat,"Relation: repeat
Input: Tunisia
Output:",27664,27664,10280,Tun,"tensor([ 3.8438, -5.5469,  0.8032,  ..., -5.5234, -5.6289, -5.7227],
       dtype=torch.float16)",27664,11.3125,11.3125,6.62890625,True,True,False
Turkey,Ankara,repeat,"Relation: repeat
Input: Turkey
Output:",14307,42847,10280,Turkey,"tensor([ 4.1602, -5.3789,  2.0684,  ..., -5.3711, -5.3828, -5.5312],
       dtype=torch.float16)",14307,11.5546875,6.0390625,7.5390625,True,False,False
Turkmenistan,Ashgabat,repeat,"Relation: repeat
Input: Turkmenistan
Output:",14901,12521,10280,Turk,"tensor([ 4.3984, -5.6523,  1.2891,  ..., -5.6406, -5.6445, -5.8555],
       dtype=torch.float16)",14901,10.6015625,5.0625,6.7890625,True,False,False
Tuvalu,Funafuti,repeat,"Relation: repeat
Input: Tuvalu
Output:",19223,15955,10280,,"tensor([ 4.5156, -5.5312,  0.9858,  ..., -5.5586, -5.5039, -5.7969],
       dtype=torch.float16)",187,9.9609375,3.505859375,7.6640625,False,False,False
Uganda,Kampala,repeat,"Relation: repeat
Input: Uganda
Output:",35522,46882,10280,Uganda,"tensor([ 3.6172, -5.4141,  1.4229,  ..., -5.5039, -5.3867, -5.6562],
       dtype=torch.float16)",35522,11.2890625,5.39453125,6.88671875,True,False,False
Ukraine,Kiev,repeat,"Relation: repeat
Input: Ukraine
Output:",17111,611,10280,,"tensor([ 4.1953, -5.2852,  2.0098,  ..., -5.3281, -5.3750, -5.5547],
       dtype=torch.float16)",187,10.5078125,6.76953125,8.15625,False,False,False
United Arab Emirates,Abu Dhabi,repeat,"Relation: repeat
Input: United Arab Emirates
Output:",1986,26957,10280,United,"tensor([ 4.7656, -5.1875,  1.3447,  ..., -5.1758, -5.2812, -5.4414],
       dtype=torch.float16)",1986,11.3359375,8.171875,7.04296875,True,False,False
United Kingdom,London,repeat,"Relation: repeat
Input: United Kingdom
Output:",1986,4693,10280,United,"tensor([ 4.7812, -4.9180,  1.4062,  ..., -4.9297, -4.9570, -5.1367],
       dtype=torch.float16)",1986,11.296875,8.6171875,7.7109375,True,False,False
United States of America,"Washington, D.C.",repeat,"Relation: repeat
Input: United States of America
Output:",1986,5041,10280,United,"tensor([ 4.7383, -4.9570,  1.5928,  ..., -4.9844, -5.0586, -5.1602],
       dtype=torch.float16)",1986,11.3828125,7.51171875,7.45703125,True,False,False
Uruguay,Montevideo,repeat,"Relation: repeat
Input: Uruguay
Output:",530,16448,10280,U,"tensor([ 3.8125, -5.1602,  1.0752,  ..., -5.2227, -5.3242, -5.3398],
       dtype=torch.float16)",530,11.28125,7.23046875,7.44921875,True,False,False
Uzbekistan,Tashkent,repeat,"Relation: repeat
Input: Uzbekistan
Output:",530,308,10280,U,"tensor([ 4.6445, -5.2930,  1.4561,  ..., -5.3008, -5.3750, -5.5234],
       dtype=torch.float16)",530,11.3984375,8.6328125,6.3515625,True,False,False
Vanuatu,Port Vila,repeat,"Relation: repeat
Input: Vanuatu
Output:",10049,6162,10280,,"tensor([ 4.2461, -5.5625,  1.3594,  ..., -5.5859, -5.5625, -5.8125],
       dtype=torch.float16)",187,10.3359375,5.03515625,7.015625,False,False,False
Vatican City,Vatican City,repeat,"Relation: repeat
Input: Vatican City
Output:",33411,33411,10280,Vatican,"tensor([ 4.5703, -5.3086,  1.5859,  ..., -5.5078, -5.4102, -5.5859],
       dtype=torch.float16)",33411,11.8046875,11.8046875,7.5390625,True,True,False
Venezuela,Caracas,repeat,"Relation: repeat
Input: Venezuela
Output:",27608,2639,10280,Venezuela,"tensor([ 3.4668, -5.4258,  1.6143,  ..., -5.4102, -5.4727, -5.5820],
       dtype=torch.float16)",27608,11.3203125,7.515625,8.125,True,False,False
Vietnam,Hanoi,repeat,"Relation: repeat
Input: Vietnam
Output:",15732,388,10280,Vietnam,"tensor([ 4.0039, -5.3359,  1.4072,  ..., -5.2500, -5.3555, -5.4570],
       dtype=torch.float16)",15732,11.3671875,7.58984375,7.51953125,True,False,False
Yemen,Sana'a,repeat,"Relation: repeat
Input: Yemen
Output:",27412,322,10280,Yemen,"tensor([ 3.6250, -5.5469,  1.5469,  ..., -5.4180, -5.5391, -5.7070],
       dtype=torch.float16)",27412,11.3046875,7.31640625,7.87109375,True,False,False
Zambia,Lusaka,repeat,"Relation: repeat
Input: Zambia
Output:",1503,418,10280,Z,"tensor([ 4.0625, -5.2578,  0.6528,  ..., -5.3164, -5.3281, -5.4961],
       dtype=torch.float16)",1503,11.078125,7.09765625,6.453125,True,False,False
Zimbabwe,Harare,repeat,"Relation: repeat
Input: Zimbabwe
Output:",38581,3972,10280,Zimbabwe,"tensor([ 4.0078, -5.2539,  1.7314,  ..., -5.3047, -5.3828, -5.5156],
       dtype=torch.float16)",38581,10.65625,5.34375,7.6328125,True,False,False
