input,output,relation,prompt,intervention_layer,input_id,output_id,relation_id,prediction_id,input_logit,output_logit,relation_logit,prediction_logit,input_prediction,output_prediction,relation_prediction,input_token,output_token,relation_token,prediction_token
difficult,easy,none,"Q: What is the none of difficult?
A:",11.0,2834,3477,271,380,5.88671875,6.26953125,5.5546875,11.5703125,False,False,False,difficult,easy,an,The
difficult,easy,none,"Q: What is the none of difficult?
A:",12.0,2834,3477,271,380,5.8203125,6.03515625,5.21875,11.5390625,False,False,False,difficult,easy,an,The
difficult,easy,none,"Q: What is the none of difficult?
A:",13.0,2834,3477,271,380,5.65625,6.5234375,5.59375,11.265625,False,False,False,difficult,easy,an,The
difficult,easy,none,"Q: What is the none of difficult?
A:",14.0,2834,3477,271,380,4.84765625,6.21875,5.3203125,11.3515625,False,False,False,difficult,easy,an,The
difficult,easy,none,"Q: What is the none of difficult?
A:",15.0,2834,3477,271,380,4.90625,5.87890625,4.6328125,11.0703125,False,False,False,difficult,easy,an,The
difficult,easy,none,"Q: What is the none of difficult?
A:",16.0,2834,3477,271,380,4.07421875,5.34765625,4.44921875,11.1484375,False,False,False,difficult,easy,an,The
difficult,easy,none,"Q: What is the none of difficult?
A:",17.0,2834,3477,271,380,3.3125,5.1171875,4.54296875,11.53125,False,False,False,difficult,easy,an,The
difficult,easy,none,"Q: What is the none of difficult?
A:",18.0,2834,3477,271,380,3.49609375,5.30859375,4.40625,11.578125,False,False,False,difficult,easy,an,The
difficult,easy,none,"Q: What is the none of difficult?
A:",19.0,2834,3477,271,380,3.318359375,5.16015625,4.34765625,11.34375,False,False,False,difficult,easy,an,The
difficult,easy,none,"Q: What is the none of difficult?
A:",20.0,2834,3477,271,380,3.2109375,5.1875,4.34375,11.40625,False,False,False,difficult,easy,an,The
difficult,easy,none,"Q: What is the none of difficult?
A:",21.0,2834,3477,271,380,3.2890625,5.22265625,4.3515625,11.328125,False,False,False,difficult,easy,an,The
difficult,easy,none,"Q: What is the none of difficult?
A:",22.0,2834,3477,271,380,3.1015625,5.1015625,4.3671875,11.390625,False,False,False,difficult,easy,an,The
difficult,easy,none,"Q: What is the none of difficult?
A:",23.0,2834,3477,271,380,3.458984375,5.359375,4.46484375,11.2734375,False,False,False,difficult,easy,an,The
difficult,easy,none,"Q: What is the none of difficult?
A:",24.0,2834,3477,271,380,3.267578125,5.25,4.33203125,11.328125,False,False,False,difficult,easy,an,The
difficult,easy,none,"Q: What is the none of difficult?
A:",25.0,2834,3477,271,380,3.302734375,5.203125,4.3125,11.3515625,False,False,False,difficult,easy,an,The
difficult,easy,none,"Q: What is the none of difficult?
A:",26.0,2834,3477,271,380,3.189453125,5.0703125,4.31640625,11.40625,False,False,False,difficult,easy,an,The
difficult,easy,none,"Q: What is the none of difficult?
A:",27.0,2834,3477,271,380,2.673828125,4.69140625,4.21484375,11.4140625,False,False,False,difficult,easy,an,The
difficult,easy,none,"Q: What is the none of difficult?
A:",28.0,2834,3477,271,380,3.0625,4.87890625,4.28125,11.4375,False,False,False,difficult,easy,an,The
difficult,easy,none,"Q: What is the none of difficult?
A:",29.0,2834,3477,271,380,3.482421875,5.2421875,4.30859375,11.5,False,False,False,difficult,easy,an,The
difficult,easy,none,"Q: What is the none of difficult?
A:",30.0,2834,3477,271,380,3.328125,5.1015625,4.30859375,11.6640625,False,False,False,difficult,easy,an,The
difficult,easy,none,"Q: What is the none of difficult?
A:",31.0,2834,3477,271,380,3.234375,4.99609375,3.978515625,11.3046875,False,False,False,difficult,easy,an,The
insecure,secure,none,"Q: What is the none of insecure?
A:",,46519,7895,271,380,6.2109375,5.9140625,5.8515625,11.9765625,False,False,False,insecure,secure,an,The
insecure,secure,none,"Q: What is the none of insecure?
A:",0.0,46519,7895,271,380,7.83203125,8.3671875,6.33203125,10.8515625,False,False,False,insecure,secure,an,The
insecure,secure,none,"Q: What is the none of insecure?
A:",1.0,46519,7895,271,733,7.421875,7.6171875,5.86328125,10.7578125,False,False,False,insecure,secure,an,It
insecure,secure,none,"Q: What is the none of insecure?
A:",2.0,46519,7895,271,380,7.25,7.48046875,6.19921875,10.8671875,False,False,False,insecure,secure,an,The
insecure,secure,none,"Q: What is the none of insecure?
A:",3.0,46519,7895,271,8256,7.25,7.5390625,6.12109375,11.0703125,False,False,False,insecure,secure,an,None
insecure,secure,none,"Q: What is the none of insecure?
A:",4.0,46519,7895,271,380,7.47265625,7.65625,6.25390625,11.1328125,False,False,False,insecure,secure,an,The
insecure,secure,none,"Q: What is the none of insecure?
A:",5.0,46519,7895,271,733,7.21875,7.09375,6.0390625,11.5234375,False,False,False,insecure,secure,an,It
insecure,secure,none,"Q: What is the none of insecure?
A:",6.0,46519,7895,271,380,7.8828125,7.42578125,6.20703125,11.6171875,False,False,False,insecure,secure,an,The
insecure,secure,none,"Q: What is the none of insecure?
A:",7.0,46519,7895,271,380,7.69140625,7.3046875,6.2734375,11.828125,False,False,False,insecure,secure,an,The
insecure,secure,none,"Q: What is the none of insecure?
A:",8.0,46519,7895,271,380,8.25,7.62109375,6.3828125,11.90625,False,False,False,insecure,secure,an,The
insecure,secure,none,"Q: What is the none of insecure?
A:",9.0,46519,7895,271,380,7.98828125,7.703125,6.390625,11.859375,False,False,False,insecure,secure,an,The
insecure,secure,none,"Q: What is the none of insecure?
A:",10.0,46519,7895,271,380,8.40625,7.8828125,6.5546875,11.7109375,False,False,False,insecure,secure,an,The
insecure,secure,none,"Q: What is the none of insecure?
A:",11.0,46519,7895,271,380,8.515625,8.171875,6.59765625,11.703125,False,False,False,insecure,secure,an,The
insecure,secure,none,"Q: What is the none of insecure?
A:",12.0,46519,7895,271,380,8.0390625,7.90625,6.58203125,11.6171875,False,False,False,insecure,secure,an,The
insecure,secure,none,"Q: What is the none of insecure?
A:",13.0,46519,7895,271,380,8.515625,7.52734375,7.15234375,11.5859375,False,False,False,insecure,secure,an,The
insecure,secure,none,"Q: What is the none of insecure?
A:",14.0,46519,7895,271,380,7.8984375,7.7109375,6.84765625,11.8359375,False,False,False,insecure,secure,an,The
insecure,secure,none,"Q: What is the none of insecure?
A:",15.0,46519,7895,271,380,8.0234375,7.79296875,5.99609375,11.796875,False,False,False,insecure,secure,an,The
insecure,secure,none,"Q: What is the none of insecure?
A:",16.0,46519,7895,271,380,6.796875,6.625,5.81640625,11.8984375,False,False,False,insecure,secure,an,The
insecure,secure,none,"Q: What is the none of insecure?
A:",17.0,46519,7895,271,380,6.94140625,6.45703125,6.3046875,12.265625,False,False,False,insecure,secure,an,The
insecure,secure,none,"Q: What is the none of insecure?
A:",18.0,46519,7895,271,380,6.77734375,6.12890625,5.83984375,12.15625,False,False,False,insecure,secure,an,The
insecure,secure,none,"Q: What is the none of insecure?
A:",19.0,46519,7895,271,380,6.5390625,6.08984375,6.0546875,11.96875,False,False,False,insecure,secure,an,The
insecure,secure,none,"Q: What is the none of insecure?
A:",20.0,46519,7895,271,380,6.43359375,5.9765625,5.7265625,11.8984375,False,False,False,insecure,secure,an,The
insecure,secure,none,"Q: What is the none of insecure?
A:",21.0,46519,7895,271,380,5.8671875,5.8046875,5.7109375,11.734375,False,False,False,insecure,secure,an,The
insecure,secure,none,"Q: What is the none of insecure?
A:",22.0,46519,7895,271,380,5.92578125,5.9921875,5.78515625,11.8125,False,False,False,insecure,secure,an,The
insecure,secure,none,"Q: What is the none of insecure?
A:",23.0,46519,7895,271,380,5.94921875,5.7421875,5.9765625,11.7890625,False,False,False,insecure,secure,an,The
insecure,secure,none,"Q: What is the none of insecure?
A:",24.0,46519,7895,271,8256,6.11328125,5.84375,5.859375,11.9453125,False,False,False,insecure,secure,an,None
insecure,secure,none,"Q: What is the none of insecure?
A:",25.0,46519,7895,271,380,6.03515625,5.84375,5.8671875,11.8828125,False,False,False,insecure,secure,an,The
insecure,secure,none,"Q: What is the none of insecure?
A:",26.0,46519,7895,271,380,5.90234375,5.58984375,5.87890625,11.859375,False,False,False,insecure,secure,an,The
insecure,secure,none,"Q: What is the none of insecure?
A:",27.0,46519,7895,271,380,5.81640625,5.49609375,5.83203125,11.8203125,False,False,False,insecure,secure,an,The
insecure,secure,none,"Q: What is the none of insecure?
A:",28.0,46519,7895,271,380,6.43359375,5.97265625,5.875,11.875,False,False,False,insecure,secure,an,The
insecure,secure,none,"Q: What is the none of insecure?
A:",29.0,46519,7895,271,380,6.73046875,6.09375,5.765625,11.921875,False,False,False,insecure,secure,an,The
insecure,secure,none,"Q: What is the none of insecure?
A:",30.0,46519,7895,271,380,6.53515625,6.046875,5.81640625,12.15625,False,False,False,insecure,secure,an,The
insecure,secure,none,"Q: What is the none of insecure?
A:",31.0,46519,7895,271,8256,6.5234375,5.80078125,5.46875,11.7734375,False,False,False,insecure,secure,an,None
rapid,slow,none,"Q: What is the none of rapid?
A:",,5233,3468,271,380,7.5234375,3.169921875,4.66015625,12.1015625,False,False,False,rapid,slow,an,The
rapid,slow,none,"Q: What is the none of rapid?
A:",0.0,5233,3468,271,380,8.0546875,5.515625,5.84765625,10.4765625,False,False,False,rapid,slow,an,The
rapid,slow,none,"Q: What is the none of rapid?
A:",1.0,5233,3468,271,733,7.62890625,4.9453125,5.40625,10.8828125,False,False,False,rapid,slow,an,It
rapid,slow,none,"Q: What is the none of rapid?
A:",2.0,5233,3468,271,733,7.890625,4.96484375,5.71484375,10.9765625,False,False,False,rapid,slow,an,It
rapid,slow,none,"Q: What is the none of rapid?
A:",3.0,5233,3468,271,733,7.52734375,4.84375,5.40234375,10.8203125,False,False,False,rapid,slow,an,It
rapid,slow,none,"Q: What is the none of rapid?
A:",4.0,5233,3468,271,733,7.44921875,5.2109375,5.94140625,11.1640625,False,False,False,rapid,slow,an,It
rapid,slow,none,"Q: What is the none of rapid?
A:",5.0,5233,3468,271,733,7.6171875,4.76171875,5.4921875,11.6875,False,False,False,rapid,slow,an,It
rapid,slow,none,"Q: What is the none of rapid?
A:",6.0,5233,3468,271,8256,7.63671875,5.125,5.46484375,11.6640625,False,False,False,rapid,slow,an,None
rapid,slow,none,"Q: What is the none of rapid?
A:",7.0,5233,3468,271,8256,7.4453125,5.1015625,5.44921875,11.7109375,False,False,False,rapid,slow,an,None
rapid,slow,none,"Q: What is the none of rapid?
A:",8.0,5233,3468,271,733,7.2890625,5.0234375,5.41796875,11.734375,False,False,False,rapid,slow,an,It
rapid,slow,none,"Q: What is the none of rapid?
A:",9.0,5233,3468,271,733,7.8515625,5.16796875,5.3359375,11.828125,False,False,False,rapid,slow,an,It
rapid,slow,none,"Q: What is the none of rapid?
A:",10.0,5233,3468,271,380,7.83203125,5.54296875,5.546875,11.6328125,False,False,False,rapid,slow,an,The
rapid,slow,none,"Q: What is the none of rapid?
A:",11.0,5233,3468,271,380,7.88671875,5.15625,5.09765625,11.625,False,False,False,rapid,slow,an,The
rapid,slow,none,"Q: What is the none of rapid?
A:",12.0,5233,3468,271,380,7.6875,5.05078125,4.92578125,11.53125,False,False,False,rapid,slow,an,The
rapid,slow,none,"Q: What is the none of rapid?
A:",13.0,5233,3468,271,380,7.796875,5.4296875,5.32421875,11.2890625,False,False,False,rapid,slow,an,The
rapid,slow,none,"Q: What is the none of rapid?
A:",14.0,5233,3468,271,380,8.203125,5.0703125,5.31640625,11.609375,False,False,False,rapid,slow,an,The
rapid,slow,none,"Q: What is the none of rapid?
A:",15.0,5233,3468,271,380,8.109375,5.0546875,4.7265625,11.6796875,False,False,False,rapid,slow,an,The
rapid,slow,none,"Q: What is the none of rapid?
A:",16.0,5233,3468,271,733,7.15625,4.3359375,4.45703125,11.734375,False,False,False,rapid,slow,an,It
rapid,slow,none,"Q: What is the none of rapid?
A:",17.0,5233,3468,271,380,7.265625,4.046875,4.8203125,12.2109375,False,False,False,rapid,slow,an,The
rapid,slow,none,"Q: What is the none of rapid?
A:",18.0,5233,3468,271,380,7.1328125,3.73828125,4.5078125,12.234375,False,False,False,rapid,slow,an,The
rapid,slow,none,"Q: What is the none of rapid?
A:",19.0,5233,3468,271,380,7.625,3.78515625,4.60546875,12.09375,False,False,False,rapid,slow,an,The
rapid,slow,none,"Q: What is the none of rapid?
A:",20.0,5233,3468,271,380,7.32421875,3.53125,4.6484375,12.0859375,False,False,False,rapid,slow,an,The
rapid,slow,none,"Q: What is the none of rapid?
A:",21.0,5233,3468,271,733,7.41015625,3.947265625,4.78515625,11.8359375,False,False,False,rapid,slow,an,It
rapid,slow,none,"Q: What is the none of rapid?
A:",22.0,5233,3468,271,380,7.2890625,3.794921875,4.765625,11.9453125,False,False,False,rapid,slow,an,The
rapid,slow,none,"Q: What is the none of rapid?
A:",23.0,5233,3468,271,380,7.26953125,3.73828125,4.77734375,11.9609375,False,False,False,rapid,slow,an,The
rapid,slow,none,"Q: What is the none of rapid?
A:",24.0,5233,3468,271,8256,7.328125,3.703125,4.69921875,12.0859375,False,False,False,rapid,slow,an,None
rapid,slow,none,"Q: What is the none of rapid?
A:",25.0,5233,3468,271,380,7.23046875,3.73828125,4.6953125,12.0390625,False,False,False,rapid,slow,an,The
rapid,slow,none,"Q: What is the none of rapid?
A:",26.0,5233,3468,271,380,7.4140625,3.82421875,4.70703125,12.0,False,False,False,rapid,slow,an,The
rapid,slow,none,"Q: What is the none of rapid?
A:",27.0,5233,3468,271,380,6.78125,3.5,4.69140625,11.953125,False,False,False,rapid,slow,an,The
rapid,slow,none,"Q: What is the none of rapid?
A:",28.0,5233,3468,271,380,7.12890625,3.583984375,4.796875,11.984375,False,False,False,rapid,slow,an,The
rapid,slow,none,"Q: What is the none of rapid?
A:",29.0,5233,3468,271,380,7.640625,3.6796875,4.76171875,12.03125,False,False,False,rapid,slow,an,The
rapid,slow,none,"Q: What is the none of rapid?
A:",30.0,5233,3468,271,380,7.4609375,3.390625,4.72265625,12.3203125,False,False,False,rapid,slow,an,The
rapid,slow,none,"Q: What is the none of rapid?
A:",31.0,5233,3468,271,8256,7.36328125,3.435546875,4.29296875,11.8671875,False,False,False,rapid,slow,an,None
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",,10142,3270,271,380,5.07421875,4.0703125,4.8125,11.53125,False,False,False,inflammatory,anti,an,The
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",0.0,10142,3270,271,380,6.265625,6.046875,5.7578125,9.734375,False,False,False,inflammatory,anti,an,The
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",1.0,10142,3270,271,380,5.82421875,5.53125,5.4296875,9.6796875,False,False,False,inflammatory,anti,an,The
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",2.0,10142,3270,271,380,5.90625,5.44921875,5.4296875,9.9765625,False,False,False,inflammatory,anti,an,The
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",3.0,10142,3270,271,380,5.69921875,5.359375,5.12109375,9.8828125,False,False,False,inflammatory,anti,an,The
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",4.0,10142,3270,271,380,6.2265625,5.484375,5.61328125,10.15625,False,False,False,inflammatory,anti,an,The
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",5.0,10142,3270,271,733,6.25390625,5.18359375,5.28515625,10.5078125,False,False,False,inflammatory,anti,an,It
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",6.0,10142,3270,271,733,6.28515625,4.96875,5.296875,10.8359375,False,False,False,inflammatory,anti,an,It
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",7.0,10142,3270,271,380,6.30859375,4.9375,5.58203125,10.8828125,False,False,False,inflammatory,anti,an,The
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",8.0,10142,3270,271,733,7.125,5.07421875,5.94921875,11.6015625,False,False,False,inflammatory,anti,an,It
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",9.0,10142,3270,271,733,6.65625,4.87890625,5.8671875,11.6484375,False,False,False,inflammatory,anti,an,It
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",10.0,10142,3270,271,380,7.328125,5.60546875,6.20703125,11.03125,False,False,False,inflammatory,anti,an,The
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",11.0,10142,3270,271,733,7.109375,5.33203125,5.7890625,11.1171875,False,False,False,inflammatory,anti,an,It
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",12.0,10142,3270,271,380,6.55859375,4.87890625,5.671875,11.046875,False,False,False,inflammatory,anti,an,The
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",13.0,10142,3270,271,380,6.3046875,5.1796875,6.19921875,10.7578125,False,False,False,inflammatory,anti,an,The
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",14.0,10142,3270,271,380,6.40234375,5.28515625,6.12109375,11.1953125,False,False,False,inflammatory,anti,an,The
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",15.0,10142,3270,271,380,6.30859375,5.46875,5.0078125,11.125,False,False,False,inflammatory,anti,an,The
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",16.0,10142,3270,271,380,5.6875,4.94140625,4.75390625,11.4453125,False,False,False,inflammatory,anti,an,The
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",17.0,10142,3270,271,380,5.40625,4.87109375,4.859375,11.7578125,False,False,False,inflammatory,anti,an,The
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",18.0,10142,3270,271,380,4.953125,4.7734375,4.6796875,11.6640625,False,False,False,inflammatory,anti,an,The
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",19.0,10142,3270,271,380,4.93359375,4.83984375,4.796875,11.59375,False,False,False,inflammatory,anti,an,The
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",20.0,10142,3270,271,380,4.96484375,4.5078125,4.625,11.5,False,False,False,inflammatory,anti,an,The
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",21.0,10142,3270,271,380,4.6796875,4.76171875,4.74609375,11.34375,False,False,False,inflammatory,anti,an,The
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",22.0,10142,3270,271,380,4.83984375,4.765625,4.80859375,11.390625,False,False,False,inflammatory,anti,an,The
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",23.0,10142,3270,271,380,4.625,4.59765625,4.734375,11.4140625,False,False,False,inflammatory,anti,an,The
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",24.0,10142,3270,271,380,4.6484375,4.54296875,4.60546875,11.3984375,False,False,False,inflammatory,anti,an,The
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",25.0,10142,3270,271,380,4.6015625,4.62890625,4.69921875,11.40625,False,False,False,inflammatory,anti,an,The
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",26.0,10142,3270,271,380,4.35546875,4.578125,4.875,11.34375,False,False,False,inflammatory,anti,an,The
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",27.0,10142,3270,271,380,4.34765625,4.6171875,4.85546875,11.34375,False,False,False,inflammatory,anti,an,The
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",28.0,10142,3270,271,380,4.72265625,4.76953125,4.91015625,11.4140625,False,False,False,inflammatory,anti,an,The
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",29.0,10142,3270,271,380,5.125,4.8203125,4.87890625,11.5078125,False,False,False,inflammatory,anti,an,The
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",30.0,10142,3270,271,380,5.28125,4.9140625,4.78515625,11.671875,False,False,False,inflammatory,anti,an,The
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",31.0,10142,3270,271,380,4.98828125,4.6953125,4.43359375,11.25,False,False,False,inflammatory,anti,an,The
remain,leave,none,"Q: What is the none of remain?
A:",,3464,3553,271,380,3.734375,4.1796875,4.91796875,12.53125,False,False,False,remain,leave,an,The
remain,leave,none,"Q: What is the none of remain?
A:",0.0,3464,3553,271,8256,4.921875,5.01953125,5.53515625,10.84375,False,False,False,remain,leave,an,None
remain,leave,none,"Q: What is the none of remain?
A:",1.0,3464,3553,271,8256,4.67578125,4.6171875,5.03515625,11.078125,False,False,False,remain,leave,an,None
remain,leave,none,"Q: What is the none of remain?
A:",2.0,3464,3553,271,380,4.7734375,4.984375,5.484375,11.296875,False,False,False,remain,leave,an,The
remain,leave,none,"Q: What is the none of remain?
A:",3.0,3464,3553,271,380,4.5546875,4.73828125,5.35546875,11.3359375,False,False,False,remain,leave,an,The
remain,leave,none,"Q: What is the none of remain?
A:",4.0,3464,3553,271,380,4.61328125,4.63671875,5.58203125,11.859375,False,False,False,remain,leave,an,The
remain,leave,none,"Q: What is the none of remain?
A:",5.0,3464,3553,271,380,4.1796875,4.484375,5.16796875,12.140625,False,False,False,remain,leave,an,The
remain,leave,none,"Q: What is the none of remain?
A:",6.0,3464,3553,271,380,4.421875,4.73828125,5.33984375,12.2109375,False,False,False,remain,leave,an,The
remain,leave,none,"Q: What is the none of remain?
A:",7.0,3464,3553,271,380,4.4140625,4.6640625,5.31640625,12.25,False,False,False,remain,leave,an,The
remain,leave,none,"Q: What is the none of remain?
A:",8.0,3464,3553,271,380,4.22265625,4.57421875,5.28125,12.3671875,False,False,False,remain,leave,an,The
remain,leave,none,"Q: What is the none of remain?
A:",9.0,3464,3553,271,380,4.3125,4.63671875,5.3046875,12.2890625,False,False,False,remain,leave,an,The
remain,leave,none,"Q: What is the none of remain?
A:",10.0,3464,3553,271,380,4.140625,4.51953125,5.26171875,12.0078125,False,False,False,remain,leave,an,The
remain,leave,none,"Q: What is the none of remain?
A:",11.0,3464,3553,271,380,4.59375,4.62109375,5.04296875,12.0546875,False,False,False,remain,leave,an,The
remain,leave,none,"Q: What is the none of remain?
A:",12.0,3464,3553,271,380,4.67578125,4.3828125,5.06640625,12.0234375,False,False,False,remain,leave,an,The
remain,leave,none,"Q: What is the none of remain?
A:",13.0,3464,3553,271,380,3.962890625,4.60546875,5.41015625,11.96875,False,False,False,remain,leave,an,The
remain,leave,none,"Q: What is the none of remain?
A:",14.0,3464,3553,271,380,4.0546875,4.890625,5.38671875,12.15625,False,False,False,remain,leave,an,The
remain,leave,none,"Q: What is the none of remain?
A:",15.0,3464,3553,271,380,4.515625,4.80859375,4.69140625,12.1796875,False,False,False,remain,leave,an,The
remain,leave,none,"Q: What is the none of remain?
A:",16.0,3464,3553,271,380,3.609375,4.6328125,4.46875,12.453125,False,False,False,remain,leave,an,The
remain,leave,none,"Q: What is the none of remain?
A:",17.0,3464,3553,271,380,3.869140625,4.71484375,5.0,12.7578125,False,False,False,remain,leave,an,The
remain,leave,none,"Q: What is the none of remain?
A:",18.0,3464,3553,271,380,3.23046875,3.984375,4.87109375,12.75,False,False,False,remain,leave,an,The
remain,leave,none,"Q: What is the none of remain?
A:",19.0,3464,3553,271,380,3.646484375,4.5234375,4.875,12.484375,False,False,False,remain,leave,an,The
remain,leave,none,"Q: What is the none of remain?
A:",20.0,3464,3553,271,380,3.705078125,4.62109375,4.89453125,12.359375,False,False,False,remain,leave,an,The
remain,leave,none,"Q: What is the none of remain?
A:",21.0,3464,3553,271,380,2.306640625,4.13671875,4.94140625,12.1640625,False,False,False,remain,leave,an,The
remain,leave,none,"Q: What is the none of remain?
A:",22.0,3464,3553,271,380,3.046875,3.876953125,5.0234375,12.3515625,False,False,False,remain,leave,an,The
remain,leave,none,"Q: What is the none of remain?
A:",23.0,3464,3553,271,380,3.283203125,4.0390625,5.0625,12.328125,False,False,False,remain,leave,an,The
remain,leave,none,"Q: What is the none of remain?
A:",24.0,3464,3553,271,8256,3.734375,4.421875,4.9296875,12.421875,False,False,False,remain,leave,an,None
remain,leave,none,"Q: What is the none of remain?
A:",25.0,3464,3553,271,380,3.921875,4.40625,4.86328125,12.390625,False,False,False,remain,leave,an,The
remain,leave,none,"Q: What is the none of remain?
A:",26.0,3464,3553,271,380,4.08984375,4.4296875,4.859375,12.375,False,False,False,remain,leave,an,The
remain,leave,none,"Q: What is the none of remain?
A:",27.0,3464,3553,271,380,3.73828125,4.3125,4.84765625,12.328125,False,False,False,remain,leave,an,The
remain,leave,none,"Q: What is the none of remain?
A:",28.0,3464,3553,271,380,4.0546875,4.58203125,4.94921875,12.390625,False,False,False,remain,leave,an,The
remain,leave,none,"Q: What is the none of remain?
A:",29.0,3464,3553,271,380,4.2890625,4.6796875,4.9765625,12.4375,False,False,False,remain,leave,an,The
remain,leave,none,"Q: What is the none of remain?
A:",30.0,3464,3553,271,380,4.01171875,4.51171875,4.9921875,12.765625,False,False,False,remain,leave,an,The
remain,leave,none,"Q: What is the none of remain?
A:",31.0,3464,3553,271,380,4.12109375,4.5,4.55859375,12.25,False,False,False,remain,leave,an,The
wrong,right,none,"Q: What is the none of wrong?
A:",,3430,987,271,380,5.7265625,4.1640625,4.26171875,11.921875,False,False,False,wrong,right,an,The
wrong,right,none,"Q: What is the none of wrong?
A:",0.0,3430,987,271,380,6.94921875,5.3046875,5.4609375,10.8828125,False,False,False,wrong,right,an,The
wrong,right,none,"Q: What is the none of wrong?
A:",1.0,3430,987,271,380,6.62109375,5.2109375,5.265625,10.9296875,False,False,False,wrong,right,an,The
wrong,right,none,"Q: What is the none of wrong?
A:",2.0,3430,987,271,380,6.36328125,4.77734375,5.16015625,11.078125,False,False,False,wrong,right,an,The
wrong,right,none,"Q: What is the none of wrong?
A:",3.0,3430,987,271,380,6.453125,5.0625,5.125,11.0703125,False,False,False,wrong,right,an,The
wrong,right,none,"Q: What is the none of wrong?
A:",4.0,3430,987,271,380,6.0078125,4.65625,5.046875,11.3515625,False,False,False,wrong,right,an,The
wrong,right,none,"Q: What is the none of wrong?
A:",5.0,3430,987,271,380,6.0625,4.53125,4.7734375,11.5390625,False,False,False,wrong,right,an,The
wrong,right,none,"Q: What is the none of wrong?
A:",6.0,3430,987,271,380,6.0703125,4.84375,5.109375,11.6875,False,False,False,wrong,right,an,The
wrong,right,none,"Q: What is the none of wrong?
A:",7.0,3430,987,271,380,6.109375,4.89453125,5.19140625,11.8828125,False,False,False,wrong,right,an,The
wrong,right,none,"Q: What is the none of wrong?
A:",8.0,3430,987,271,380,5.84375,4.47265625,5.1328125,12.0390625,False,False,False,wrong,right,an,The
wrong,right,none,"Q: What is the none of wrong?
A:",9.0,3430,987,271,380,6.296875,5.2890625,5.30859375,12.078125,False,False,False,wrong,right,an,The
wrong,right,none,"Q: What is the none of wrong?
A:",10.0,3430,987,271,380,5.7265625,4.69921875,5.38671875,12.1875,False,False,False,wrong,right,an,The
wrong,right,none,"Q: What is the none of wrong?
A:",11.0,3430,987,271,380,6.58203125,5.7421875,5.234375,12.0234375,False,False,False,wrong,right,an,The
wrong,right,none,"Q: What is the none of wrong?
A:",12.0,3430,987,271,380,6.625,5.38671875,5.26953125,11.9296875,False,False,False,wrong,right,an,The
wrong,right,none,"Q: What is the none of wrong?
A:",13.0,3430,987,271,380,6.1640625,5.609375,5.81640625,11.921875,False,False,False,wrong,right,an,The
wrong,right,none,"Q: What is the none of wrong?
A:",14.0,3430,987,271,380,6.265625,5.546875,5.296875,11.8046875,False,False,False,wrong,right,an,The
wrong,right,none,"Q: What is the none of wrong?
A:",15.0,3430,987,271,380,6.625,5.8203125,4.703125,11.7265625,False,False,False,wrong,right,an,The
wrong,right,none,"Q: What is the none of wrong?
A:",16.0,3430,987,271,380,6.19921875,5.2421875,4.41015625,11.7734375,False,False,False,wrong,right,an,The
