input,output,relation,prompt,intervention_layer,input_id,output_id,relation_id,prediction_id,input_logit,output_logit,relation_logit,prediction_logit,input_prediction,output_prediction,relation_prediction,input_token,output_token,relation_token,prediction_token
difficult,easy,none,"Relation: none
Input: difficult
Output:",0.0,5107,4228,3276,96966,-2.240234375,0.4228515625,-2.03515625,8.3984375,False,False,False,difficult,easy,ant,Eaton
difficult,easy,none,"Relation: none
Input: difficult
Output:",1.0,5107,4228,3276,92550,-1.9326171875,0.3408203125,-2.150390625,8.6796875,False,False,False,difficult,easy,ant,ermann
difficult,easy,none,"Relation: none
Input: difficult
Output:",2.0,5107,4228,3276,13,-2.359375,2.076171875,-2.0546875,8.46875,False,False,False,difficult,easy,ant,.
difficult,easy,none,"Relation: none
Input: difficult
Output:",3.0,5107,4228,3276,13,-0.9970703125,1.466796875,0.939453125,9.0390625,False,False,False,difficult,easy,ant,.
difficult,easy,none,"Relation: none
Input: difficult
Output:",4.0,5107,4228,3276,342,-0.6767578125,1.1240234375,2.4296875,9.09375,False,False,False,difficult,easy,ant,g
difficult,easy,none,"Relation: none
Input: difficult
Output:",5.0,5107,4228,3276,650,1.6474609375,2.2265625,3.75,11.21875,False,False,False,difficult,easy,ant,V
difficult,easy,none,"Relation: none
Input: difficult
Output:",6.0,5107,4228,3276,3717,3.650390625,4.83203125,5.93359375,12.2265625,False,False,False,difficult,easy,ant,connection
difficult,easy,none,"Relation: none
Input: difficult
Output:",7.0,5107,4228,3276,3717,4.67578125,5.421875,6.81640625,11.7578125,False,False,False,difficult,easy,ant,connection
difficult,easy,none,"Relation: none
Input: difficult
Output:",8.0,5107,4228,3276,3871,4.54296875,6.0,5.6640625,11.1640625,False,False,False,difficult,easy,ant,together
difficult,easy,none,"Relation: none
Input: difficult
Output:",9.0,5107,4228,3276,271,2.12890625,3.376953125,3.548828125,11.4375,False,False,False,difficult,easy,ant,
difficult,easy,none,"Relation: none
Input: difficult
Output:",10.0,5107,4228,3276,482,4.58203125,5.01171875,3.5390625,11.0703125,False,False,False,difficult,easy,ant,-
difficult,easy,none,"Relation: none
Input: difficult
Output:",11.0,5107,4228,3276,482,7.421875,7.6953125,4.39453125,11.734375,False,False,False,difficult,easy,ant,-
difficult,easy,none,"Relation: none
Input: difficult
Output:",12.0,5107,4228,3276,5357,6.7578125,7.9296875,3.44140625,10.4296875,False,False,False,difficult,easy,ant,focus
difficult,easy,none,"Relation: none
Input: difficult
Output:",13.0,5107,4228,3276,128001,11.4296875,10.5546875,4.08984375,13.765625,False,False,False,difficult,easy,ant,
difficult,easy,none,"Relation: none
Input: difficult
Output:",14.0,5107,4228,3276,5107,13.8125,11.2421875,3.763671875,13.8125,True,False,False,difficult,easy,ant,difficult
difficult,easy,none,"Relation: none
Input: difficult
Output:",15.0,5107,4228,3276,5107,12.6640625,11.3984375,4.84765625,12.6640625,True,False,False,difficult,easy,ant,difficult
difficult,easy,none,"Relation: none
Input: difficult
Output:",16.0,5107,4228,3276,5107,12.171875,11.8828125,3.28515625,12.171875,True,False,False,difficult,easy,ant,difficult
difficult,easy,none,"Relation: none
Input: difficult
Output:",17.0,5107,4228,3276,4228,10.8515625,10.890625,2.623046875,10.890625,False,True,False,difficult,easy,ant,easy
difficult,easy,none,"Relation: none
Input: difficult
Output:",18.0,5107,4228,3276,4228,10.9765625,11.2734375,2.65625,11.2734375,False,True,False,difficult,easy,ant,easy
difficult,easy,none,"Relation: none
Input: difficult
Output:",19.0,5107,4228,3276,5107,10.9296875,10.8046875,3.048828125,10.9296875,True,False,False,difficult,easy,ant,difficult
difficult,easy,none,"Relation: none
Input: difficult
Output:",20.0,5107,4228,3276,5107,10.765625,10.6875,3.13671875,10.765625,True,False,False,difficult,easy,ant,difficult
difficult,easy,none,"Relation: none
Input: difficult
Output:",21.0,5107,4228,3276,5107,10.5,10.46875,3.072265625,10.5,True,False,False,difficult,easy,ant,difficult
difficult,easy,none,"Relation: none
Input: difficult
Output:",22.0,5107,4228,3276,4228,10.203125,10.59375,2.68359375,10.59375,False,True,False,difficult,easy,ant,easy
difficult,easy,none,"Relation: none
Input: difficult
Output:",23.0,5107,4228,3276,4228,10.296875,10.671875,2.330078125,10.671875,False,True,False,difficult,easy,ant,easy
difficult,easy,none,"Relation: none
Input: difficult
Output:",24.0,5107,4228,3276,4228,10.0234375,10.4921875,2.005859375,10.4921875,False,True,False,difficult,easy,ant,easy
difficult,easy,none,"Relation: none
Input: difficult
Output:",25.0,5107,4228,3276,4228,10.0703125,10.546875,2.2421875,10.546875,False,True,False,difficult,easy,ant,easy
difficult,easy,none,"Relation: none
Input: difficult
Output:",26.0,5107,4228,3276,4228,10.03125,10.421875,2.59765625,10.421875,False,True,False,difficult,easy,ant,easy
difficult,easy,none,"Relation: none
Input: difficult
Output:",27.0,5107,4228,3276,4228,9.5859375,10.109375,2.30859375,10.109375,False,True,False,difficult,easy,ant,easy
difficult,easy,none,"Relation: none
Input: difficult
Output:",28.0,5107,4228,3276,4228,9.6171875,9.9921875,2.216796875,9.9921875,False,True,False,difficult,easy,ant,easy
difficult,easy,none,"Relation: none
Input: difficult
Output:",29.0,5107,4228,3276,4228,9.1875,9.453125,1.060546875,9.453125,False,True,False,difficult,easy,ant,easy
difficult,easy,none,"Relation: none
Input: difficult
Output:",30.0,5107,4228,3276,220,10.546875,10.625,2.1875,10.828125,False,False,False,difficult,easy,ant,
difficult,easy,none,"Relation: none
Input: difficult
Output:",31.0,5107,4228,3276,220,9.3359375,10.015625,2.84375,12.0703125,False,False,False,difficult,easy,ant,
luxury,poverty,none,"Relation: none
Input: luxury
Output:",,19913,19542,3276,19913,9.8984375,2.662109375,3.9453125,9.8984375,True,False,False,luxury,poverty,ant,luxury
luxury,poverty,none,"Relation: none
Input: luxury
Output:",0.0,19913,19542,3276,96966,4.08203125,2.4453125,-2.021484375,8.421875,False,False,False,luxury,poverty,ant,Eaton
luxury,poverty,none,"Relation: none
Input: luxury
Output:",1.0,19913,19542,3276,92550,4.66015625,3.48828125,-2.1328125,8.78125,False,False,False,luxury,poverty,ant,ermann
luxury,poverty,none,"Relation: none
Input: luxury
Output:",2.0,19913,19542,3276,13,3.119140625,3.138671875,-2.0546875,8.4453125,False,False,False,luxury,poverty,ant,.
luxury,poverty,none,"Relation: none
Input: luxury
Output:",3.0,19913,19542,3276,13,3.66796875,1.5419921875,1.0791015625,8.9609375,False,False,False,luxury,poverty,ant,.
luxury,poverty,none,"Relation: none
Input: luxury
Output:",4.0,19913,19542,3276,342,3.845703125,0.14697265625,2.57421875,9.046875,False,False,False,luxury,poverty,ant,g
luxury,poverty,none,"Relation: none
Input: luxury
Output:",5.0,19913,19542,3276,650,8.40625,4.28125,4.12109375,11.4765625,False,False,False,luxury,poverty,ant,V
luxury,poverty,none,"Relation: none
Input: luxury
Output:",6.0,19913,19542,3276,3717,9.0078125,3.244140625,6.48828125,12.109375,False,False,False,luxury,poverty,ant,connection
luxury,poverty,none,"Relation: none
Input: luxury
Output:",7.0,19913,19542,3276,3717,8.671875,1.9912109375,7.0859375,11.3046875,False,False,False,luxury,poverty,ant,connection
luxury,poverty,none,"Relation: none
Input: luxury
Output:",8.0,19913,19542,3276,2213,8.6953125,1.9677734375,5.5078125,10.4609375,False,False,False,luxury,poverty,ant,App
luxury,poverty,none,"Relation: none
Input: luxury
Output:",9.0,19913,19542,3276,2213,5.3984375,1.4736328125,3.591796875,11.203125,False,False,False,luxury,poverty,ant,App
luxury,poverty,none,"Relation: none
Input: luxury
Output:",10.0,19913,19542,3276,6576,7.3828125,1.841796875,3.46484375,10.8203125,False,False,False,luxury,poverty,ant,editor
luxury,poverty,none,"Relation: none
Input: luxury
Output:",11.0,19913,19542,3276,482,9.046875,3.099609375,4.2265625,11.53125,False,False,False,luxury,poverty,ant,-
luxury,poverty,none,"Relation: none
Input: luxury
Output:",12.0,19913,19542,3276,19913,10.15625,2.35546875,3.48046875,10.15625,True,False,False,luxury,poverty,ant,luxury
luxury,poverty,none,"Relation: none
Input: luxury
Output:",13.0,19913,19542,3276,19913,15.125,4.828125,5.26171875,15.125,True,False,False,luxury,poverty,ant,luxury
luxury,poverty,none,"Relation: none
Input: luxury
Output:",14.0,19913,19542,3276,19913,14.765625,5.30078125,4.9921875,14.765625,True,False,False,luxury,poverty,ant,luxury
luxury,poverty,none,"Relation: none
Input: luxury
Output:",15.0,19913,19542,3276,19913,13.0078125,3.787109375,5.65234375,13.0078125,True,False,False,luxury,poverty,ant,luxury
luxury,poverty,none,"Relation: none
Input: luxury
Output:",16.0,19913,19542,3276,19913,12.1953125,3.439453125,5.41796875,12.1953125,True,False,False,luxury,poverty,ant,luxury
luxury,poverty,none,"Relation: none
Input: luxury
Output:",17.0,19913,19542,3276,19913,11.59375,2.388671875,4.87109375,11.59375,True,False,False,luxury,poverty,ant,luxury
luxury,poverty,none,"Relation: none
Input: luxury
Output:",18.0,19913,19542,3276,19913,11.265625,1.9794921875,4.98046875,11.265625,True,False,False,luxury,poverty,ant,luxury
luxury,poverty,none,"Relation: none
Input: luxury
Output:",19.0,19913,19542,3276,19913,10.6796875,1.6953125,5.90234375,10.6796875,True,False,False,luxury,poverty,ant,luxury
luxury,poverty,none,"Relation: none
Input: luxury
Output:",20.0,19913,19542,3276,19913,10.5234375,2.021484375,6.5546875,10.5234375,True,False,False,luxury,poverty,ant,luxury
luxury,poverty,none,"Relation: none
Input: luxury
Output:",21.0,19913,19542,3276,19913,10.2734375,1.5556640625,5.8359375,10.2734375,True,False,False,luxury,poverty,ant,luxury
luxury,poverty,none,"Relation: none
Input: luxury
Output:",22.0,19913,19542,3276,7000,10.0,1.435546875,5.58984375,10.046875,False,False,False,luxury,poverty,ant,none
luxury,poverty,none,"Relation: none
Input: luxury
Output:",23.0,19913,19542,3276,19913,9.9453125,1.82421875,4.90234375,9.9453125,True,False,False,luxury,poverty,ant,luxury
luxury,poverty,none,"Relation: none
Input: luxury
Output:",24.0,19913,19542,3276,19913,10.15625,1.9287109375,4.515625,10.15625,True,False,False,luxury,poverty,ant,luxury
luxury,poverty,none,"Relation: none
Input: luxury
Output:",25.0,19913,19542,3276,19913,10.265625,1.8603515625,4.71875,10.265625,True,False,False,luxury,poverty,ant,luxury
luxury,poverty,none,"Relation: none
Input: luxury
Output:",26.0,19913,19542,3276,19913,10.2734375,1.9267578125,4.71484375,10.2734375,True,False,False,luxury,poverty,ant,luxury
luxury,poverty,none,"Relation: none
Input: luxury
Output:",27.0,19913,19542,3276,19913,10.2734375,1.8466796875,4.90234375,10.2734375,True,False,False,luxury,poverty,ant,luxury
luxury,poverty,none,"Relation: none
Input: luxury
Output:",28.0,19913,19542,3276,19913,10.609375,2.388671875,5.10546875,10.609375,True,False,False,luxury,poverty,ant,luxury
luxury,poverty,none,"Relation: none
Input: luxury
Output:",29.0,19913,19542,3276,19913,9.6640625,2.16796875,3.857421875,9.6640625,True,False,False,luxury,poverty,ant,luxury
luxury,poverty,none,"Relation: none
Input: luxury
Output:",30.0,19913,19542,3276,220,10.546875,2.357421875,5.015625,11.28125,False,False,False,luxury,poverty,ant,
luxury,poverty,none,"Relation: none
Input: luxury
Output:",31.0,19913,19542,3276,220,9.421875,2.646484375,5.21484375,12.2109375,False,False,False,luxury,poverty,ant,
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",,51077,69033,3276,51077,10.5703125,7.7578125,5.25,10.5703125,True,False,False,stimulate,inhibit,ant,stimulate
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",0.0,51077,69033,3276,96966,-0.955078125,0.15185546875,-2.03515625,8.4140625,False,False,False,stimulate,inhibit,ant,Eaton
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",1.0,51077,69033,3276,92550,-0.9150390625,0.0972900390625,-2.16796875,8.7578125,False,False,False,stimulate,inhibit,ant,ermann
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",2.0,51077,69033,3276,13,-0.986328125,-0.5927734375,-2.021484375,8.46875,False,False,False,stimulate,inhibit,ant,.
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",3.0,51077,69033,3276,13,-0.6728515625,-0.35498046875,1.1123046875,9.140625,False,False,False,stimulate,inhibit,ant,.
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",4.0,51077,69033,3276,342,-1.10546875,0.1312255859375,2.6171875,9.015625,False,False,False,stimulate,inhibit,ant,g
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",5.0,51077,69033,3276,650,0.6298828125,-0.8046875,4.0,11.625,False,False,False,stimulate,inhibit,ant,V
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",6.0,51077,69033,3276,3717,3.736328125,1.453125,6.21484375,12.1328125,False,False,False,stimulate,inhibit,ant,connection
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",7.0,51077,69033,3276,3717,3.41015625,2.7890625,7.13671875,11.2734375,False,False,False,stimulate,inhibit,ant,connection
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",8.0,51077,69033,3276,3871,2.81640625,2.0546875,5.69921875,10.8125,False,False,False,stimulate,inhibit,ant,together
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",9.0,51077,69033,3276,2213,1.91796875,1.96484375,3.97265625,11.2734375,False,False,False,stimulate,inhibit,ant,App
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",10.0,51077,69033,3276,482,-0.312255859375,2.263671875,3.802734375,11.6953125,False,False,False,stimulate,inhibit,ant,-
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",11.0,51077,69033,3276,482,4.1328125,4.80078125,4.33203125,10.7578125,False,False,False,stimulate,inhibit,ant,-
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",12.0,51077,69033,3276,5357,4.85546875,4.9921875,3.408203125,10.296875,False,False,False,stimulate,inhibit,ant,focus
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",13.0,51077,69033,3276,128001,12.5234375,9.265625,5.5234375,12.7421875,False,False,False,stimulate,inhibit,ant,
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",14.0,51077,69033,3276,51077,13.109375,9.0859375,5.4453125,13.109375,True,False,False,stimulate,inhibit,ant,stimulate
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",15.0,51077,69033,3276,51077,12.578125,9.75,5.55078125,12.578125,True,False,False,stimulate,inhibit,ant,stimulate
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",16.0,51077,69033,3276,51077,12.421875,9.28125,5.125,12.421875,True,False,False,stimulate,inhibit,ant,stimulate
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",17.0,51077,69033,3276,51077,12.65625,8.9921875,4.83984375,12.65625,True,False,False,stimulate,inhibit,ant,stimulate
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",18.0,51077,69033,3276,51077,12.484375,9.6953125,4.76953125,12.484375,True,False,False,stimulate,inhibit,ant,stimulate
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",19.0,51077,69033,3276,51077,11.3984375,8.3671875,5.51953125,11.3984375,True,False,False,stimulate,inhibit,ant,stimulate
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",20.0,51077,69033,3276,51077,11.15625,8.5390625,6.02734375,11.15625,True,False,False,stimulate,inhibit,ant,stimulate
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",21.0,51077,69033,3276,51077,11.1953125,8.4921875,5.53125,11.1953125,True,False,False,stimulate,inhibit,ant,stimulate
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",22.0,51077,69033,3276,51077,11.015625,8.3828125,5.4609375,11.015625,True,False,False,stimulate,inhibit,ant,stimulate
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",23.0,51077,69033,3276,51077,11.1875,8.2109375,5.25390625,11.1875,True,False,False,stimulate,inhibit,ant,stimulate
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",24.0,51077,69033,3276,51077,11.3046875,8.265625,5.109375,11.3046875,True,False,False,stimulate,inhibit,ant,stimulate
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",25.0,51077,69033,3276,51077,11.2890625,8.0234375,5.6015625,11.2890625,True,False,False,stimulate,inhibit,ant,stimulate
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",26.0,51077,69033,3276,51077,11.3125,8.2890625,5.9453125,11.3125,True,False,False,stimulate,inhibit,ant,stimulate
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",27.0,51077,69033,3276,51077,10.453125,7.98046875,5.83984375,10.453125,True,False,False,stimulate,inhibit,ant,stimulate
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",28.0,51077,69033,3276,51077,10.46875,7.90625,5.875,10.46875,True,False,False,stimulate,inhibit,ant,stimulate
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",29.0,51077,69033,3276,7000,10.21875,7.9296875,5.27734375,10.6171875,False,False,False,stimulate,inhibit,ant,none
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",30.0,51077,69033,3276,7000,10.5703125,7.59375,5.765625,11.2890625,False,False,False,stimulate,inhibit,ant,none
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",31.0,51077,69033,3276,220,10.0859375,7.21875,6.35546875,11.5859375,False,False,False,stimulate,inhibit,ant,
proceed,halt,none,"Relation: none
Input: proceed
Output:",,10570,27365,3276,10570,9.734375,2.234375,2.96484375,9.734375,True,False,False,proceed,halt,ant,proceed
proceed,halt,none,"Relation: none
Input: proceed
Output:",0.0,10570,27365,3276,96966,-0.12646484375,0.5478515625,-2.01953125,8.40625,False,False,False,proceed,halt,ant,Eaton
proceed,halt,none,"Relation: none
Input: proceed
Output:",1.0,10570,27365,3276,92550,-0.4404296875,0.054351806640625,-2.16796875,8.7421875,False,False,False,proceed,halt,ant,ermann
proceed,halt,none,"Relation: none
Input: proceed
Output:",2.0,10570,27365,3276,13,-0.97119140625,0.10748291015625,-2.048828125,8.4375,False,False,False,proceed,halt,ant,.
proceed,halt,none,"Relation: none
Input: proceed
Output:",3.0,10570,27365,3276,13,-0.352294921875,0.327392578125,1.044921875,9.03125,False,False,False,proceed,halt,ant,.
proceed,halt,none,"Relation: none
Input: proceed
Output:",4.0,10570,27365,3276,342,-1.3984375,-0.0068092346191406,2.509765625,9.078125,False,False,False,proceed,halt,ant,g
proceed,halt,none,"Relation: none
Input: proceed
Output:",5.0,10570,27365,3276,650,0.2481689453125,-1.0078125,3.751953125,11.4140625,False,False,False,proceed,halt,ant,V
proceed,halt,none,"Relation: none
Input: proceed
Output:",6.0,10570,27365,3276,3717,2.873046875,-0.61181640625,5.953125,12.0859375,False,False,False,proceed,halt,ant,connection
proceed,halt,none,"Relation: none
Input: proceed
Output:",7.0,10570,27365,3276,3717,4.40234375,-0.092041015625,7.09765625,11.7578125,False,False,False,proceed,halt,ant,connection
proceed,halt,none,"Relation: none
Input: proceed
Output:",8.0,10570,27365,3276,3871,3.09375,-0.0018596649169921,5.5546875,10.671875,False,False,False,proceed,halt,ant,together
proceed,halt,none,"Relation: none
Input: proceed
Output:",9.0,10570,27365,3276,271,2.681640625,-0.669921875,3.732421875,11.5703125,False,False,False,proceed,halt,ant,
proceed,halt,none,"Relation: none
Input: proceed
Output:",10.0,10570,27365,3276,482,2.7734375,0.27001953125,3.513671875,11.5625,False,False,False,proceed,halt,ant,-
proceed,halt,none,"Relation: none
Input: proceed
Output:",11.0,10570,27365,3276,482,5.078125,1.5732421875,4.69140625,11.515625,False,False,False,proceed,halt,ant,-
proceed,halt,none,"Relation: none
Input: proceed
Output:",12.0,10570,27365,3276,5357,4.125,0.11236572265625,3.62890625,10.109375,False,False,False,proceed,halt,ant,focus
proceed,halt,none,"Relation: none
Input: proceed
Output:",13.0,10570,27365,3276,128001,11.078125,3.53125,5.59765625,13.28125,False,False,False,proceed,halt,ant,
proceed,halt,none,"Relation: none
Input: proceed
Output:",14.0,10570,27365,3276,128001,12.375,4.46875,5.31640625,12.3828125,False,False,False,proceed,halt,ant,
proceed,halt,none,"Relation: none
Input: proceed
Output:",15.0,10570,27365,3276,10570,12.0078125,4.796875,5.90625,12.0078125,True,False,False,proceed,halt,ant,proceed
proceed,halt,none,"Relation: none
Input: proceed
Output:",16.0,10570,27365,3276,10570,11.203125,4.83203125,4.7421875,11.203125,True,False,False,proceed,halt,ant,proceed
proceed,halt,none,"Relation: none
Input: proceed
Output:",17.0,10570,27365,3276,10570,11.4921875,4.41015625,4.28125,11.4921875,True,False,False,proceed,halt,ant,proceed
proceed,halt,none,"Relation: none
Input: proceed
Output:",18.0,10570,27365,3276,10570,11.5078125,4.87890625,3.64453125,11.5078125,True,False,False,proceed,halt,ant,proceed
proceed,halt,none,"Relation: none
Input: proceed
Output:",19.0,10570,27365,3276,10570,10.828125,4.23046875,4.7890625,10.828125,True,False,False,proceed,halt,ant,proceed
proceed,halt,none,"Relation: none
Input: proceed
Output:",20.0,10570,27365,3276,10570,10.6015625,4.80859375,4.5078125,10.6015625,True,False,False,proceed,halt,ant,proceed
proceed,halt,none,"Relation: none
Input: proceed
Output:",21.0,10570,27365,3276,10570,10.7734375,3.96484375,4.03515625,10.7734375,True,False,False,proceed,halt,ant,proceed
proceed,halt,none,"Relation: none
Input: proceed
Output:",22.0,10570,27365,3276,10570,10.5625,4.06640625,4.0703125,10.5625,True,False,False,proceed,halt,ant,proceed
proceed,halt,none,"Relation: none
Input: proceed
Output:",23.0,10570,27365,3276,10570,10.4609375,3.693359375,3.51953125,10.4609375,True,False,False,proceed,halt,ant,proceed
proceed,halt,none,"Relation: none
Input: proceed
Output:",24.0,10570,27365,3276,10570,10.484375,3.580078125,3.302734375,10.484375,True,False,False,proceed,halt,ant,proceed
proceed,halt,none,"Relation: none
Input: proceed
Output:",25.0,10570,27365,3276,10570,10.7265625,3.380859375,3.78515625,10.7265625,True,False,False,proceed,halt,ant,proceed
proceed,halt,none,"Relation: none
Input: proceed
Output:",26.0,10570,27365,3276,10570,10.3515625,3.271484375,3.83203125,10.3515625,True,False,False,proceed,halt,ant,proceed
proceed,halt,none,"Relation: none
Input: proceed
Output:",27.0,10570,27365,3276,10570,10.1796875,3.17578125,4.0078125,10.1796875,True,False,False,proceed,halt,ant,proceed
proceed,halt,none,"Relation: none
Input: proceed
Output:",28.0,10570,27365,3276,10570,10.4921875,3.173828125,4.2890625,10.4921875,True,False,False,proceed,halt,ant,proceed
proceed,halt,none,"Relation: none
Input: proceed
Output:",29.0,10570,27365,3276,10570,10.046875,2.1796875,2.853515625,10.046875,True,False,False,proceed,halt,ant,proceed
proceed,halt,none,"Relation: none
Input: proceed
Output:",30.0,10570,27365,3276,10570,10.28125,2.541015625,3.86328125,10.28125,True,False,False,proceed,halt,ant,proceed
proceed,halt,none,"Relation: none
Input: proceed
Output:",31.0,10570,27365,3276,220,9.34375,2.251953125,4.15625,10.8671875,False,False,False,proceed,halt,ant,
fertile,infertile,none,"Relation: none
Input: fertile
Output:",,70225,4225,3276,70225,12.1015625,10.84375,4.390625,12.1015625,True,False,False,fertile,inf,ant,fertile
fertile,infertile,none,"Relation: none
Input: fertile
Output:",0.0,70225,4225,3276,96966,0.034515380859375,-1.3828125,-2.021484375,8.421875,False,False,False,fertile,inf,ant,Eaton
fertile,infertile,none,"Relation: none
Input: fertile
Output:",1.0,70225,4225,3276,92550,-0.467529296875,-1.5810546875,-2.125,8.75,False,False,False,fertile,inf,ant,ermann
fertile,infertile,none,"Relation: none
Input: fertile
Output:",2.0,70225,4225,3276,13,-0.95166015625,-1.421875,-2.02734375,8.5,False,False,False,fertile,inf,ant,.
fertile,infertile,none,"Relation: none
Input: fertile
Output:",3.0,70225,4225,3276,13,-0.73974609375,-1.4296875,1.1630859375,9.0703125,False,False,False,fertile,inf,ant,.
fertile,infertile,none,"Relation: none
Input: fertile
Output:",4.0,70225,4225,3276,342,-0.466064453125,-0.25634765625,2.58203125,9.125,False,False,False,fertile,inf,ant,g
fertile,infertile,none,"Relation: none
Input: fertile
Output:",5.0,70225,4225,3276,650,-2.45703125,-0.1954345703125,3.685546875,11.1796875,False,False,False,fertile,inf,ant,V
fertile,infertile,none,"Relation: none
Input: fertile
Output:",6.0,70225,4225,3276,3717,-0.1922607421875,1.771484375,6.05859375,12.09375,False,False,False,fertile,inf,ant,connection
fertile,infertile,none,"Relation: none
Input: fertile
Output:",7.0,70225,4225,3276,3717,1.919921875,2.529296875,6.84765625,11.421875,False,False,False,fertile,inf,ant,connection
fertile,infertile,none,"Relation: none
Input: fertile
Output:",8.0,70225,4225,3276,3871,2.310546875,3.1796875,5.57421875,10.53125,False,False,False,fertile,inf,ant,together
fertile,infertile,none,"Relation: none
Input: fertile
Output:",9.0,70225,4225,3276,271,-0.7021484375,1.7578125,3.251953125,10.8046875,False,False,False,fertile,inf,ant,
fertile,infertile,none,"Relation: none
Input: fertile
Output:",10.0,70225,4225,3276,482,0.193359375,2.74609375,3.45703125,11.109375,False,False,False,fertile,inf,ant,-
fertile,infertile,none,"Relation: none
Input: fertile
Output:",11.0,70225,4225,3276,482,4.6484375,4.2265625,4.04296875,11.390625,False,False,False,fertile,inf,ant,-
fertile,infertile,none,"Relation: none
Input: fertile
Output:",12.0,70225,4225,3276,20277,7.28125,3.923828125,3.9296875,9.890625,False,False,False,fertile,inf,ant,Ath
fertile,infertile,none,"Relation: none
Input: fertile
Output:",13.0,70225,4225,3276,70225,13.421875,6.34375,5.76953125,13.421875,True,False,False,fertile,inf,ant,fertile
fertile,infertile,none,"Relation: none
Input: fertile
Output:",14.0,70225,4225,3276,70225,13.6875,6.40234375,5.84375,13.6875,True,False,False,fertile,inf,ant,fertile
fertile,infertile,none,"Relation: none
Input: fertile
Output:",15.0,70225,4225,3276,70225,12.6640625,7.82421875,6.32421875,12.6640625,True,False,False,fertile,inf,ant,fertile
fertile,infertile,none,"Relation: none
Input: fertile
Output:",16.0,70225,4225,3276,70225,12.2109375,8.4375,5.15234375,12.2109375,True,False,False,fertile,inf,ant,fertile
fertile,infertile,none,"Relation: none
Input: fertile
Output:",17.0,70225,4225,3276,70225,12.1875,9.1796875,4.94140625,12.1875,True,False,False,fertile,inf,ant,fertile
fertile,infertile,none,"Relation: none
Input: fertile
Output:",18.0,70225,4225,3276,70225,12.125,9.8359375,4.61328125,12.125,True,False,False,fertile,inf,ant,fertile
fertile,infertile,none,"Relation: none
Input: fertile
Output:",19.0,70225,4225,3276,70225,12.2265625,9.234375,5.328125,12.2265625,True,False,False,fertile,inf,ant,fertile
fertile,infertile,none,"Relation: none
Input: fertile
Output:",20.0,70225,4225,3276,70225,12.484375,9.2734375,5.48046875,12.484375,True,False,False,fertile,inf,ant,fertile
fertile,infertile,none,"Relation: none
Input: fertile
Output:",21.0,70225,4225,3276,70225,12.28125,9.9765625,4.51171875,12.28125,True,False,False,fertile,inf,ant,fertile
fertile,infertile,none,"Relation: none
Input: fertile
Output:",22.0,70225,4225,3276,70225,12.734375,10.25,4.7109375,12.734375,True,False,False,fertile,inf,ant,fertile
fertile,infertile,none,"Relation: none
Input: fertile
Output:",23.0,70225,4225,3276,70225,12.859375,10.40625,4.296875,12.859375,True,False,False,fertile,inf,ant,fertile
fertile,infertile,none,"Relation: none
Input: fertile
Output:",24.0,70225,4225,3276,70225,12.71875,10.21875,4.15234375,12.71875,True,False,False,fertile,inf,ant,fertile
fertile,infertile,none,"Relation: none
Input: fertile
Output:",25.0,70225,4225,3276,70225,12.796875,10.4609375,4.62890625,12.796875,True,False,False,fertile,inf,ant,fertile
fertile,infertile,none,"Relation: none
Input: fertile
Output:",26.0,70225,4225,3276,70225,12.78125,10.578125,4.859375,12.78125,True,False,False,fertile,inf,ant,fertile
