input,output,relation,prompt,intervention_layer,input_id,output_id,relation_id,prediction_id,input_logit,output_logit,relation_logit,prediction_logit,input_prediction,output_prediction,relation_prediction
Armenia,Yerevan,none,"Q: What is the none of Armenia?
A:",16.0,72630,816,3224,816,15.4453125,17.4375,7.3125,17.4375,False,True,False
Armenia,Yerevan,none,"Q: What is the none of Armenia?
A:",17.0,72630,816,3224,578,15.2890625,15.3125,7.73828125,15.8671875,False,False,False
Armenia,Yerevan,none,"Q: What is the none of Armenia?
A:",18.0,72630,816,3224,578,15.375,15.1875,7.8046875,15.953125,False,False,False
Armenia,Yerevan,none,"Q: What is the none of Armenia?
A:",19.0,72630,816,3224,578,14.703125,13.875,7.08203125,15.546875,False,False,False
Armenia,Yerevan,none,"Q: What is the none of Armenia?
A:",20.0,72630,816,3224,578,15.078125,13.9609375,6.90234375,15.609375,False,False,False
Armenia,Yerevan,none,"Q: What is the none of Armenia?
A:",21.0,72630,816,3224,578,14.9765625,13.421875,7.46484375,15.65625,False,False,False
Armenia,Yerevan,none,"Q: What is the none of Armenia?
A:",22.0,72630,816,3224,578,15.3515625,12.75,7.75390625,15.8203125,False,False,False
Armenia,Yerevan,none,"Q: What is the none of Armenia?
A:",23.0,72630,816,3224,578,14.9609375,12.2265625,7.82421875,15.578125,False,False,False
Armenia,Yerevan,none,"Q: What is the none of Armenia?
A:",24.0,72630,816,3224,578,14.9921875,11.75,7.9609375,15.640625,False,False,False
Armenia,Yerevan,none,"Q: What is the none of Armenia?
A:",25.0,72630,816,3224,578,14.7109375,11.6015625,7.765625,15.5,False,False,False
Armenia,Yerevan,none,"Q: What is the none of Armenia?
A:",26.0,72630,816,3224,578,14.859375,11.9140625,7.59765625,15.703125,False,False,False
Armenia,Yerevan,none,"Q: What is the none of Armenia?
A:",27.0,72630,816,3224,578,14.75,11.8671875,7.765625,15.671875,False,False,False
Armenia,Yerevan,none,"Q: What is the none of Armenia?
A:",28.0,72630,816,3224,578,14.8359375,11.796875,7.69140625,15.6875,False,False,False
Armenia,Yerevan,none,"Q: What is the none of Armenia?
A:",29.0,72630,816,3224,578,14.8515625,12.0,7.71875,15.8046875,False,False,False
Armenia,Yerevan,none,"Q: What is the none of Armenia?
A:",30.0,72630,816,3224,578,14.8515625,11.7109375,7.61328125,15.703125,False,False,False
Armenia,Yerevan,none,"Q: What is the none of Armenia?
A:",31.0,72630,816,3224,578,14.6015625,11.59375,7.21484375,15.6171875,False,False,False
Austria,Vienna,none,"Q: What is the none of Austria?
A:",,35998,47387,3224,578,13.671875,10.8046875,5.96875,14.6953125,False,False,False
Austria,Vienna,none,"Q: What is the none of Austria?
A:",0.0,35998,47387,3224,362,3.306640625,3.30859375,2.611328125,11.4609375,False,False,False
Austria,Vienna,none,"Q: What is the none of Austria?
A:",1.0,35998,47387,3224,362,4.85546875,8.7734375,2.73828125,10.28125,False,False,False
Austria,Vienna,none,"Q: What is the none of Austria?
A:",2.0,35998,47387,3224,220,7.76171875,9.2109375,3.421875,10.4140625,False,False,False
Austria,Vienna,none,"Q: What is the none of Austria?
A:",3.0,35998,47387,3224,578,12.8828125,14.1328125,6.375,14.171875,False,False,False
Austria,Vienna,none,"Q: What is the none of Austria?
A:",4.0,35998,47387,3224,99986,14.09375,15.6796875,6.5078125,16.40625,False,False,False
Austria,Vienna,none,"Q: What is the none of Austria?
A:",5.0,35998,47387,3224,47387,13.8203125,16.953125,5.46875,16.953125,False,True,False
Austria,Vienna,none,"Q: What is the none of Austria?
A:",6.0,35998,47387,3224,47387,12.28125,19.140625,6.1796875,19.140625,False,True,False
Austria,Vienna,none,"Q: What is the none of Austria?
A:",7.0,35998,47387,3224,47387,13.453125,19.34375,5.734375,19.34375,False,True,False
Austria,Vienna,none,"Q: What is the none of Austria?
A:",8.0,35998,47387,3224,47387,12.90625,18.671875,6.30859375,18.671875,False,True,False
Austria,Vienna,none,"Q: What is the none of Austria?
A:",9.0,35998,47387,3224,47387,14.0546875,18.015625,6.4765625,18.015625,False,True,False
Austria,Vienna,none,"Q: What is the none of Austria?
A:",10.0,35998,47387,3224,47387,13.6640625,17.46875,6.03125,17.46875,False,True,False
Austria,Vienna,none,"Q: What is the none of Austria?
A:",11.0,35998,47387,3224,47387,14.1640625,16.796875,5.74609375,16.796875,False,True,False
Austria,Vienna,none,"Q: What is the none of Austria?
A:",12.0,35998,47387,3224,47387,13.7578125,17.203125,6.05078125,17.203125,False,True,False
Austria,Vienna,none,"Q: What is the none of Austria?
A:",13.0,35998,47387,3224,47387,13.046875,16.84375,5.8671875,16.84375,False,True,False
Austria,Vienna,none,"Q: What is the none of Austria?
A:",14.0,35998,47387,3224,47387,14.3203125,18.484375,6.1796875,18.484375,False,True,False
Austria,Vienna,none,"Q: What is the none of Austria?
A:",15.0,35998,47387,3224,47387,13.8671875,17.453125,7.25390625,17.453125,False,True,False
Austria,Vienna,none,"Q: What is the none of Austria?
A:",16.0,35998,47387,3224,47387,14.3125,16.453125,7.16015625,16.453125,False,True,False
Austria,Vienna,none,"Q: What is the none of Austria?
A:",17.0,35998,47387,3224,47387,14.0078125,15.2890625,7.43359375,15.2890625,False,True,False
Austria,Vienna,none,"Q: What is the none of Austria?
A:",18.0,35998,47387,3224,578,14.359375,14.609375,7.1328125,15.3046875,False,False,False
Austria,Vienna,none,"Q: What is the none of Austria?
A:",19.0,35998,47387,3224,578,13.875,14.03125,6.3515625,15.078125,False,False,False
Austria,Vienna,none,"Q: What is the none of Austria?
A:",20.0,35998,47387,3224,578,13.9453125,13.5625,5.76953125,15.109375,False,False,False
Austria,Vienna,none,"Q: What is the none of Austria?
A:",21.0,35998,47387,3224,578,13.9921875,13.3984375,6.55859375,15.1875,False,False,False
Austria,Vienna,none,"Q: What is the none of Austria?
A:",22.0,35998,47387,3224,578,14.3125,12.9140625,6.9453125,15.2421875,False,False,False
Austria,Vienna,none,"Q: What is the none of Austria?
A:",23.0,35998,47387,3224,578,13.984375,12.296875,6.8828125,15.0234375,False,False,False
Austria,Vienna,none,"Q: What is the none of Austria?
A:",24.0,35998,47387,3224,578,13.9921875,11.8984375,7.08984375,15.0703125,False,False,False
Austria,Vienna,none,"Q: What is the none of Austria?
A:",25.0,35998,47387,3224,578,13.7265625,11.4140625,6.875,14.84375,False,False,False
Austria,Vienna,none,"Q: What is the none of Austria?
A:",26.0,35998,47387,3224,578,13.765625,11.4296875,6.6640625,14.9453125,False,False,False
Austria,Vienna,none,"Q: What is the none of Austria?
A:",27.0,35998,47387,3224,578,13.578125,11.1796875,6.765625,14.84375,False,False,False
Austria,Vienna,none,"Q: What is the none of Austria?
A:",28.0,35998,47387,3224,578,13.6875,11.15625,6.76953125,14.8515625,False,False,False
Austria,Vienna,none,"Q: What is the none of Austria?
A:",29.0,35998,47387,3224,578,13.6875,11.03125,6.6953125,14.921875,False,False,False
Austria,Vienna,none,"Q: What is the none of Austria?
A:",30.0,35998,47387,3224,578,13.6484375,10.84375,6.5859375,14.8046875,False,False,False
Austria,Vienna,none,"Q: What is the none of Austria?
A:",31.0,35998,47387,3224,578,13.5078125,10.75,6.1953125,14.671875,False,False,False
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",,74577,426,3224,578,14.546875,12.0625,7.9296875,16.046875,False,False,False
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",0.0,74577,426,3224,362,4.39453125,7.91015625,2.716796875,11.96875,False,False,False
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",1.0,74577,426,3224,362,4.6484375,9.9609375,2.82421875,10.3984375,False,False,False
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",2.0,74577,426,3224,220,8.1875,8.96875,4.1875,10.203125,False,False,False
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",3.0,74577,426,3224,426,12.1484375,15.2734375,5.40625,15.2734375,False,True,False
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",4.0,74577,426,3224,426,14.3125,17.4375,6.453125,17.4375,False,True,False
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",5.0,74577,426,3224,426,15.5625,19.09375,6.55078125,19.09375,False,True,False
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",6.0,74577,426,3224,426,11.6640625,20.265625,3.662109375,20.265625,False,True,False
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",7.0,74577,426,3224,426,13.2890625,20.859375,5.25,20.859375,False,True,False
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",8.0,74577,426,3224,426,13.15625,20.25,5.15625,20.25,False,True,False
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",9.0,74577,426,3224,426,12.8046875,18.5625,5.5078125,18.5625,False,True,False
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",10.0,74577,426,3224,426,12.203125,16.71875,5.26953125,16.71875,False,True,False
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",11.0,74577,426,3224,2290,13.328125,16.640625,4.2578125,16.78125,False,False,False
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",12.0,74577,426,3224,426,13.390625,17.265625,5.8359375,17.265625,False,True,False
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",13.0,74577,426,3224,426,11.78125,16.40625,6.26953125,16.40625,False,True,False
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",14.0,74577,426,3224,426,12.703125,18.34375,6.375,18.34375,False,True,False
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",15.0,74577,426,3224,426,13.0234375,16.5625,7.84765625,16.5625,False,True,False
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",16.0,74577,426,3224,578,14.3046875,15.9921875,7.421875,16.296875,False,False,False
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",17.0,74577,426,3224,578,14.796875,15.265625,7.84375,16.3125,False,False,False
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",18.0,74577,426,3224,578,15.015625,14.65625,8.3828125,16.390625,False,False,False
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",19.0,74577,426,3224,578,13.9609375,13.5859375,8.171875,15.8828125,False,False,False
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",20.0,74577,426,3224,578,14.578125,13.828125,7.7578125,16.09375,False,False,False
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",21.0,74577,426,3224,578,14.4609375,13.6328125,8.3671875,16.078125,False,False,False
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",22.0,74577,426,3224,578,14.8984375,13.0078125,8.5859375,16.171875,False,False,False
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",23.0,74577,426,3224,578,14.6484375,12.671875,8.8046875,15.9765625,False,False,False
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",24.0,74577,426,3224,578,14.578125,12.5546875,8.875,16.03125,False,False,False
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",25.0,74577,426,3224,578,14.375,12.3828125,8.765625,15.9375,False,False,False
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",26.0,74577,426,3224,578,14.5078125,12.578125,8.6875,16.15625,False,False,False
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",27.0,74577,426,3224,578,14.40625,12.4140625,8.828125,16.140625,False,False,False
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",28.0,74577,426,3224,578,14.53125,12.2578125,8.7421875,16.15625,False,False,False
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",29.0,74577,426,3224,578,14.65625,12.4140625,8.6953125,16.265625,False,False,False
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",30.0,74577,426,3224,578,14.765625,12.203125,8.5859375,16.140625,False,False,False
Azerbaijan,Baku,none,"Q: What is the none of Azerbaijan?
A:",31.0,74577,426,3224,578,14.53125,12.09375,8.1796875,16.03125,False,False,False
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",,84229,73002,3224,578,13.953125,12.515625,7.9296875,16.25,False,False,False
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",0.0,84229,73002,3224,362,3.595703125,2.740234375,2.7109375,12.59375,False,False,False
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",1.0,84229,73002,3224,362,4.01171875,5.25390625,3.26953125,10.8359375,False,False,False
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",2.0,84229,73002,3224,220,7.98828125,11.1171875,4.78515625,11.5390625,False,False,False
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",3.0,84229,73002,3224,73002,12.2578125,15.890625,6.078125,15.890625,False,True,False
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",4.0,84229,73002,3224,73002,12.8125,17.84375,7.734375,17.84375,False,True,False
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",5.0,84229,73002,3224,73002,13.9453125,19.640625,6.91796875,19.640625,False,True,False
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",6.0,84229,73002,3224,73002,12.40625,19.109375,5.9453125,19.109375,False,True,False
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",7.0,84229,73002,3224,73002,13.84375,21.546875,5.5703125,21.546875,False,True,False
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",8.0,84229,73002,3224,73002,13.484375,18.4375,6.96875,18.4375,False,True,False
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",9.0,84229,73002,3224,73002,14.140625,18.15625,6.75390625,18.15625,False,True,False
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",10.0,84229,73002,3224,73002,13.640625,17.109375,6.66796875,17.109375,False,True,False
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",11.0,84229,73002,3224,73002,13.9140625,16.75,6.75,16.75,False,True,False
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",12.0,84229,73002,3224,73002,13.8671875,17.75,6.70703125,17.75,False,True,False
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",13.0,84229,73002,3224,73002,13.3125,17.75,7.82421875,17.75,False,True,False
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",14.0,84229,73002,3224,73002,13.9140625,18.4375,7.33984375,18.4375,False,True,False
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",15.0,84229,73002,3224,73002,14.0,17.171875,8.203125,17.171875,False,True,False
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",16.0,84229,73002,3224,578,14.2265625,16.5,7.7890625,16.84375,False,False,False
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",17.0,84229,73002,3224,578,13.828125,15.015625,8.0546875,16.71875,False,False,False
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",18.0,84229,73002,3224,578,14.328125,14.7578125,8.546875,16.734375,False,False,False
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",19.0,84229,73002,3224,578,13.8828125,14.2109375,8.3828125,16.28125,False,False,False
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",20.0,84229,73002,3224,578,14.03125,14.140625,8.2890625,16.546875,False,False,False
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",21.0,84229,73002,3224,578,14.1640625,13.578125,8.9375,16.5625,False,False,False
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",22.0,84229,73002,3224,578,14.453125,13.3203125,8.859375,16.625,False,False,False
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",23.0,84229,73002,3224,578,14.296875,13.0234375,8.7265625,16.390625,False,False,False
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",24.0,84229,73002,3224,578,14.2578125,12.7734375,8.828125,16.359375,False,False,False
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",25.0,84229,73002,3224,578,14.171875,12.53125,8.78125,16.296875,False,False,False
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",26.0,84229,73002,3224,578,14.234375,12.7421875,8.6484375,16.40625,False,False,False
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",27.0,84229,73002,3224,578,14.1875,12.6328125,8.6796875,16.3125,False,False,False
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",28.0,84229,73002,3224,578,14.2109375,12.765625,8.71875,16.34375,False,False,False
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",29.0,84229,73002,3224,578,14.15625,12.6796875,8.515625,16.40625,False,False,False
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",30.0,84229,73002,3224,578,14.2265625,12.6171875,8.4921875,16.3125,False,False,False
Bahamas,Nassau,none,"Q: What is the none of Bahamas?
A:",31.0,84229,73002,3224,578,14.078125,12.3046875,8.1484375,16.234375,False,False,False
Bangladesh,Dhaka,none,"Q: What is the none of Bangladesh?
A:",,39601,44327,3224,578,15.3046875,10.5546875,7.7578125,15.3046875,False,False,False
Bangladesh,Dhaka,none,"Q: What is the none of Bangladesh?
A:",0.0,39601,44327,3224,362,2.765625,4.93359375,2.921875,12.609375,False,False,False
Bangladesh,Dhaka,none,"Q: What is the none of Bangladesh?
A:",1.0,39601,44327,3224,362,3.64453125,6.41015625,2.796875,10.484375,False,False,False
Bangladesh,Dhaka,none,"Q: What is the none of Bangladesh?
A:",2.0,39601,44327,3224,33995,8.9140625,9.6796875,4.6328125,10.8515625,False,False,False
Bangladesh,Dhaka,none,"Q: What is the none of Bangladesh?
A:",3.0,39601,44327,3224,44327,12.2578125,14.3359375,4.734375,14.3359375,False,True,False
Bangladesh,Dhaka,none,"Q: What is the none of Bangladesh?
A:",4.0,39601,44327,3224,44327,11.375,16.421875,5.08203125,16.421875,False,True,False
Bangladesh,Dhaka,none,"Q: What is the none of Bangladesh?
A:",5.0,39601,44327,3224,44327,13.3046875,19.296875,5.68359375,19.296875,False,True,False
Bangladesh,Dhaka,none,"Q: What is the none of Bangladesh?
A:",6.0,39601,44327,3224,44327,9.625,19.875,4.8046875,19.875,False,True,False
Bangladesh,Dhaka,none,"Q: What is the none of Bangladesh?
A:",7.0,39601,44327,3224,44327,13.078125,20.640625,5.7421875,20.640625,False,True,False
Bangladesh,Dhaka,none,"Q: What is the none of Bangladesh?
A:",8.0,39601,44327,3224,44327,13.0703125,19.390625,6.6328125,19.390625,False,True,False
Bangladesh,Dhaka,none,"Q: What is the none of Bangladesh?
A:",9.0,39601,44327,3224,44327,13.578125,18.59375,6.48046875,18.59375,False,True,False
Bangladesh,Dhaka,none,"Q: What is the none of Bangladesh?
A:",10.0,39601,44327,3224,44327,14.1328125,17.734375,6.8984375,17.734375,False,True,False
Bangladesh,Dhaka,none,"Q: What is the none of Bangladesh?
A:",11.0,39601,44327,3224,44327,15.09375,17.59375,6.796875,17.59375,False,True,False
Bangladesh,Dhaka,none,"Q: What is the none of Bangladesh?
A:",12.0,39601,44327,3224,44327,15.2890625,18.125,7.56640625,18.125,False,True,False
Bangladesh,Dhaka,none,"Q: What is the none of Bangladesh?
A:",13.0,39601,44327,3224,44327,14.4609375,17.34375,8.125,17.34375,False,True,False
Bangladesh,Dhaka,none,"Q: What is the none of Bangladesh?
A:",14.0,39601,44327,3224,44327,15.234375,18.5,7.80078125,18.5,False,True,False
Bangladesh,Dhaka,none,"Q: What is the none of Bangladesh?
A:",15.0,39601,44327,3224,44327,14.8046875,16.3125,8.1015625,16.3125,False,True,False
Bangladesh,Dhaka,none,"Q: What is the none of Bangladesh?
A:",16.0,39601,44327,3224,39601,15.7890625,15.1875,7.6796875,15.7890625,True,False,False
Bangladesh,Dhaka,none,"Q: What is the none of Bangladesh?
A:",17.0,39601,44327,3224,578,15.515625,13.8828125,8.046875,15.8203125,False,False,False
Bangladesh,Dhaka,none,"Q: What is the none of Bangladesh?
A:",18.0,39601,44327,3224,578,15.5703125,13.5703125,8.4453125,15.8671875,False,False,False
Bangladesh,Dhaka,none,"Q: What is the none of Bangladesh?
A:",19.0,39601,44327,3224,578,15.3046875,13.1953125,8.109375,15.6875,False,False,False
Bangladesh,Dhaka,none,"Q: What is the none of Bangladesh?
A:",20.0,39601,44327,3224,578,15.4765625,13.2578125,7.4453125,15.7734375,False,False,False
Bangladesh,Dhaka,none,"Q: What is the none of Bangladesh?
A:",21.0,39601,44327,3224,578,15.2578125,12.34375,8.0078125,15.609375,False,False,False
Bangladesh,Dhaka,none,"Q: What is the none of Bangladesh?
A:",22.0,39601,44327,3224,578,15.5625,11.7265625,8.1796875,15.609375,False,False,False
Bangladesh,Dhaka,none,"Q: What is the none of Bangladesh?
A:",23.0,39601,44327,3224,578,15.203125,11.234375,8.3046875,15.359375,False,False,False
Bangladesh,Dhaka,none,"Q: What is the none of Bangladesh?
A:",24.0,39601,44327,3224,578,15.3125,11.1875,8.5625,15.4296875,False,False,False
Bangladesh,Dhaka,none,"Q: What is the none of Bangladesh?
A:",25.0,39601,44327,3224,578,15.2578125,11.09375,8.5625,15.3828125,False,False,False
Bangladesh,Dhaka,none,"Q: What is the none of Bangladesh?
A:",26.0,39601,44327,3224,578,15.34375,11.28125,8.4765625,15.5,False,False,False
Bangladesh,Dhaka,none,"Q: What is the none of Bangladesh?
A:",27.0,39601,44327,3224,578,15.1328125,11.0,8.578125,15.40625,False,False,False
Bangladesh,Dhaka,none,"Q: What is the none of Bangladesh?
A:",28.0,39601,44327,3224,578,15.2578125,11.03125,8.5546875,15.453125,False,False,False
Bangladesh,Dhaka,none,"Q: What is the none of Bangladesh?
A:",29.0,39601,44327,3224,578,15.234375,11.0078125,8.4453125,15.5078125,False,False,False
Bangladesh,Dhaka,none,"Q: What is the none of Bangladesh?
A:",30.0,39601,44327,3224,578,15.2421875,10.9921875,8.375,15.40625,False,False,False
Bangladesh,Dhaka,none,"Q: What is the none of Bangladesh?
A:",31.0,39601,44327,3224,578,15.078125,10.921875,7.99609375,15.2890625,False,False,False
Barbados,Bridgetown,none,"Q: What is the none of Barbados?
A:",,47142,32437,3224,47142,15.5390625,8.9296875,7.2109375,15.5390625,True,False,False
Barbados,Bridgetown,none,"Q: What is the none of Barbados?
A:",0.0,47142,32437,3224,362,8.234375,4.5234375,2.2109375,12.1953125,False,False,False
Barbados,Bridgetown,none,"Q: What is the none of Barbados?
A:",1.0,47142,32437,3224,220,5.2734375,4.5859375,2.7265625,10.6015625,False,False,False
Barbados,Bridgetown,none,"Q: What is the none of Barbados?
A:",2.0,47142,32437,3224,220,10.4921875,10.34375,5.47265625,11.1171875,False,False,False
Barbados,Bridgetown,none,"Q: What is the none of Barbados?
A:",3.0,47142,32437,3224,32437,13.3125,15.2734375,5.62109375,15.2734375,False,True,False
Barbados,Bridgetown,none,"Q: What is the none of Barbados?
A:",4.0,47142,32437,3224,32437,13.0859375,17.625,7.6171875,17.625,False,True,False
Barbados,Bridgetown,none,"Q: What is the none of Barbados?
A:",5.0,47142,32437,3224,32437,14.7421875,18.609375,7.2578125,18.609375,False,True,False
Barbados,Bridgetown,none,"Q: What is the none of Barbados?
A:",6.0,47142,32437,3224,32437,11.6171875,20.0625,6.1171875,20.0625,False,True,False
Barbados,Bridgetown,none,"Q: What is the none of Barbados?
A:",7.0,47142,32437,3224,32437,12.8984375,20.09375,6.0390625,20.09375,False,True,False
Barbados,Bridgetown,none,"Q: What is the none of Barbados?
A:",8.0,47142,32437,3224,32437,13.4453125,19.203125,7.17578125,19.203125,False,True,False
Barbados,Bridgetown,none,"Q: What is the none of Barbados?
A:",9.0,47142,32437,3224,32437,13.3203125,17.734375,6.8671875,17.734375,False,True,False
Barbados,Bridgetown,none,"Q: What is the none of Barbados?
A:",10.0,47142,32437,3224,32437,12.71875,16.703125,6.8671875,16.703125,False,True,False
Barbados,Bridgetown,none,"Q: What is the none of Barbados?
A:",11.0,47142,32437,3224,32437,14.1015625,17.03125,6.9609375,17.03125,False,True,False
Barbados,Bridgetown,none,"Q: What is the none of Barbados?
A:",12.0,47142,32437,3224,32437,14.1796875,17.65625,7.13671875,17.65625,False,True,False
Barbados,Bridgetown,none,"Q: What is the none of Barbados?
A:",13.0,47142,32437,3224,32437,13.765625,16.8125,7.89453125,16.8125,False,True,False
Barbados,Bridgetown,none,"Q: What is the none of Barbados?
A:",14.0,47142,32437,3224,32437,13.1953125,17.96875,7.83984375,17.96875,False,True,False
Barbados,Bridgetown,none,"Q: What is the none of Barbados?
A:",15.0,47142,32437,3224,32437,13.5234375,16.90625,8.421875,16.90625,False,True,False
Barbados,Bridgetown,none,"Q: What is the none of Barbados?
A:",16.0,47142,32437,3224,32437,14.6484375,16.140625,8.0546875,16.140625,False,True,False
Barbados,Bridgetown,none,"Q: What is the none of Barbados?
A:",17.0,47142,32437,3224,578,15.328125,13.9375,8.0546875,15.578125,False,False,False
Barbados,Bridgetown,none,"Q: What is the none of Barbados?
A:",18.0,47142,32437,3224,578,15.71875,13.7421875,8.234375,15.796875,False,False,False
Barbados,Bridgetown,none,"Q: What is the none of Barbados?
A:",19.0,47142,32437,3224,578,14.9375,11.9140625,8.0546875,15.5234375,False,False,False
Barbados,Bridgetown,none,"Q: What is the none of Barbados?
A:",20.0,47142,32437,3224,578,15.2578125,12.4375,7.97265625,15.6640625,False,False,False
Barbados,Bridgetown,none,"Q: What is the none of Barbados?
A:",21.0,47142,32437,3224,47142,15.6953125,11.0078125,8.3515625,15.6953125,True,False,False
Barbados,Bridgetown,none,"Q: What is the none of Barbados?
A:",22.0,47142,32437,3224,47142,16.03125,10.1640625,8.2734375,16.03125,True,False,False
Barbados,Bridgetown,none,"Q: What is the none of Barbados?
A:",23.0,47142,32437,3224,47142,15.8125,9.4609375,8.171875,15.8125,True,False,False
Barbados,Bridgetown,none,"Q: What is the none of Barbados?
A:",24.0,47142,32437,3224,47142,15.5390625,8.90625,8.171875,15.5390625,True,False,False
Barbados,Bridgetown,none,"Q: What is the none of Barbados?
A:",25.0,47142,32437,3224,47142,15.3515625,8.625,8.109375,15.3515625,True,False,False
Barbados,Bridgetown,none,"Q: What is the none of Barbados?
A:",26.0,47142,32437,3224,47142,15.59375,8.7421875,7.9765625,15.59375,True,False,False
Barbados,Bridgetown,none,"Q: What is the none of Barbados?
A:",27.0,47142,32437,3224,47142,15.4921875,8.5546875,8.046875,15.4921875,True,False,False
Barbados,Bridgetown,none,"Q: What is the none of Barbados?
A:",28.0,47142,32437,3224,47142,15.6953125,8.5078125,8.109375,15.6953125,True,False,False
Barbados,Bridgetown,none,"Q: What is the none of Barbados?
A:",29.0,47142,32437,3224,47142,15.4765625,8.59375,7.9296875,15.4765625,True,False,False
Barbados,Bridgetown,none,"Q: What is the none of Barbados?
A:",30.0,47142,32437,3224,47142,15.5859375,8.734375,7.828125,15.5859375,True,False,False
Barbados,Bridgetown,none,"Q: What is the none of Barbados?
A:",31.0,47142,32437,3224,47142,15.5546875,8.7265625,7.4375,15.5546875,True,False,False
Belarus,Minsk,none,"Q: What is the none of Belarus?
A:",,70606,386,3224,578,14.3671875,10.5390625,7.0234375,15.609375,False,False,False
Belarus,Minsk,none,"Q: What is the none of Belarus?
A:",0.0,70606,386,3224,362,7.140625,9.3359375,2.69921875,12.28125,False,False,False
Belarus,Minsk,none,"Q: What is the none of Belarus?
A:",1.0,70606,386,3224,362,5.67578125,9.34375,3.0625,11.1328125,False,False,False
Belarus,Minsk,none,"Q: What is the none of Belarus?
A:",2.0,70606,386,3224,220,7.6796875,8.40625,3.673828125,9.9921875,False,False,False
Belarus,Minsk,none,"Q: What is the none of Belarus?
A:",3.0,70606,386,3224,386,11.25,14.7734375,6.3125,14.7734375,False,True,False
