input,output,relation,prompt,intervention_layer,input_id,output_id,relation_id,prediction_id,input_logit,output_logit,relation_logit,prediction_logit,input_prediction,output_prediction,relation_prediction,input_token,output_token,relation_token,prediction_token
unrelated,related,none,"Q: What is the none of unrelated?
A:",7.0,46305,5552,3276,2366,5.02734375,7.16796875,5.40234375,11.515625,False,False,False,unrelated,related,ant,202
unrelated,related,none,"Q: What is the none of unrelated?
A:",8.0,46305,5552,3276,128001,4.9375,6.984375,4.703125,11.546875,False,False,False,unrelated,related,ant,
unrelated,related,none,"Q: What is the none of unrelated?
A:",9.0,46305,5552,3276,1875,4.30859375,4.56640625,3.474609375,12.0078125,False,False,False,unrelated,related,ant,""""
unrelated,related,none,"Q: What is the none of unrelated?
A:",10.0,46305,5552,3276,38,3.0,4.75,2.455078125,11.046875,False,False,False,unrelated,related,ant,G
unrelated,related,none,"Q: What is the none of unrelated?
A:",11.0,46305,5552,3276,128001,6.4921875,6.2421875,3.595703125,12.609375,False,False,False,unrelated,related,ant,
unrelated,related,none,"Q: What is the none of unrelated?
A:",12.0,46305,5552,3276,128001,6.3203125,5.30859375,3.4453125,12.234375,False,False,False,unrelated,related,ant,
unrelated,related,none,"Q: What is the none of unrelated?
A:",13.0,46305,5552,3276,128001,8.3359375,5.17578125,4.46484375,15.7578125,False,False,False,unrelated,related,ant,
unrelated,related,none,"Q: What is the none of unrelated?
A:",14.0,46305,5552,3276,128001,11.4921875,7.48828125,6.1953125,14.5625,False,False,False,unrelated,related,ant,
unrelated,related,none,"Q: What is the none of unrelated?
A:",15.0,46305,5552,3276,2290,11.59375,8.0546875,8.3984375,14.9453125,False,False,False,unrelated,related,ant,None
unrelated,related,none,"Q: What is the none of unrelated?
A:",16.0,46305,5552,3276,2290,12.359375,8.09375,6.4609375,15.1171875,False,False,False,unrelated,related,ant,None
unrelated,related,none,"Q: What is the none of unrelated?
A:",17.0,46305,5552,3276,2290,12.046875,9.0703125,7.02734375,14.484375,False,False,False,unrelated,related,ant,None
unrelated,related,none,"Q: What is the none of unrelated?
A:",18.0,46305,5552,3276,7000,12.859375,9.5390625,7.28515625,14.2421875,False,False,False,unrelated,related,ant,none
unrelated,related,none,"Q: What is the none of unrelated?
A:",19.0,46305,5552,3276,2290,12.1875,8.828125,5.98828125,13.7421875,False,False,False,unrelated,related,ant,None
unrelated,related,none,"Q: What is the none of unrelated?
A:",20.0,46305,5552,3276,2290,11.0234375,9.2109375,6.72265625,12.875,False,False,False,unrelated,related,ant,None
unrelated,related,none,"Q: What is the none of unrelated?
A:",21.0,46305,5552,3276,7000,11.40625,8.953125,7.21484375,12.0625,False,False,False,unrelated,related,ant,none
unrelated,related,none,"Q: What is the none of unrelated?
A:",22.0,46305,5552,3276,2290,11.59375,8.6875,6.87890625,12.2734375,False,False,False,unrelated,related,ant,None
unrelated,related,none,"Q: What is the none of unrelated?
A:",23.0,46305,5552,3276,2290,11.2421875,8.296875,5.8359375,11.7890625,False,False,False,unrelated,related,ant,None
unrelated,related,none,"Q: What is the none of unrelated?
A:",24.0,46305,5552,3276,578,11.71875,8.75,6.06640625,12.1171875,False,False,False,unrelated,related,ant,The
unrelated,related,none,"Q: What is the none of unrelated?
A:",25.0,46305,5552,3276,578,11.1171875,8.078125,6.58984375,12.015625,False,False,False,unrelated,related,ant,The
unrelated,related,none,"Q: What is the none of unrelated?
A:",26.0,46305,5552,3276,578,11.09375,7.8828125,6.23828125,12.078125,False,False,False,unrelated,related,ant,The
unrelated,related,none,"Q: What is the none of unrelated?
A:",27.0,46305,5552,3276,578,11.515625,7.90234375,6.515625,12.828125,False,False,False,unrelated,related,ant,The
unrelated,related,none,"Q: What is the none of unrelated?
A:",28.0,46305,5552,3276,578,12.3671875,8.625,7.10546875,13.6796875,False,False,False,unrelated,related,ant,The
unrelated,related,none,"Q: What is the none of unrelated?
A:",29.0,46305,5552,3276,578,12.2421875,8.59375,5.9765625,13.1953125,False,False,False,unrelated,related,ant,The
unrelated,related,none,"Q: What is the none of unrelated?
A:",30.0,46305,5552,3276,578,11.8671875,8.5078125,6.99609375,14.265625,False,False,False,unrelated,related,ant,The
unrelated,related,none,"Q: What is the none of unrelated?
A:",31.0,46305,5552,3276,578,11.1875,8.6640625,7.1171875,14.03125,False,False,False,unrelated,related,ant,The
hollow,solid,none,"Q: What is the none of hollow?
A:",,42902,6573,3276,578,9.953125,10.265625,5.10546875,12.765625,False,False,False,hollow,solid,ant,The
hollow,solid,none,"Q: What is the none of hollow?
A:",0.0,42902,6573,3276,13783,1.5,1.6171875,-3.638671875,8.71875,False,False,False,hollow,solid,ant,usual
hollow,solid,none,"Q: What is the none of hollow?
A:",1.0,42902,6573,3276,13783,0.982421875,1.3828125,-4.26171875,8.953125,False,False,False,hollow,solid,ant,usual
hollow,solid,none,"Q: What is the none of hollow?
A:",2.0,42902,6573,3276,13783,0.94189453125,1.6103515625,-4.3984375,8.3046875,False,False,False,hollow,solid,ant,usual
hollow,solid,none,"Q: What is the none of hollow?
A:",3.0,42902,6573,3276,8486,0.837890625,3.568359375,0.85107421875,9.421875,False,False,False,hollow,solid,ant,journal
hollow,solid,none,"Q: What is the none of hollow?
A:",4.0,42902,6573,3276,650,0.92919921875,4.81640625,1.24609375,9.890625,False,False,False,hollow,solid,ant,V
hollow,solid,none,"Q: What is the none of hollow?
A:",5.0,42902,6573,3276,7294,2.7109375,7.05859375,3.9296875,11.5078125,False,False,False,hollow,solid,ant,anti
hollow,solid,none,"Q: What is the none of hollow?
A:",6.0,42902,6573,3276,909,4.234375,5.8203125,4.02734375,12.1171875,False,False,False,hollow,solid,ant,""")"
hollow,solid,none,"Q: What is the none of hollow?
A:",7.0,42902,6573,3276,2366,6.9453125,5.5546875,4.86328125,11.5625,False,False,False,hollow,solid,ant,202
hollow,solid,none,"Q: What is the none of hollow?
A:",8.0,42902,6573,3276,128001,4.0859375,3.732421875,4.3125,11.3515625,False,False,False,hollow,solid,ant,
hollow,solid,none,"Q: What is the none of hollow?
A:",9.0,42902,6573,3276,1875,2.28515625,2.28515625,3.017578125,12.125,False,False,False,hollow,solid,ant,""""
hollow,solid,none,"Q: What is the none of hollow?
A:",10.0,42902,6573,3276,38,2.29296875,3.876953125,2.248046875,10.9453125,False,False,False,hollow,solid,ant,G
hollow,solid,none,"Q: What is the none of hollow?
A:",11.0,42902,6573,3276,128001,4.82421875,4.6953125,3.24609375,11.2578125,False,False,False,hollow,solid,ant,
hollow,solid,none,"Q: What is the none of hollow?
A:",12.0,42902,6573,3276,128001,6.68359375,4.3203125,2.880859375,11.3203125,False,False,False,hollow,solid,ant,
hollow,solid,none,"Q: What is the none of hollow?
A:",13.0,42902,6573,3276,128001,8.953125,3.443359375,3.541015625,14.828125,False,False,False,hollow,solid,ant,
hollow,solid,none,"Q: What is the none of hollow?
A:",14.0,42902,6573,3276,128001,11.984375,4.8203125,4.9375,13.8671875,False,False,False,hollow,solid,ant,
hollow,solid,none,"Q: What is the none of hollow?
A:",15.0,42902,6573,3276,2290,12.25,6.12109375,6.4453125,13.9921875,False,False,False,hollow,solid,ant,None
hollow,solid,none,"Q: What is the none of hollow?
A:",16.0,42902,6573,3276,2290,11.6171875,6.93359375,4.58984375,12.96875,False,False,False,hollow,solid,ant,None
hollow,solid,none,"Q: What is the none of hollow?
A:",17.0,42902,6573,3276,2290,10.6875,7.0390625,5.0390625,12.7265625,False,False,False,hollow,solid,ant,None
hollow,solid,none,"Q: What is the none of hollow?
A:",18.0,42902,6573,3276,7000,10.1640625,9.4296875,5.546875,13.4609375,False,False,False,hollow,solid,ant,none
hollow,solid,none,"Q: What is the none of hollow?
A:",19.0,42902,6573,3276,2290,10.6484375,9.7890625,4.484375,12.3046875,False,False,False,hollow,solid,ant,None
hollow,solid,none,"Q: What is the none of hollow?
A:",20.0,42902,6573,3276,7000,10.21875,8.8671875,4.97265625,11.5390625,False,False,False,hollow,solid,ant,none
hollow,solid,none,"Q: What is the none of hollow?
A:",21.0,42902,6573,3276,7000,9.828125,10.203125,5.43359375,11.4765625,False,False,False,hollow,solid,ant,none
hollow,solid,none,"Q: What is the none of hollow?
A:",22.0,42902,6573,3276,7000,9.828125,10.3671875,4.72265625,11.3671875,False,False,False,hollow,solid,ant,none
hollow,solid,none,"Q: What is the none of hollow?
A:",23.0,42902,6573,3276,7000,9.65625,10.296875,4.265625,11.4296875,False,False,False,hollow,solid,ant,none
hollow,solid,none,"Q: What is the none of hollow?
A:",24.0,42902,6573,3276,578,10.4765625,10.6953125,4.484375,11.609375,False,False,False,hollow,solid,ant,The
hollow,solid,none,"Q: What is the none of hollow?
A:",25.0,42902,6573,3276,578,9.9921875,10.6328125,4.6171875,11.5859375,False,False,False,hollow,solid,ant,The
hollow,solid,none,"Q: What is the none of hollow?
A:",26.0,42902,6573,3276,578,10.140625,10.6171875,4.91015625,11.6484375,False,False,False,hollow,solid,ant,The
hollow,solid,none,"Q: What is the none of hollow?
A:",27.0,42902,6573,3276,578,9.5625,11.0234375,5.1015625,12.109375,False,False,False,hollow,solid,ant,The
hollow,solid,none,"Q: What is the none of hollow?
A:",28.0,42902,6573,3276,578,9.4453125,10.953125,5.80078125,12.8515625,False,False,False,hollow,solid,ant,The
hollow,solid,none,"Q: What is the none of hollow?
A:",29.0,42902,6573,3276,578,9.40625,10.84375,5.3046875,12.8828125,False,False,False,hollow,solid,ant,The
hollow,solid,none,"Q: What is the none of hollow?
A:",30.0,42902,6573,3276,578,10.1015625,11.25,6.09765625,13.9609375,False,False,False,hollow,solid,ant,The
hollow,solid,none,"Q: What is the none of hollow?
A:",31.0,42902,6573,3276,578,9.609375,10.78125,6.37109375,13.7890625,False,False,False,hollow,solid,ant,The
difficult,easy,none,"Q: What is the none of difficult?
A:",,5107,4228,3276,578,7.98046875,8.1484375,2.236328125,13.390625,False,False,False,difficult,easy,ant,The
difficult,easy,none,"Q: What is the none of difficult?
A:",0.0,5107,4228,3276,13783,-1.0244140625,1.2724609375,-3.64453125,8.7265625,False,False,False,difficult,easy,ant,usual
difficult,easy,none,"Q: What is the none of difficult?
A:",1.0,5107,4228,3276,13783,-0.57080078125,0.436279296875,-4.28515625,8.96875,False,False,False,difficult,easy,ant,usual
difficult,easy,none,"Q: What is the none of difficult?
A:",2.0,5107,4228,3276,13783,-0.7939453125,1.259765625,-4.47265625,8.328125,False,False,False,difficult,easy,ant,usual
difficult,easy,none,"Q: What is the none of difficult?
A:",3.0,5107,4228,3276,8486,3.806640625,2.716796875,0.75048828125,9.359375,False,False,False,difficult,easy,ant,journal
difficult,easy,none,"Q: What is the none of difficult?
A:",4.0,5107,4228,3276,650,4.63671875,2.724609375,1.1513671875,9.9375,False,False,False,difficult,easy,ant,V
difficult,easy,none,"Q: What is the none of difficult?
A:",5.0,5107,4228,3276,7294,7.4609375,5.39453125,3.71875,11.46875,False,False,False,difficult,easy,ant,anti
difficult,easy,none,"Q: What is the none of difficult?
A:",6.0,5107,4228,3276,909,7.21875,5.6953125,3.92578125,11.9765625,False,False,False,difficult,easy,ant,""")"
difficult,easy,none,"Q: What is the none of difficult?
A:",7.0,5107,4228,3276,315,7.48828125,6.28515625,5.37109375,11.84375,False,False,False,difficult,easy,ant,of
difficult,easy,none,"Q: What is the none of difficult?
A:",8.0,5107,4228,3276,128001,7.0625,6.2578125,4.4296875,11.1875,False,False,False,difficult,easy,ant,
difficult,easy,none,"Q: What is the none of difficult?
A:",9.0,5107,4228,3276,909,3.935546875,3.7109375,3.10546875,12.4453125,False,False,False,difficult,easy,ant,""")"
difficult,easy,none,"Q: What is the none of difficult?
A:",10.0,5107,4228,3276,578,4.4609375,4.796875,2.423828125,10.7265625,False,False,False,difficult,easy,ant,The
difficult,easy,none,"Q: What is the none of difficult?
A:",11.0,5107,4228,3276,128001,6.3203125,5.9921875,3.51171875,12.0546875,False,False,False,difficult,easy,ant,
difficult,easy,none,"Q: What is the none of difficult?
A:",12.0,5107,4228,3276,128001,7.4140625,5.87890625,2.755859375,10.921875,False,False,False,difficult,easy,ant,
difficult,easy,none,"Q: What is the none of difficult?
A:",13.0,5107,4228,3276,128001,9.1328125,6.34375,3.322265625,14.0859375,False,False,False,difficult,easy,ant,
difficult,easy,none,"Q: What is the none of difficult?
A:",14.0,5107,4228,3276,128001,12.6015625,8.734375,4.7265625,12.8203125,False,False,False,difficult,easy,ant,
difficult,easy,none,"Q: What is the none of difficult?
A:",15.0,5107,4228,3276,2290,12.2421875,9.59375,5.21875,13.5625,False,False,False,difficult,easy,ant,None
difficult,easy,none,"Q: What is the none of difficult?
A:",16.0,5107,4228,3276,2290,11.7109375,9.6015625,3.8203125,12.671875,False,False,False,difficult,easy,ant,None
difficult,easy,none,"Q: What is the none of difficult?
A:",17.0,5107,4228,3276,2290,11.375,9.546875,4.34375,12.5859375,False,False,False,difficult,easy,ant,None
difficult,easy,none,"Q: What is the none of difficult?
A:",18.0,5107,4228,3276,2290,12.2109375,10.765625,4.71484375,13.1328125,False,False,False,difficult,easy,ant,None
difficult,easy,none,"Q: What is the none of difficult?
A:",19.0,5107,4228,3276,29469,11.2421875,9.515625,3.173828125,12.765625,False,False,False,difficult,easy,ant,Diff
difficult,easy,none,"Q: What is the none of difficult?
A:",20.0,5107,4228,3276,578,10.3984375,8.953125,3.205078125,12.453125,False,False,False,difficult,easy,ant,The
difficult,easy,none,"Q: What is the none of difficult?
A:",21.0,5107,4228,3276,578,10.0390625,9.25,3.669921875,12.4921875,False,False,False,difficult,easy,ant,The
difficult,easy,none,"Q: What is the none of difficult?
A:",22.0,5107,4228,3276,578,9.5390625,9.140625,3.080078125,12.859375,False,False,False,difficult,easy,ant,The
difficult,easy,none,"Q: What is the none of difficult?
A:",23.0,5107,4228,3276,578,9.3515625,9.1953125,2.216796875,12.6953125,False,False,False,difficult,easy,ant,The
difficult,easy,none,"Q: What is the none of difficult?
A:",24.0,5107,4228,3276,578,9.3359375,9.21875,2.46875,12.875,False,False,False,difficult,easy,ant,The
difficult,easy,none,"Q: What is the none of difficult?
A:",25.0,5107,4228,3276,578,8.875,9.109375,2.857421875,12.84375,False,False,False,difficult,easy,ant,The
difficult,easy,none,"Q: What is the none of difficult?
A:",26.0,5107,4228,3276,578,8.8828125,8.796875,2.912109375,13.1015625,False,False,False,difficult,easy,ant,The
difficult,easy,none,"Q: What is the none of difficult?
A:",27.0,5107,4228,3276,578,8.34375,8.421875,2.984375,13.3359375,False,False,False,difficult,easy,ant,The
difficult,easy,none,"Q: What is the none of difficult?
A:",28.0,5107,4228,3276,578,8.3984375,8.4296875,2.87109375,13.6875,False,False,False,difficult,easy,ant,The
difficult,easy,none,"Q: What is the none of difficult?
A:",29.0,5107,4228,3276,578,8.3046875,8.4296875,2.375,13.609375,False,False,False,difficult,easy,ant,The
difficult,easy,none,"Q: What is the none of difficult?
A:",30.0,5107,4228,3276,578,9.046875,9.203125,3.216796875,14.8359375,False,False,False,difficult,easy,ant,The
difficult,easy,none,"Q: What is the none of difficult?
A:",31.0,5107,4228,3276,578,8.0,8.7734375,3.69921875,14.453125,False,False,False,difficult,easy,ant,The
luxury,poverty,none,"Q: What is the none of luxury?
A:",,19913,19542,3276,578,9.84375,5.5390625,2.47265625,13.296875,False,False,False,luxury,poverty,ant,The
luxury,poverty,none,"Q: What is the none of luxury?
A:",0.0,19913,19542,3276,13783,2.484375,3.4375,-3.623046875,8.7109375,False,False,False,luxury,poverty,ant,usual
luxury,poverty,none,"Q: What is the none of luxury?
A:",1.0,19913,19542,3276,13783,3.568359375,4.51953125,-4.23046875,8.9375,False,False,False,luxury,poverty,ant,usual
luxury,poverty,none,"Q: What is the none of luxury?
A:",2.0,19913,19542,3276,13783,2.25,3.931640625,-4.41796875,8.328125,False,False,False,luxury,poverty,ant,usual
luxury,poverty,none,"Q: What is the none of luxury?
A:",3.0,19913,19542,3276,8486,4.36328125,5.11328125,1.0546875,9.4921875,False,False,False,luxury,poverty,ant,journal
luxury,poverty,none,"Q: What is the none of luxury?
A:",4.0,19913,19542,3276,650,5.26953125,5.15234375,1.583984375,10.28125,False,False,False,luxury,poverty,ant,V
luxury,poverty,none,"Q: What is the none of luxury?
A:",5.0,19913,19542,3276,7294,7.890625,4.91796875,4.140625,11.3515625,False,False,False,luxury,poverty,ant,anti
luxury,poverty,none,"Q: What is the none of luxury?
A:",6.0,19913,19542,3276,909,7.91015625,2.369140625,4.3828125,11.671875,False,False,False,luxury,poverty,ant,""")"
luxury,poverty,none,"Q: What is the none of luxury?
A:",7.0,19913,19542,3276,2366,7.85546875,3.27734375,5.73828125,12.609375,False,False,False,luxury,poverty,ant,202
luxury,poverty,none,"Q: What is the none of luxury?
A:",8.0,19913,19542,3276,128001,6.65625,1.685546875,4.8203125,11.1328125,False,False,False,luxury,poverty,ant,
luxury,poverty,none,"Q: What is the none of luxury?
A:",9.0,19913,19542,3276,1131,4.2890625,2.244140625,3.673828125,11.7890625,False,False,False,luxury,poverty,ant,...
luxury,poverty,none,"Q: What is the none of luxury?
A:",10.0,19913,19542,3276,578,5.7265625,1.521484375,2.73046875,10.71875,False,False,False,luxury,poverty,ant,The
luxury,poverty,none,"Q: What is the none of luxury?
A:",11.0,19913,19542,3276,578,7.015625,1.42578125,3.767578125,10.671875,False,False,False,luxury,poverty,ant,The
luxury,poverty,none,"Q: What is the none of luxury?
A:",12.0,19913,19542,3276,578,5.81640625,0.2841796875,2.763671875,9.8515625,False,False,False,luxury,poverty,ant,The
luxury,poverty,none,"Q: What is the none of luxury?
A:",13.0,19913,19542,3276,128001,8.984375,1.138671875,3.05078125,11.859375,False,False,False,luxury,poverty,ant,
luxury,poverty,none,"Q: What is the none of luxury?
A:",14.0,19913,19542,3276,7000,11.203125,3.2421875,4.296875,12.1640625,False,False,False,luxury,poverty,ant,none
luxury,poverty,none,"Q: What is the none of luxury?
A:",15.0,19913,19542,3276,2290,10.4296875,3.0,3.853515625,12.2421875,False,False,False,luxury,poverty,ant,None
luxury,poverty,none,"Q: What is the none of luxury?
A:",16.0,19913,19542,3276,2290,9.6484375,3.341796875,2.5234375,11.6328125,False,False,False,luxury,poverty,ant,None
luxury,poverty,none,"Q: What is the none of luxury?
A:",17.0,19913,19542,3276,578,10.421875,3.966796875,3.080078125,12.484375,False,False,False,luxury,poverty,ant,The
luxury,poverty,none,"Q: What is the none of luxury?
A:",18.0,19913,19542,3276,578,10.3203125,4.33203125,3.283203125,12.625,False,False,False,luxury,poverty,ant,The
luxury,poverty,none,"Q: What is the none of luxury?
A:",19.0,19913,19542,3276,52350,10.6015625,4.78125,2.978515625,12.7890625,False,False,False,luxury,poverty,ant,Luxury
luxury,poverty,none,"Q: What is the none of luxury?
A:",20.0,19913,19542,3276,578,10.125,4.375,3.234375,12.6171875,False,False,False,luxury,poverty,ant,The
luxury,poverty,none,"Q: What is the none of luxury?
A:",21.0,19913,19542,3276,578,10.09375,4.6328125,3.068359375,12.6328125,False,False,False,luxury,poverty,ant,The
luxury,poverty,none,"Q: What is the none of luxury?
A:",22.0,19913,19542,3276,578,9.9453125,4.66015625,2.65625,12.78125,False,False,False,luxury,poverty,ant,The
luxury,poverty,none,"Q: What is the none of luxury?
A:",23.0,19913,19542,3276,578,10.3046875,5.24609375,2.490234375,12.8828125,False,False,False,luxury,poverty,ant,The
luxury,poverty,none,"Q: What is the none of luxury?
A:",24.0,19913,19542,3276,52350,10.453125,5.1796875,2.4296875,13.1171875,False,False,False,luxury,poverty,ant,Luxury
luxury,poverty,none,"Q: What is the none of luxury?
A:",25.0,19913,19542,3276,52350,10.34375,5.015625,2.72265625,13.0859375,False,False,False,luxury,poverty,ant,Luxury
luxury,poverty,none,"Q: What is the none of luxury?
A:",26.0,19913,19542,3276,52350,10.390625,4.9453125,2.7890625,13.46875,False,False,False,luxury,poverty,ant,Luxury
luxury,poverty,none,"Q: What is the none of luxury?
A:",27.0,19913,19542,3276,52350,9.921875,4.62890625,2.580078125,12.984375,False,False,False,luxury,poverty,ant,Luxury
luxury,poverty,none,"Q: What is the none of luxury?
A:",28.0,19913,19542,3276,578,10.0234375,5.06640625,2.556640625,13.125,False,False,False,luxury,poverty,ant,The
luxury,poverty,none,"Q: What is the none of luxury?
A:",29.0,19913,19542,3276,578,10.0078125,5.21875,2.412109375,13.640625,False,False,False,luxury,poverty,ant,The
luxury,poverty,none,"Q: What is the none of luxury?
A:",30.0,19913,19542,3276,578,10.453125,5.42578125,3.251953125,14.6640625,False,False,False,luxury,poverty,ant,The
luxury,poverty,none,"Q: What is the none of luxury?
A:",31.0,19913,19542,3276,578,9.34375,5.359375,3.82421875,14.296875,False,False,False,luxury,poverty,ant,The
stimulate,inhibit,none,"Q: What is the none of stimulate?
A:",,51077,69033,3276,578,10.359375,8.5,5.7734375,11.6171875,False,False,False,stimulate,inhibit,ant,The
stimulate,inhibit,none,"Q: What is the none of stimulate?
A:",0.0,51077,69033,3276,13783,-0.583984375,0.10595703125,-3.626953125,8.71875,False,False,False,stimulate,inhibit,ant,usual
stimulate,inhibit,none,"Q: What is the none of stimulate?
A:",1.0,51077,69033,3276,13783,-0.350341796875,1.1337890625,-4.234375,8.9453125,False,False,False,stimulate,inhibit,ant,usual
stimulate,inhibit,none,"Q: What is the none of stimulate?
A:",2.0,51077,69033,3276,13783,-0.68798828125,0.7587890625,-4.41796875,8.3203125,False,False,False,stimulate,inhibit,ant,usual
stimulate,inhibit,none,"Q: What is the none of stimulate?
A:",3.0,51077,69033,3276,8486,1.1083984375,1.3408203125,0.9091796875,9.484375,False,False,False,stimulate,inhibit,ant,journal
stimulate,inhibit,none,"Q: What is the none of stimulate?
A:",4.0,51077,69033,3276,650,0.7529296875,1.4326171875,1.3349609375,9.7890625,False,False,False,stimulate,inhibit,ant,V
stimulate,inhibit,none,"Q: What is the none of stimulate?
A:",5.0,51077,69033,3276,650,4.1640625,2.193359375,3.947265625,11.21875,False,False,False,stimulate,inhibit,ant,V
stimulate,inhibit,none,"Q: What is the none of stimulate?
A:",6.0,51077,69033,3276,909,5.50390625,3.27734375,4.12890625,12.6328125,False,False,False,stimulate,inhibit,ant,""")"
stimulate,inhibit,none,"Q: What is the none of stimulate?
A:",7.0,51077,69033,3276,2366,4.62890625,4.296875,4.921875,11.5390625,False,False,False,stimulate,inhibit,ant,202
stimulate,inhibit,none,"Q: What is the none of stimulate?
A:",8.0,51077,69033,3276,128001,3.90625,3.3984375,3.857421875,11.71875,False,False,False,stimulate,inhibit,ant,
stimulate,inhibit,none,"Q: What is the none of stimulate?
A:",9.0,51077,69033,3276,1875,2.37890625,2.240234375,3.13671875,12.3125,False,False,False,stimulate,inhibit,ant,""""
stimulate,inhibit,none,"Q: What is the none of stimulate?
A:",10.0,51077,69033,3276,38,2.416015625,2.486328125,2.271484375,11.3125,False,False,False,stimulate,inhibit,ant,G
stimulate,inhibit,none,"Q: What is the none of stimulate?
A:",11.0,51077,69033,3276,128001,4.2265625,3.10546875,3.375,12.15625,False,False,False,stimulate,inhibit,ant,
stimulate,inhibit,none,"Q: What is the none of stimulate?
A:",12.0,51077,69033,3276,128001,3.158203125,2.779296875,3.06640625,11.921875,False,False,False,stimulate,inhibit,ant,
stimulate,inhibit,none,"Q: What is the none of stimulate?
A:",13.0,51077,69033,3276,128001,7.04296875,4.796875,3.517578125,16.015625,False,False,False,stimulate,inhibit,ant,
stimulate,inhibit,none,"Q: What is the none of stimulate?
A:",14.0,51077,69033,3276,128001,9.640625,5.36328125,5.37109375,14.421875,False,False,False,stimulate,inhibit,ant,
stimulate,inhibit,none,"Q: What is the none of stimulate?
A:",15.0,51077,69033,3276,2290,10.375,6.2578125,7.19140625,13.0234375,False,False,False,stimulate,inhibit,ant,None
stimulate,inhibit,none,"Q: What is the none of stimulate?
A:",16.0,51077,69033,3276,2290,10.265625,6.91796875,5.56640625,12.5234375,False,False,False,stimulate,inhibit,ant,None
stimulate,inhibit,none,"Q: What is the none of stimulate?
A:",17.0,51077,69033,3276,2290,9.8125,7.640625,5.69140625,12.0234375,False,False,False,stimulate,inhibit,ant,None
stimulate,inhibit,none,"Q: What is the none of stimulate?
A:",18.0,51077,69033,3276,7000,10.9375,8.3359375,6.171875,11.78125,False,False,False,stimulate,inhibit,ant,none
stimulate,inhibit,none,"Q: What is the none of stimulate?
A:",19.0,51077,69033,3276,2290,10.265625,7.20703125,5.4140625,11.0859375,False,False,False,stimulate,inhibit,ant,None
stimulate,inhibit,none,"Q: What is the none of stimulate?
A:",20.0,51077,69033,3276,2290,10.3203125,7.69921875,5.98828125,10.859375,False,False,False,stimulate,inhibit,ant,None
stimulate,inhibit,none,"Q: What is the none of stimulate?
A:",21.0,51077,69033,3276,7000,10.1171875,7.86328125,6.203125,10.296875,False,False,False,stimulate,inhibit,ant,none
stimulate,inhibit,none,"Q: What is the none of stimulate?
A:",22.0,51077,69033,3276,578,10.0703125,8.3359375,5.7890625,10.8046875,False,False,False,stimulate,inhibit,ant,The
stimulate,inhibit,none,"Q: What is the none of stimulate?
A:",23.0,51077,69033,3276,578,9.8125,8.15625,5.05078125,10.6796875,False,False,False,stimulate,inhibit,ant,The
stimulate,inhibit,none,"Q: What is the none of stimulate?
A:",24.0,51077,69033,3276,578,10.3359375,8.4375,5.43359375,11.046875,False,False,False,stimulate,inhibit,ant,The
stimulate,inhibit,none,"Q: What is the none of stimulate?
A:",25.0,51077,69033,3276,578,10.0546875,8.078125,5.78515625,10.875,False,False,False,stimulate,inhibit,ant,The
stimulate,inhibit,none,"Q: What is the none of stimulate?
A:",26.0,51077,69033,3276,578,10.0625,8.0703125,5.89453125,10.8125,False,False,False,stimulate,inhibit,ant,The
stimulate,inhibit,none,"Q: What is the none of stimulate?
A:",27.0,51077,69033,3276,578,10.09375,8.5625,6.19140625,11.375,False,False,False,stimulate,inhibit,ant,The
stimulate,inhibit,none,"Q: What is the none of stimulate?
A:",28.0,51077,69033,3276,578,10.3984375,8.5234375,6.33984375,11.7578125,False,False,False,stimulate,inhibit,ant,The
stimulate,inhibit,none,"Q: What is the none of stimulate?
A:",29.0,51077,69033,3276,578,9.609375,8.203125,5.7734375,11.765625,False,False,False,stimulate,inhibit,ant,The
stimulate,inhibit,none,"Q: What is the none of stimulate?
A:",30.0,51077,69033,3276,578,10.328125,8.21875,6.4296875,12.6640625,False,False,False,stimulate,inhibit,ant,The
stimulate,inhibit,none,"Q: What is the none of stimulate?
A:",31.0,51077,69033,3276,578,9.796875,7.84375,7.03515625,12.765625,False,False,False,stimulate,inhibit,ant,The
fertile,infertile,none,"Q: What is the none of fertile?
A:",,70225,4225,3276,578,9.765625,11.734375,6.5078125,14.0859375,False,False,False,fertile,inf,ant,The
fertile,infertile,none,"Q: What is the none of fertile?
A:",0.0,70225,4225,3276,13783,-1.109375,-1.181640625,-3.625,8.703125,False,False,False,fertile,inf,ant,usual
fertile,infertile,none,"Q: What is the none of fertile?
A:",1.0,70225,4225,3276,13783,-1.474609375,-1.205078125,-4.23046875,8.9375,False,False,False,fertile,inf,ant,usual
fertile,infertile,none,"Q: What is the none of fertile?
A:",2.0,70225,4225,3276,13783,-1.888671875,-0.60009765625,-4.40234375,8.3046875,False,False,False,fertile,inf,ant,usual
fertile,infertile,none,"Q: What is the none of fertile?
A:",3.0,70225,4225,3276,8486,-2.95703125,-1.064453125,0.8466796875,9.3984375,False,False,False,fertile,inf,ant,journal
fertile,infertile,none,"Q: What is the none of fertile?
A:",4.0,70225,4225,3276,650,-2.5,0.199462890625,1.3349609375,9.7109375,False,False,False,fertile,inf,ant,V
fertile,infertile,none,"Q: What is the none of fertile?
A:",5.0,70225,4225,3276,7294,0.279052734375,0.583984375,4.1015625,11.5234375,False,False,False,fertile,inf,ant,anti
