input,output,relation,prompt,intervention_layer,input_id,output_id,relation_id,prediction_id,input_logit,output_logit,relation_logit,prediction_logit,input_prediction,output_prediction,relation_prediction,input_token,output_token,relation_token,prediction_token
undergraduate,graduate,none,"Q: What is the none of undergraduate?
A:",25.0,41534,19560,3276,578,12.2421875,9.6875,4.99609375,16.140625,False,False,False,undergraduate,graduate,ant,The
undergraduate,graduate,none,"Q: What is the none of undergraduate?
A:",26.0,41534,19560,3276,578,12.2109375,9.65625,4.8828125,16.078125,False,False,False,undergraduate,graduate,ant,The
undergraduate,graduate,none,"Q: What is the none of undergraduate?
A:",27.0,41534,19560,3276,2290,12.0625,9.578125,4.8984375,16.046875,False,False,False,undergraduate,graduate,ant,None
encourage,discourage,none,"Q: What is the none of encourage?
A:",,15253,66087,3276,578,11.171875,9.734375,6.25,15.921875,False,False,False,encourage,discourage,ant,The
encourage,discourage,none,"Q: What is the none of encourage?
A:",0.0,15253,66087,3276,374,6.984375,5.1328125,6.96484375,14.046875,False,False,False,encourage,discourage,ant,is
encourage,discourage,none,"Q: What is the none of encourage?
A:",1.0,15253,66087,3276,578,6.40234375,3.771484375,8.7734375,13.7265625,False,False,False,encourage,discourage,ant,The
encourage,discourage,none,"Q: What is the none of encourage?
A:",2.0,15253,66087,3276,578,7.58203125,6.65234375,6.92578125,13.796875,False,False,False,encourage,discourage,ant,The
encourage,discourage,none,"Q: What is the none of encourage?
A:",3.0,15253,66087,3276,578,10.8671875,7.90234375,8.3984375,13.4921875,False,False,False,encourage,discourage,ant,The
encourage,discourage,none,"Q: What is the none of encourage?
A:",4.0,15253,66087,3276,358,9.6796875,7.515625,6.9921875,15.1640625,False,False,False,encourage,discourage,ant,I
encourage,discourage,none,"Q: What is the none of encourage?
A:",5.0,15253,66087,3276,578,8.7109375,7.85546875,7.640625,14.734375,False,False,False,encourage,discourage,ant,The
encourage,discourage,none,"Q: What is the none of encourage?
A:",6.0,15253,66087,3276,578,10.0546875,9.640625,9.21875,14.859375,False,False,False,encourage,discourage,ant,The
encourage,discourage,none,"Q: What is the none of encourage?
A:",7.0,15253,66087,3276,578,9.3046875,9.015625,8.953125,15.6953125,False,False,False,encourage,discourage,ant,The
encourage,discourage,none,"Q: What is the none of encourage?
A:",8.0,15253,66087,3276,578,10.6484375,10.1328125,9.1484375,15.2578125,False,False,False,encourage,discourage,ant,The
encourage,discourage,none,"Q: What is the none of encourage?
A:",9.0,15253,66087,3276,578,12.046875,11.84375,10.2890625,14.7421875,False,False,False,encourage,discourage,ant,The
encourage,discourage,none,"Q: What is the none of encourage?
A:",10.0,15253,66087,3276,578,11.5546875,12.046875,10.203125,15.0859375,False,False,False,encourage,discourage,ant,The
encourage,discourage,none,"Q: What is the none of encourage?
A:",11.0,15253,66087,3276,578,12.140625,11.359375,9.4921875,15.953125,False,False,False,encourage,discourage,ant,The
encourage,discourage,none,"Q: What is the none of encourage?
A:",12.0,15253,66087,3276,578,12.4296875,12.4140625,11.1171875,16.53125,False,False,False,encourage,discourage,ant,The
encourage,discourage,none,"Q: What is the none of encourage?
A:",13.0,15253,66087,3276,578,12.3203125,11.78125,10.9765625,15.953125,False,False,False,encourage,discourage,ant,The
encourage,discourage,none,"Q: What is the none of encourage?
A:",14.0,15253,66087,3276,578,11.234375,11.3515625,9.6796875,15.9296875,False,False,False,encourage,discourage,ant,The
encourage,discourage,none,"Q: What is the none of encourage?
A:",15.0,15253,66087,3276,578,11.3359375,11.65625,8.6640625,16.078125,False,False,False,encourage,discourage,ant,The
encourage,discourage,none,"Q: What is the none of encourage?
A:",16.0,15253,66087,3276,578,10.8046875,10.5078125,7.7109375,15.78125,False,False,False,encourage,discourage,ant,The
encourage,discourage,none,"Q: What is the none of encourage?
A:",17.0,15253,66087,3276,578,10.84375,10.3515625,7.5390625,15.8125,False,False,False,encourage,discourage,ant,The
encourage,discourage,none,"Q: What is the none of encourage?
A:",18.0,15253,66087,3276,578,10.8046875,9.8984375,6.72265625,15.578125,False,False,False,encourage,discourage,ant,The
encourage,discourage,none,"Q: What is the none of encourage?
A:",19.0,15253,66087,3276,578,10.9921875,9.8671875,6.63671875,15.5625,False,False,False,encourage,discourage,ant,The
encourage,discourage,none,"Q: What is the none of encourage?
A:",20.0,15253,66087,3276,578,11.015625,10.0234375,6.4375,15.6015625,False,False,False,encourage,discourage,ant,The
encourage,discourage,none,"Q: What is the none of encourage?
A:",21.0,15253,66087,3276,578,10.8046875,9.90625,6.43359375,15.6328125,False,False,False,encourage,discourage,ant,The
encourage,discourage,none,"Q: What is the none of encourage?
A:",22.0,15253,66087,3276,578,10.578125,9.5390625,6.3984375,15.6328125,False,False,False,encourage,discourage,ant,The
encourage,discourage,none,"Q: What is the none of encourage?
A:",23.0,15253,66087,3276,578,10.78125,9.5234375,6.50390625,15.7265625,False,False,False,encourage,discourage,ant,The
encourage,discourage,none,"Q: What is the none of encourage?
A:",24.0,15253,66087,3276,578,10.890625,9.6796875,6.5078125,15.7578125,False,False,False,encourage,discourage,ant,The
encourage,discourage,none,"Q: What is the none of encourage?
A:",25.0,15253,66087,3276,578,10.9921875,9.65625,6.31640625,15.875,False,False,False,encourage,discourage,ant,The
encourage,discourage,none,"Q: What is the none of encourage?
A:",26.0,15253,66087,3276,578,10.953125,9.59375,6.2421875,15.796875,False,False,False,encourage,discourage,ant,The
encourage,discourage,none,"Q: What is the none of encourage?
A:",27.0,15253,66087,3276,578,10.875,9.65625,6.27734375,15.6953125,False,False,False,encourage,discourage,ant,The
insecure,secure,none,"Q: What is the none of insecure?
A:",,62945,9966,3276,578,10.1015625,9.9375,6.25,15.5234375,False,False,False,insecure,secure,ant,The
insecure,secure,none,"Q: What is the none of insecure?
A:",0.0,62945,9966,3276,374,7.05859375,6.12890625,7.0078125,13.6328125,False,False,False,insecure,secure,ant,is
insecure,secure,none,"Q: What is the none of insecure?
A:",1.0,62945,9966,3276,220,4.375,5.28125,7.953125,14.296875,False,False,False,insecure,secure,ant,
insecure,secure,none,"Q: What is the none of insecure?
A:",2.0,62945,9966,3276,578,9.5625,8.53125,5.2421875,13.84375,False,False,False,insecure,secure,ant,The
insecure,secure,none,"Q: What is the none of insecure?
A:",3.0,62945,9966,3276,763,11.4453125,11.65625,6.9453125,13.2890625,False,False,False,insecure,secure,ant,In
insecure,secure,none,"Q: What is the none of insecure?
A:",4.0,62945,9966,3276,358,9.515625,8.9375,7.0,14.734375,False,False,False,insecure,secure,ant,I
insecure,secure,none,"Q: What is the none of insecure?
A:",5.0,62945,9966,3276,578,10.4609375,9.1328125,7.0390625,14.375,False,False,False,insecure,secure,ant,The
insecure,secure,none,"Q: What is the none of insecure?
A:",6.0,62945,9966,3276,578,10.515625,10.375,7.375,14.9765625,False,False,False,insecure,secure,ant,The
insecure,secure,none,"Q: What is the none of insecure?
A:",7.0,62945,9966,3276,578,10.3984375,10.515625,7.19921875,15.6796875,False,False,False,insecure,secure,ant,The
insecure,secure,none,"Q: What is the none of insecure?
A:",8.0,62945,9966,3276,578,11.625,11.28125,6.984375,15.2578125,False,False,False,insecure,secure,ant,The
insecure,secure,none,"Q: What is the none of insecure?
A:",9.0,62945,9966,3276,763,12.9296875,12.2890625,8.1875,14.8828125,False,False,False,insecure,secure,ant,In
insecure,secure,none,"Q: What is the none of insecure?
A:",10.0,62945,9966,3276,763,12.5,12.03125,8.0,14.8671875,False,False,False,insecure,secure,ant,In
insecure,secure,none,"Q: What is the none of insecure?
A:",11.0,62945,9966,3276,763,12.078125,11.6953125,6.6328125,16.09375,False,False,False,insecure,secure,ant,In
insecure,secure,none,"Q: What is the none of insecure?
A:",12.0,62945,9966,3276,578,12.8828125,12.2578125,7.37109375,16.53125,False,False,False,insecure,secure,ant,The
insecure,secure,none,"Q: What is the none of insecure?
A:",13.0,62945,9966,3276,578,12.359375,12.046875,7.62109375,15.8359375,False,False,False,insecure,secure,ant,The
insecure,secure,none,"Q: What is the none of insecure?
A:",14.0,62945,9966,3276,578,12.3359375,11.7890625,6.96484375,15.71875,False,False,False,insecure,secure,ant,The
insecure,secure,none,"Q: What is the none of insecure?
A:",15.0,62945,9966,3276,578,11.8515625,11.5,6.8984375,15.890625,False,False,False,insecure,secure,ant,The
insecure,secure,none,"Q: What is the none of insecure?
A:",16.0,62945,9966,3276,578,11.0546875,10.4453125,6.44140625,15.3984375,False,False,False,insecure,secure,ant,The
insecure,secure,none,"Q: What is the none of insecure?
A:",17.0,62945,9966,3276,578,10.875,10.6171875,6.4609375,15.46875,False,False,False,insecure,secure,ant,The
insecure,secure,none,"Q: What is the none of insecure?
A:",18.0,62945,9966,3276,578,10.5390625,10.1015625,6.09765625,15.203125,False,False,False,insecure,secure,ant,The
insecure,secure,none,"Q: What is the none of insecure?
A:",19.0,62945,9966,3276,578,10.390625,10.046875,6.34375,15.1484375,False,False,False,insecure,secure,ant,The
insecure,secure,none,"Q: What is the none of insecure?
A:",20.0,62945,9966,3276,578,10.5078125,10.046875,6.10546875,15.234375,False,False,False,insecure,secure,ant,The
insecure,secure,none,"Q: What is the none of insecure?
A:",21.0,62945,9966,3276,578,10.4296875,10.0,6.33203125,15.265625,False,False,False,insecure,secure,ant,The
insecure,secure,none,"Q: What is the none of insecure?
A:",22.0,62945,9966,3276,578,9.9609375,10.0234375,6.31640625,15.2109375,False,False,False,insecure,secure,ant,The
insecure,secure,none,"Q: What is the none of insecure?
A:",23.0,62945,9966,3276,578,10.296875,10.1875,6.41015625,15.3125,False,False,False,insecure,secure,ant,The
insecure,secure,none,"Q: What is the none of insecure?
A:",24.0,62945,9966,3276,578,10.2421875,10.21875,6.515625,15.3671875,False,False,False,insecure,secure,ant,The
insecure,secure,none,"Q: What is the none of insecure?
A:",25.0,62945,9966,3276,578,10.3046875,10.1953125,6.265625,15.484375,False,False,False,insecure,secure,ant,The
insecure,secure,none,"Q: What is the none of insecure?
A:",26.0,62945,9966,3276,578,9.953125,9.8515625,6.23046875,15.390625,False,False,False,insecure,secure,ant,The
insecure,secure,none,"Q: What is the none of insecure?
A:",27.0,62945,9966,3276,2290,9.984375,9.8203125,6.28125,15.34375,False,False,False,insecure,secure,ant,None
rapid,slow,none,"Q: What is the none of rapid?
A:",,11295,6435,3276,578,12.984375,8.734375,7.97265625,15.9765625,False,False,False,rapid,slow,ant,The
rapid,slow,none,"Q: What is the none of rapid?
A:",0.0,11295,6435,3276,374,8.90625,7.140625,6.7421875,13.9375,False,False,False,rapid,slow,ant,is
rapid,slow,none,"Q: What is the none of rapid?
A:",1.0,11295,6435,3276,220,10.7734375,7.73828125,8.1875,14.734375,False,False,False,rapid,slow,ant,
rapid,slow,none,"Q: What is the none of rapid?
A:",2.0,11295,6435,3276,578,11.5546875,7.90234375,6.7265625,14.2578125,False,False,False,rapid,slow,ant,The
rapid,slow,none,"Q: What is the none of rapid?
A:",3.0,11295,6435,3276,11295,13.5078125,8.8671875,7.92578125,13.5078125,True,False,False,rapid,slow,ant,rapid
rapid,slow,none,"Q: What is the none of rapid?
A:",4.0,11295,6435,3276,578,12.2890625,7.171875,8.3515625,14.2265625,False,False,False,rapid,slow,ant,The
rapid,slow,none,"Q: What is the none of rapid?
A:",5.0,11295,6435,3276,578,11.0078125,8.4375,8.8046875,14.0859375,False,False,False,rapid,slow,ant,The
rapid,slow,none,"Q: What is the none of rapid?
A:",6.0,11295,6435,3276,578,12.8515625,9.9609375,8.953125,15.0234375,False,False,False,rapid,slow,ant,The
rapid,slow,none,"Q: What is the none of rapid?
A:",7.0,11295,6435,3276,578,13.0234375,9.6015625,8.5625,15.7421875,False,False,False,rapid,slow,ant,The
rapid,slow,none,"Q: What is the none of rapid?
A:",8.0,11295,6435,3276,578,13.0234375,9.6953125,8.4453125,15.40625,False,False,False,rapid,slow,ant,The
rapid,slow,none,"Q: What is the none of rapid?
A:",9.0,11295,6435,3276,2290,13.4453125,12.5,9.6171875,15.296875,False,False,False,rapid,slow,ant,None
rapid,slow,none,"Q: What is the none of rapid?
A:",10.0,11295,6435,3276,2290,13.2890625,11.90625,9.640625,15.1484375,False,False,False,rapid,slow,ant,None
rapid,slow,none,"Q: What is the none of rapid?
A:",11.0,11295,6435,3276,578,14.1875,12.0234375,9.0,15.734375,False,False,False,rapid,slow,ant,The
rapid,slow,none,"Q: What is the none of rapid?
A:",12.0,11295,6435,3276,2290,14.2890625,12.046875,10.1328125,16.390625,False,False,False,rapid,slow,ant,None
rapid,slow,none,"Q: What is the none of rapid?
A:",13.0,11295,6435,3276,578,13.9140625,12.0234375,9.875,15.6796875,False,False,False,rapid,slow,ant,The
rapid,slow,none,"Q: What is the none of rapid?
A:",14.0,11295,6435,3276,2290,13.3046875,11.234375,8.875,16.046875,False,False,False,rapid,slow,ant,None
rapid,slow,none,"Q: What is the none of rapid?
A:",15.0,11295,6435,3276,2290,13.3828125,10.5078125,8.65625,16.125,False,False,False,rapid,slow,ant,None
rapid,slow,none,"Q: What is the none of rapid?
A:",16.0,11295,6435,3276,578,13.1015625,9.96875,8.171875,15.828125,False,False,False,rapid,slow,ant,The
rapid,slow,none,"Q: What is the none of rapid?
A:",17.0,11295,6435,3276,578,13.0703125,9.6328125,7.984375,15.75,False,False,False,rapid,slow,ant,The
rapid,slow,none,"Q: What is the none of rapid?
A:",18.0,11295,6435,3276,2290,12.6953125,9.890625,7.8359375,15.578125,False,False,False,rapid,slow,ant,None
rapid,slow,none,"Q: What is the none of rapid?
A:",19.0,11295,6435,3276,2290,12.984375,9.609375,8.0703125,15.765625,False,False,False,rapid,slow,ant,None
rapid,slow,none,"Q: What is the none of rapid?
A:",20.0,11295,6435,3276,578,12.9140625,8.90625,8.0078125,15.640625,False,False,False,rapid,slow,ant,The
rapid,slow,none,"Q: What is the none of rapid?
A:",21.0,11295,6435,3276,2290,13.078125,9.0390625,8.0546875,15.7421875,False,False,False,rapid,slow,ant,None
rapid,slow,none,"Q: What is the none of rapid?
A:",22.0,11295,6435,3276,578,12.765625,8.796875,8.046875,15.6796875,False,False,False,rapid,slow,ant,The
rapid,slow,none,"Q: What is the none of rapid?
A:",23.0,11295,6435,3276,578,13.0703125,8.828125,8.078125,15.765625,False,False,False,rapid,slow,ant,The
rapid,slow,none,"Q: What is the none of rapid?
A:",24.0,11295,6435,3276,578,13.21875,8.8125,8.1953125,15.8125,False,False,False,rapid,slow,ant,The
rapid,slow,none,"Q: What is the none of rapid?
A:",25.0,11295,6435,3276,2290,13.171875,8.5625,8.015625,15.9296875,False,False,False,rapid,slow,ant,None
rapid,slow,none,"Q: What is the none of rapid?
A:",26.0,11295,6435,3276,578,12.7734375,8.609375,7.96875,15.8359375,False,False,False,rapid,slow,ant,The
rapid,slow,none,"Q: What is the none of rapid?
A:",27.0,11295,6435,3276,2290,12.8125,8.7265625,7.9921875,15.9296875,False,False,False,rapid,slow,ant,None
pro,con,none,"Q: What is the none of pro?
A:",,463,390,3276,578,11.3671875,6.33203125,7.23828125,16.015625,False,False,False,pro,con,ant,The
pro,con,none,"Q: What is the none of pro?
A:",0.0,463,390,3276,374,10.796875,7.046875,6.86328125,13.890625,False,False,False,pro,con,ant,is
pro,con,none,"Q: What is the none of pro?
A:",1.0,463,390,3276,220,10.0703125,8.03125,8.59375,14.625,False,False,False,pro,con,ant,
pro,con,none,"Q: What is the none of pro?
A:",2.0,463,390,3276,578,9.984375,7.703125,7.390625,14.1953125,False,False,False,pro,con,ant,The
pro,con,none,"Q: What is the none of pro?
A:",3.0,463,390,3276,463,14.3984375,9.6328125,8.8671875,14.3984375,True,False,False,pro,con,ant,pro
pro,con,none,"Q: What is the none of pro?
A:",4.0,463,390,3276,358,9.828125,7.23046875,7.66796875,14.6015625,False,False,False,pro,con,ant,I
pro,con,none,"Q: What is the none of pro?
A:",5.0,463,390,3276,578,9.78125,8.140625,8.6875,13.9765625,False,False,False,pro,con,ant,The
pro,con,none,"Q: What is the none of pro?
A:",6.0,463,390,3276,578,10.5234375,8.328125,9.4609375,15.28125,False,False,False,pro,con,ant,The
pro,con,none,"Q: What is the none of pro?
A:",7.0,463,390,3276,578,10.4609375,6.8984375,9.125,16.21875,False,False,False,pro,con,ant,The
pro,con,none,"Q: What is the none of pro?
A:",8.0,463,390,3276,578,11.578125,8.171875,9.609375,15.7890625,False,False,False,pro,con,ant,The
pro,con,none,"Q: What is the none of pro?
A:",9.0,463,390,3276,2290,12.359375,8.96875,12.65625,15.453125,False,False,False,pro,con,ant,None
pro,con,none,"Q: What is the none of pro?
A:",10.0,463,390,3276,2290,12.2890625,8.328125,11.8125,15.421875,False,False,False,pro,con,ant,None
pro,con,none,"Q: What is the none of pro?
A:",11.0,463,390,3276,578,12.65625,7.20703125,10.4140625,16.0,False,False,False,pro,con,ant,The
pro,con,none,"Q: What is the none of pro?
A:",12.0,463,390,3276,578,13.484375,7.55859375,11.7265625,16.890625,False,False,False,pro,con,ant,The
pro,con,none,"Q: What is the none of pro?
A:",13.0,463,390,3276,578,13.390625,8.578125,11.6484375,16.125,False,False,False,pro,con,ant,The
pro,con,none,"Q: What is the none of pro?
A:",14.0,463,390,3276,578,12.0625,7.44140625,10.1953125,16.015625,False,False,False,pro,con,ant,The
pro,con,none,"Q: What is the none of pro?
A:",15.0,463,390,3276,578,12.203125,7.2265625,9.2890625,16.0625,False,False,False,pro,con,ant,The
pro,con,none,"Q: What is the none of pro?
A:",16.0,463,390,3276,578,11.2734375,6.8203125,8.328125,15.890625,False,False,False,pro,con,ant,The
pro,con,none,"Q: What is the none of pro?
A:",17.0,463,390,3276,578,11.3125,6.609375,8.046875,15.8515625,False,False,False,pro,con,ant,The
pro,con,none,"Q: What is the none of pro?
A:",18.0,463,390,3276,578,11.09375,6.24609375,7.625,15.6171875,False,False,False,pro,con,ant,The
pro,con,none,"Q: What is the none of pro?
A:",19.0,463,390,3276,578,11.40625,6.44921875,7.62890625,15.6875,False,False,False,pro,con,ant,The
pro,con,none,"Q: What is the none of pro?
A:",20.0,463,390,3276,578,11.7265625,6.46484375,7.453125,15.7109375,False,False,False,pro,con,ant,The
pro,con,none,"Q: What is the none of pro?
A:",21.0,463,390,3276,578,11.7890625,6.4453125,7.4296875,15.7421875,False,False,False,pro,con,ant,The
pro,con,none,"Q: What is the none of pro?
A:",22.0,463,390,3276,578,11.2734375,6.34765625,7.36328125,15.7109375,False,False,False,pro,con,ant,The
pro,con,none,"Q: What is the none of pro?
A:",23.0,463,390,3276,578,11.3046875,6.33203125,7.44921875,15.8046875,False,False,False,pro,con,ant,The
pro,con,none,"Q: What is the none of pro?
A:",24.0,463,390,3276,578,11.390625,6.421875,7.57421875,15.8359375,False,False,False,pro,con,ant,The
pro,con,none,"Q: What is the none of pro?
A:",25.0,463,390,3276,578,11.4609375,6.359375,7.40234375,15.953125,False,False,False,pro,con,ant,The
pro,con,none,"Q: What is the none of pro?
A:",26.0,463,390,3276,578,11.3046875,6.24609375,7.25390625,15.875,False,False,False,pro,con,ant,The
pro,con,none,"Q: What is the none of pro?
A:",27.0,463,390,3276,578,11.375,6.171875,7.26953125,15.8046875,False,False,False,pro,con,ant,The
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",,47288,7294,3276,578,10.59375,10.8515625,8.9609375,14.828125,False,False,False,inflammatory,anti,ant,The
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",0.0,47288,7294,3276,374,8.5234375,7.66015625,7.703125,13.7109375,False,False,False,inflammatory,anti,ant,is
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",1.0,47288,7294,3276,220,7.9375,7.765625,8.3125,14.4609375,False,False,False,inflammatory,anti,ant,
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",2.0,47288,7294,3276,578,10.3828125,8.796875,7.25,14.21875,False,False,False,inflammatory,anti,ant,The
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",3.0,47288,7294,3276,763,12.96875,9.9765625,8.6171875,14.15625,False,False,False,inflammatory,anti,ant,In
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",4.0,47288,7294,3276,578,10.3046875,10.0703125,9.109375,14.390625,False,False,False,inflammatory,anti,ant,The
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",5.0,47288,7294,3276,2290,8.703125,9.484375,9.5859375,13.5859375,False,False,False,inflammatory,anti,ant,None
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",6.0,47288,7294,3276,578,11.0078125,10.75,10.2109375,14.8359375,False,False,False,inflammatory,anti,ant,The
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",7.0,47288,7294,3276,578,10.390625,10.4765625,9.71875,15.390625,False,False,False,inflammatory,anti,ant,The
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",8.0,47288,7294,3276,11842,10.7265625,11.8671875,10.3828125,14.71875,False,False,False,inflammatory,anti,ant,Non
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",9.0,47288,7294,3276,11842,12.1015625,14.265625,13.484375,15.5078125,False,False,False,inflammatory,anti,ant,Non
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",10.0,47288,7294,3276,11842,10.8125,13.59375,12.5234375,14.7265625,False,False,False,inflammatory,anti,ant,Non
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",11.0,47288,7294,3276,11842,10.2421875,12.6171875,11.578125,15.15625,False,False,False,inflammatory,anti,ant,Non
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",12.0,47288,7294,3276,2290,11.1875,12.9140625,12.0078125,15.71875,False,False,False,inflammatory,anti,ant,None
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",13.0,47288,7294,3276,578,11.3515625,12.1328125,11.53125,14.5546875,False,False,False,inflammatory,anti,ant,The
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",14.0,47288,7294,3276,2290,10.640625,11.546875,10.984375,15.2109375,False,False,False,inflammatory,anti,ant,None
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",15.0,47288,7294,3276,2290,11.03125,11.8828125,10.640625,15.4375,False,False,False,inflammatory,anti,ant,None
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",16.0,47288,7294,3276,578,10.1328125,11.0703125,9.7421875,14.8046875,False,False,False,inflammatory,anti,ant,The
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",17.0,47288,7294,3276,2290,10.375,10.5703125,9.109375,15.109375,False,False,False,inflammatory,anti,ant,None
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",18.0,47288,7294,3276,2290,10.5078125,10.8046875,8.71875,14.7265625,False,False,False,inflammatory,anti,ant,None
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",19.0,47288,7294,3276,2290,10.6640625,10.703125,8.71875,14.9375,False,False,False,inflammatory,anti,ant,None
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",20.0,47288,7294,3276,2290,10.6640625,10.546875,8.75,14.65625,False,False,False,inflammatory,anti,ant,None
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",21.0,47288,7294,3276,2290,10.90625,10.7734375,9.0546875,14.890625,False,False,False,inflammatory,anti,ant,None
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",22.0,47288,7294,3276,2290,10.71875,10.59375,9.078125,14.6875,False,False,False,inflammatory,anti,ant,None
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",23.0,47288,7294,3276,2290,10.828125,10.65625,9.0234375,14.8828125,False,False,False,inflammatory,anti,ant,None
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",24.0,47288,7294,3276,2290,10.8984375,10.734375,9.1875,14.953125,False,False,False,inflammatory,anti,ant,None
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",25.0,47288,7294,3276,2290,10.8046875,10.65625,8.9921875,15.125,False,False,False,inflammatory,anti,ant,None
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",26.0,47288,7294,3276,2290,10.3984375,10.765625,8.921875,14.921875,False,False,False,inflammatory,anti,ant,None
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",27.0,47288,7294,3276,2290,10.40625,10.71875,8.9609375,15.046875,False,False,False,inflammatory,anti,ant,None
wrong,right,none,"Q: What is the none of wrong?
A:",,5076,1314,3276,578,10.1796875,8.578125,5.765625,15.4609375,False,False,False,wrong,right,ant,The
wrong,right,none,"Q: What is the none of wrong?
A:",0.0,5076,1314,3276,374,8.7265625,7.671875,6.84375,14.0625,False,False,False,wrong,right,ant,is
wrong,right,none,"Q: What is the none of wrong?
A:",1.0,5076,1314,3276,578,7.64453125,7.41015625,8.4765625,14.171875,False,False,False,wrong,right,ant,The
wrong,right,none,"Q: What is the none of wrong?
A:",2.0,5076,1314,3276,2290,9.671875,7.64453125,6.26171875,14.265625,False,False,False,wrong,right,ant,None
wrong,right,none,"Q: What is the none of wrong?
A:",3.0,5076,1314,3276,41856,14.0,12.09375,7.91796875,14.2265625,False,False,False,wrong,right,ant,Wrong
wrong,right,none,"Q: What is the none of wrong?
A:",4.0,5076,1314,3276,358,11.0078125,8.5,6.5390625,15.015625,False,False,False,wrong,right,ant,I
wrong,right,none,"Q: What is the none of wrong?
A:",5.0,5076,1314,3276,578,10.8046875,8.296875,6.66796875,15.1796875,False,False,False,wrong,right,ant,The
wrong,right,none,"Q: What is the none of wrong?
A:",6.0,5076,1314,3276,578,11.8203125,10.3828125,7.08984375,15.6953125,False,False,False,wrong,right,ant,The
wrong,right,none,"Q: What is the none of wrong?
A:",7.0,5076,1314,3276,578,11.953125,9.6640625,7.4296875,15.984375,False,False,False,wrong,right,ant,The
wrong,right,none,"Q: What is the none of wrong?
A:",8.0,5076,1314,3276,578,12.296875,10.4921875,7.46875,15.5,False,False,False,wrong,right,ant,The
wrong,right,none,"Q: What is the none of wrong?
A:",9.0,5076,1314,3276,2290,13.6796875,11.515625,8.7578125,14.9921875,False,False,False,wrong,right,ant,None
wrong,right,none,"Q: What is the none of wrong?
A:",10.0,5076,1314,3276,2290,13.1875,11.5234375,8.3984375,14.8515625,False,False,False,wrong,right,ant,None
wrong,right,none,"Q: What is the none of wrong?
A:",11.0,5076,1314,3276,578,13.5703125,11.90625,7.5390625,15.75,False,False,False,wrong,right,ant,The
wrong,right,none,"Q: What is the none of wrong?
A:",12.0,5076,1314,3276,578,13.4296875,11.2578125,8.609375,16.578125,False,False,False,wrong,right,ant,The
wrong,right,none,"Q: What is the none of wrong?
A:",13.0,5076,1314,3276,578,12.546875,10.6171875,8.7734375,15.71875,False,False,False,wrong,right,ant,The
wrong,right,none,"Q: What is the none of wrong?
A:",14.0,5076,1314,3276,578,11.609375,10.3359375,7.828125,15.8984375,False,False,False,wrong,right,ant,The
wrong,right,none,"Q: What is the none of wrong?
A:",15.0,5076,1314,3276,2290,11.2578125,9.7109375,7.50390625,16.15625,False,False,False,wrong,right,ant,None
wrong,right,none,"Q: What is the none of wrong?
A:",16.0,5076,1314,3276,578,10.6015625,9.1875,6.765625,15.484375,False,False,False,wrong,right,ant,The
wrong,right,none,"Q: What is the none of wrong?
A:",17.0,5076,1314,3276,578,10.0390625,8.765625,6.59765625,15.2890625,False,False,False,wrong,right,ant,The
wrong,right,none,"Q: What is the none of wrong?
A:",18.0,5076,1314,3276,578,10.3515625,8.8515625,6.109375,15.1328125,False,False,False,wrong,right,ant,The
wrong,right,none,"Q: What is the none of wrong?
A:",19.0,5076,1314,3276,578,10.359375,8.6171875,6.20703125,15.109375,False,False,False,wrong,right,ant,The
