input,output,relation,prompt,input_id,output_id,relation_id,prediction,logits,prediction_id,input_logit,output_logit,relation_logit,input_prediction,output_prediction,relation_prediction
auxiliary,primary,none,"Q: What is the none of auxiliary?
A:",54558,6156,7000,The,"tensor([ 4.0039,  4.0898,  2.7676,  ..., -4.6602, -4.6562, -4.6602],
       dtype=torch.float16)",578,13.015625,7.015625,13.109375,False,False,False
preserve,destroy,none,"Q: What is the none of preserve?
A:",21813,7066,7000,The,"tensor([ 3.9336,  3.0645,  2.4277,  ..., -4.3789, -4.3789, -4.3789],
       dtype=torch.float16)",578,11.0859375,6.29296875,13.5,False,False,False
hard,soft,none,"Q: What is the none of hard?
A:",2653,8579,7000,The,"tensor([ 4.7812,  2.6797,  2.7539,  ..., -3.9902, -3.9902, -3.9902],
       dtype=torch.float16)",578,11.65625,9.8046875,13.796875,False,False,False
antagonist,protagonist,none,"Q: What is the none of antagonist?
A:",82159,46684,7000,None,"tensor([ 2.4727,  1.2256,  1.9805,  ..., -5.5156, -5.5117, -5.5117],
       dtype=torch.float16)",2290,10.8828125,2.7734375,11.9453125,False,False,True
cause,effect,none,"Q: What is the none of cause?
A:",5353,2515,7000,The,"tensor([ 4.0625,  3.1914,  2.4062,  ..., -4.3047, -4.3047, -4.3047],
       dtype=torch.float16)",578,10.3359375,6.7890625,13.28125,False,False,False
unpredictable,predictable,none,"Q: What is the none of unpredictable?
A:",50235,45207,7000,The,"tensor([ 3.8203,  2.4941,  2.3398,  ..., -4.7031, -4.7031, -4.7031],
       dtype=torch.float16)",578,11.0234375,7.5859375,11.9140625,False,False,False
agree,disagree,none,"Q: What is the none of agree?
A:",7655,29395,7000,The,"tensor([ 5.0430,  4.6094,  2.8477,  ..., -3.8418, -3.8418, -3.8418],
       dtype=torch.float16)",578,11.4921875,10.625,14.5390625,False,False,False
intermittent,continuous,none,"Q: What is the none of intermittent?
A:",75568,19815,7000,The,"tensor([ 3.6836,  2.9258,  1.7275,  ..., -4.4688, -4.4688, -4.4688],
       dtype=torch.float16)",578,13.328125,9.578125,12.859375,False,False,False
sterile,contaminated,none,"Q: What is the none of sterile?
A:",82743,52673,7000,The,"tensor([ 3.4609,  2.8086,  2.0566,  ..., -4.8945, -4.8945, -4.8945],
       dtype=torch.float16)",578,13.1640625,6.40234375,13.4609375,False,False,False
intangible,tangible,none,"Q: What is the none of intangible?
A:",528,50401,7000,The,"tensor([ 4.2930,  2.9766,  2.4355,  ..., -3.8047, -3.8047, -3.8047],
       dtype=torch.float16)",578,13.9921875,9.8046875,13.9296875,False,False,False
harvest,planting,none,"Q: What is the none of harvest?
A:",24322,48114,7000,The,"tensor([ 4.0859,  2.9688,  2.8125,  ..., -4.3047, -4.3008, -4.3008],
       dtype=torch.float16)",578,11.59375,7.390625,13.90625,False,False,False
mono,stereo,none,"Q: What is the none of mono?
A:",40774,39052,7000,The,"tensor([ 4.5859,  2.6309,  2.6602,  ..., -4.1914, -4.1914, -4.1914],
       dtype=torch.float16)",578,11.5546875,6.76171875,13.078125,False,False,False
incidental,essential,none,"Q: What is the none of incidental?
A:",84316,7718,7000,The,"tensor([ 4.5898,  3.6230,  2.1543,  ..., -3.9082, -3.9082, -3.9082],
       dtype=torch.float16)",578,11.4140625,5.02734375,13.515625,False,False,False
fix,break,none,"Q: What is the none of fix?
A:",5155,1464,7000,The,"tensor([ 4.0234,  3.0156,  3.0898,  ..., -4.9805, -4.9766, -4.9766],
       dtype=torch.float16)",578,9.7734375,6.44140625,13.265625,False,False,False
hypothetical,realistic,none,"Q: What is the none of hypothetical?
A:",59159,26569,7000,The,"tensor([ 5.1328,  3.7930,  3.4863,  ..., -3.5508, -3.5508, -3.5508],
       dtype=torch.float16)",578,13.4296875,7.50390625,13.703125,False,False,False
disappear,appear,none,"Q: What is the none of disappear?
A:",32153,5101,7000,The,"tensor([ 4.0938,  3.3711,  2.5781,  ..., -4.4883, -4.4883, -4.4883],
       dtype=torch.float16)",578,10.1953125,7.0390625,12.9296875,False,False,False
validate,invalidate,none,"Q: What is the none of validate?
A:",9788,41043,7000,The,"tensor([ 4.1016,  3.3613,  2.8594,  ..., -4.3164, -4.3164, -4.3164],
       dtype=torch.float16)",578,12.1796875,7.5703125,14.578125,False,False,False
transparent,opaque,none,"Q: What is the none of transparent?
A:",18300,47584,7000,The,"tensor([ 4.0234,  2.8633,  2.9707,  ..., -4.2578, -4.2578, -4.2578],
       dtype=torch.float16)",578,12.5703125,10.2109375,14.2890625,False,False,False
height,depth,none,"Q: What is the none of height?
A:",2673,8149,7000,The,"tensor([ 4.2578,  2.8613,  2.2617,  ..., -3.9668, -3.9668, -3.9668],
       dtype=torch.float16)",578,13.09375,7.66796875,14.4453125,False,False,False
sickness,health,none,"Q: What is the none of sickness?
A:",54950,2890,7000,The,"tensor([ 3.3164,  3.0215,  1.9512,  ..., -5.2539, -5.2539, -5.2539],
       dtype=torch.float16)",578,9.09375,8.578125,13.015625,False,False,False
traditional,modern,none,"Q: What is the none of traditional?
A:",8776,6617,7000,The,"tensor([ 4.7812,  3.6230,  2.9531,  ..., -4.0039, -4.0039, -4.0039],
       dtype=torch.float16)",578,12.265625,8.984375,13.7734375,False,False,False
clumsy,graceful,none,"Q: What is the none of clumsy?
A:",94318,78462,7000,The,"tensor([ 3.7930,  2.5996,  2.0527,  ..., -4.7773, -4.7773, -4.7773],
       dtype=torch.float16)",578,11.84375,8.203125,12.765625,False,False,False
upside,downside,none,"Q: What is the none of upside?
A:",36941,52497,7000,The,"tensor([ 5.3555,  3.2598,  2.9707,  ..., -3.5527, -3.5527, -3.5527],
       dtype=torch.float16)",578,11.8125,8.6171875,13.0390625,False,False,False
ordinary,extraordinary,none,"Q: What is the none of ordinary?
A:",19664,24674,7000,The,"tensor([ 5.4688,  3.9609,  3.3340,  ..., -3.5488, -3.5488, -3.5488],
       dtype=torch.float16)",578,9.953125,7.76953125,12.8671875,False,False,False
immunity,susceptibility,none,"Q: What is the none of immunity?
A:",40368,88636,7000,The,"tensor([ 2.9414,  3.2930,  2.3828,  ..., -4.1602, -4.1602, -4.1602],
       dtype=torch.float16)",578,11.6171875,6.36328125,12.90625,False,False,False
unarmed,armed,none,"Q: What is the none of unarmed?
A:",64999,17903,7000,The,"tensor([ 4.6641,  3.4922,  2.3223,  ..., -4.4688, -4.4688, -4.4688],
       dtype=torch.float16)",578,11.3046875,8.875,13.2734375,False,False,False
inconsistent,consistent,none,"Q: What is the none of inconsistent?
A:",40240,13263,7000,The,"tensor([ 4.6875,  3.2461,  2.9336,  ..., -4.6406, -4.6406, -4.6406],
       dtype=torch.float16)",578,11.8359375,9.6328125,13.109375,False,False,False
measurable,immeasurable,none,"Q: What is the none of measurable?
A:",66303,737,7000,The,"tensor([ 4.9570,  3.5664,  2.7637,  ..., -4.2539, -4.2539, -4.2539],
       dtype=torch.float16)",578,10.6171875,8.7890625,14.0859375,False,False,False
confident,insecure,none,"Q: What is the none of confident?
A:",16913,62945,7000,The,"tensor([ 4.7031,  4.1641,  3.1992,  ..., -4.2891, -4.2852, -4.2891],
       dtype=torch.float16)",578,11.0390625,6.328125,13.453125,False,False,False
senior,junior,none,"Q: What is the none of senior?
A:",10195,27144,7000,The,"tensor([ 5.1133,  3.5977,  3.2441,  ..., -3.8223, -3.8203, -3.8223],
       dtype=torch.float16)",578,11.984375,8.1171875,14.2890625,False,False,False
enter,exit,none,"Q: What is the none of enter?
A:",3810,4974,7000,The,"tensor([ 4.1641,  3.0020,  2.3047,  ..., -4.6836, -4.6836, -4.6836],
       dtype=torch.float16)",578,10.828125,7.5390625,13.8984375,False,False,False
reliant,independent,none,"Q: What is the none of reliant?
A:",89227,9678,7000,The,"tensor([ 4.0273,  3.0898,  2.2695,  ..., -4.2539, -4.2539, -4.2539],
       dtype=torch.float16)",578,7.24609375,8.5703125,13.359375,False,False,False
experienced,inexperienced,none,"Q: What is the none of experienced?
A:",10534,79966,7000,The,"tensor([ 4.8828,  3.7793,  3.1504,  ..., -4.2734, -4.2734, -4.2734],
       dtype=torch.float16)",578,11.9453125,8.9765625,14.046875,False,False,False
remove,add,none,"Q: What is the none of remove?
A:",4148,923,7000,The,"tensor([ 3.9902,  2.8359,  2.5312,  ..., -4.8594, -4.8555, -4.8555],
       dtype=torch.float16)",578,11.4296875,7.51171875,13.46875,False,False,False
wholesale,retail,none,"Q: What is the none of wholesale?
A:",35557,11040,7000,The,"tensor([ 4.6367,  4.0391,  3.3730,  ..., -3.5449, -3.5449, -3.5449],
       dtype=torch.float16)",578,13.953125,8.7109375,14.9140625,False,False,False
fancy,plain,none,"Q: What is the none of fancy?
A:",27555,14733,7000,The,"tensor([ 5.5586,  3.8281,  3.7402,  ..., -3.7227, -3.7227, -3.7227],
       dtype=torch.float16)",578,9.1640625,8.1796875,14.390625,False,False,False
blame,praise,none,"Q: What is the none of blame?
A:",19065,29488,7000,The,"tensor([ 4.7695,  5.2852,  3.6621,  ..., -4.0586, -4.0586, -4.0586],
       dtype=torch.float16)",578,10.2265625,5.71875,13.4453125,False,False,False
oversized,undersized,none,"Q: What is the none of oversized?
A:",62305,26445,7000,The,"tensor([ 4.7188,  4.0312,  3.3750,  ..., -3.7402, -3.7402, -3.7402],
       dtype=torch.float16)",578,12.1875,5.96875,13.8359375,False,False,False
mixture,pure,none,"Q: What is the none of mixture?
A:",21655,10748,7000,None,"tensor([ 2.8145,  2.9160,  2.8867,  ..., -4.7578, -4.7578, -4.7578],
       dtype=torch.float16)",2290,12.375,10.90625,13.8515625,False,False,True
shallow,deep,none,"Q: What is the none of shallow?
A:",26682,5655,7000,The,"tensor([ 4.4766,  2.7324,  2.2441,  ..., -3.9434, -3.9434, -3.9434],
       dtype=torch.float16)",578,12.140625,11.1953125,13.453125,False,False,False
equip,disarm,none,"Q: What is the none of equip?
A:",26458,87876,7000,The,"tensor([ 4.1133,  2.5625,  2.2988,  ..., -4.8516, -4.8516, -4.8516],
       dtype=torch.float16)",578,10.4140625,2.5546875,13.515625,False,False,False
finished,unfinished,none,"Q: What is the none of finished?
A:",8220,64716,7000,The,"tensor([ 4.5430,  3.4492,  2.9492,  ..., -4.2266, -4.2266, -4.2266],
       dtype=torch.float16)",578,12.5,9.2734375,14.375,False,False,False
field,city,none,"Q: What is the none of field?
A:",2115,3363,7000,The,"tensor([ 5.3633,  4.3242,  3.5234,  ..., -3.0508, -3.0508, -3.0508],
       dtype=torch.float16)",578,11.6796875,5.3984375,14.109375,False,False,False
steady,unsteady,none,"Q: What is the none of steady?
A:",24981,653,7000,The,"tensor([ 4.5000,  3.3711,  2.9609,  ..., -4.3750, -4.3750, -4.3750],
       dtype=torch.float16)",578,13.0859375,10.2890625,14.0625,False,False,False
complain,praise,none,"Q: What is the none of complain?
A:",29011,29488,7000,The,"tensor([ 4.5000,  4.5234,  3.8262,  ..., -4.5625, -4.5586, -4.5586],
       dtype=torch.float16)",578,8.0625,4.2109375,13.8359375,False,False,False
superficial,deep,none,"Q: What is the none of superficial?
A:",59915,5655,7000,The,"tensor([ 4.2773,  2.4688,  1.8809,  ..., -4.4648, -4.4648, -4.4648],
       dtype=torch.float16)",578,11.2734375,10.0234375,13.0703125,False,False,False
lifeless,lively,none,"Q: What is the none of lifeless?
A:",2324,49277,7000,The,"tensor([ 5.3281,  3.7930,  2.8691,  ..., -3.8008, -3.7988, -3.8008],
       dtype=torch.float16)",578,12.8984375,6.6328125,13.3671875,False,False,False
cool,warm,none,"Q: What is the none of cool?
A:",7155,8369,7000,The,"tensor([ 5.2812,  2.8672,  3.2324,  ..., -4.0352, -4.0352, -4.0352],
       dtype=torch.float16)",578,11.046875,7.94140625,13.1875,False,False,False
constructive,destructive,none,"Q: What is the none of constructive?
A:",54584,40652,7000,The,"tensor([ 5.1875,  4.1367,  3.3770,  ..., -4.5352, -4.5352, -4.5352],
       dtype=torch.float16)",578,11.6640625,9.7890625,12.6953125,False,False,False
transparency,opacity,none,"Q: What is the none of transparency?
A:",28330,19172,7000,The,"tensor([ 4.5312,  3.5508,  2.7383,  ..., -4.0781, -4.0742, -4.0742],
       dtype=torch.float16)",578,11.984375,9.53125,13.21875,False,False,False
diminish,increase,none,"Q: What is the none of diminish?
A:",57160,5376,7000,The,"tensor([ 3.8184,  3.3438,  2.2109,  ..., -4.3047, -4.3047, -4.3047],
       dtype=torch.float16)",578,9.484375,8.359375,13.6796875,False,False,False
lasting,temporary,none,"Q: What is the none of lasting?
A:",29869,13643,7000,The,"tensor([ 4.0508,  2.8789,  2.7070,  ..., -4.2852, -4.2852, -4.2852],
       dtype=torch.float16)",578,8.0703125,9.125,12.765625,False,False,False
written,spoken,none,"Q: What is the none of written?
A:",5439,22066,7000,The,"tensor([ 4.2930,  3.1953,  2.9141,  ..., -3.5410, -3.5410, -3.5410],
       dtype=torch.float16)",578,11.46875,8.5859375,14.625,False,False,False
assemble,disassemble,none,"Q: What is the none of assemble?
A:",42840,834,7000,The,"tensor([ 4.4727,  2.9883,  2.7031,  ..., -4.5547, -4.5547, -4.5547],
       dtype=torch.float16)",578,12.0390625,8.953125,13.8203125,False,False,False
sane,insane,none,"Q: What is the none of sane?
A:",62200,35118,7000,The,"tensor([ 5.2305,  3.7109,  3.2168,  ..., -4.0234, -4.0234, -4.0234],
       dtype=torch.float16)",578,9.953125,8.171875,12.7734375,False,False,False
day,night,none,"Q: What is the none of day?
A:",1938,3814,7000,The,"tensor([ 4.7305,  2.8105,  3.4648,  ..., -3.9043, -3.9043, -3.9043],
       dtype=torch.float16)",578,11.484375,9.6796875,14.2578125,False,False,False
past,future,none,"Q: What is the none of past?
A:",3347,3938,7000,The,"tensor([ 4.8242,  3.6328,  3.3086,  ..., -3.5684, -3.5684, -3.5684],
       dtype=torch.float16)",578,13.1875,10.671875,14.0078125,False,False,False
deflation,inflation,none,"Q: What is the none of deflation?
A:",711,25544,7000,The,"tensor([ 3.3750,  2.6426,  2.8242,  ..., -3.9707, -3.9707, -3.9707],
       dtype=torch.float16)",578,12.9375,11.890625,12.2734375,False,False,False
divide,multiply,none,"Q: What is the none of divide?
A:",22497,31370,7000,The,"tensor([ 4.0000,  1.9189,  2.5039,  ..., -4.0078, -4.0078, -4.0078],
       dtype=torch.float16)",578,12.546875,9.265625,13.6328125,False,False,False
everything,nothing,none,"Q: What is the none of everything?
A:",4395,4400,7000,The,"tensor([ 5.5547,  4.1875,  3.9238,  ..., -3.6035, -3.6035, -3.6035],
       dtype=torch.float16)",578,10.6484375,12.1328125,12.65625,False,False,False
downhill,uphill,none,"Q: What is the none of downhill?
A:",73481,77758,7000,The,"tensor([ 4.7812,  2.4609,  2.2168,  ..., -4.3750, -4.3750, -4.3750],
       dtype=torch.float16)",578,11.1171875,10.15625,13.2578125,False,False,False
halt,proceed,none,"Q: What is the none of halt?
A:",27365,10570,7000,The,"tensor([ 4.6797,  2.7656,  2.5625,  ..., -4.3516, -4.3516, -4.3516],
       dtype=torch.float16)",578,9.6328125,4.6484375,13.171875,False,False,False
catch,release,none,"Q: What is the none of catch?
A:",2339,4984,7000,The,"tensor([ 4.8125,  3.7324,  3.3047,  ..., -4.4727, -4.4727, -4.4727],
       dtype=torch.float16)",578,10.6328125,5.62890625,13.40625,False,False,False
mark,unmark,none,"Q: What is the none of mark?
A:",1906,653,7000,The,"tensor([ 3.6582,  3.0039,  3.0664,  ..., -4.8359, -4.8359, -4.8359],
       dtype=torch.float16)",578,10.046875,7.97265625,14.03125,False,False,False
awkward,graceful,none,"Q: What is the none of awkward?
A:",29859,78462,7000,The,"tensor([ 4.9375,  3.3066,  3.1172,  ..., -4.1992, -4.1992, -4.1992],
       dtype=torch.float16)",578,12.96875,5.67578125,13.578125,False,False,False
pass,fail,none,"Q: What is the none of pass?
A:",1522,3775,7000,The,"tensor([ 3.8594,  3.0254,  2.9688,  ..., -4.6328, -4.6328, -4.6328],
       dtype=torch.float16)",578,10.046875,7.72265625,13.4375,False,False,False
medical,non-medical,none,"Q: What is the none of medical?
A:",6593,2536,7000,The,"tensor([ 3.4941,  3.0547,  2.0996,  ..., -4.4727, -4.4727, -4.4727],
       dtype=torch.float16)",578,12.71875,12.375,13.875,False,False,False
attach,detach,none,"Q: What is the none of attach?
A:",15866,47881,7000,The,"tensor([ 4.0625,  3.4668,  3.0918,  ..., -4.3906, -4.3906, -4.3906],
       dtype=torch.float16)",578,11.0,8.828125,14.375,False,False,False
tight,loose,none,"Q: What is the none of tight?
A:",10508,20784,7000,The,"tensor([ 4.4688,  2.6855,  2.4062,  ..., -4.4883, -4.4883, -4.4883],
       dtype=torch.float16)",578,11.65625,9.7109375,13.5703125,False,False,False
mend,break,none,"Q: What is the none of mend?
A:",45876,1464,7000,The,"tensor([ 4.6328,  3.1387,  2.9531,  ..., -3.7285, -3.7266, -3.7285],
       dtype=torch.float16)",578,10.8828125,6.5859375,14.0078125,False,False,False
fat,thin,none,"Q: What is the none of fat?
A:",8834,15792,7000,The,"tensor([ 3.1348,  2.8301,  2.3262,  ..., -4.8711, -4.8711, -4.8711],
       dtype=torch.float16)",578,13.1015625,5.31640625,13.6640625,False,False,False
rough,smooth,none,"Q: What is the none of rough?
A:",11413,11113,7000,The,"tensor([ 4.4180,  3.1582,  3.1016,  ..., -4.7148, -4.7109, -4.7109],
       dtype=torch.float16)",578,11.2734375,8.1875,13.828125,False,False,False
none,all,none,"Q: What is the none of none?
A:",7000,682,7000,The,"tensor([ 5.8516,  3.8398,  3.7910,  ..., -3.5664, -3.5645, -3.5664],
       dtype=torch.float16)",578,12.375,9.703125,12.375,False,False,False
unprepared,prepared,none,"Q: What is the none of unprepared?
A:",653,10235,7000,The,"tensor([ 4.6758,  3.5605,  2.6445,  ..., -4.0664, -4.0664, -4.0664],
       dtype=torch.float16)",578,12.765625,9.7421875,13.328125,False,False,False
normal,abnormal,none,"Q: What is the none of normal?
A:",4725,35663,7000,The,"tensor([ 4.6211,  2.6797,  2.4668,  ..., -4.3438, -4.3438, -4.3438],
       dtype=torch.float16)",578,11.734375,10.53125,13.4609375,False,False,False
relieve,aggravate,none,"Q: What is the none of relieve?
A:",48839,46041,7000,The,"tensor([ 3.4805,  2.8984,  1.8984,  ..., -4.6172, -4.6172, -4.6172],
       dtype=torch.float16)",578,9.9140625,4.66015625,13.09375,False,False,False
fresh,stale,none,"Q: What is the none of fresh?
A:",7878,51451,7000,The,"tensor([ 4.3320,  3.5332,  2.9277,  ..., -4.5508, -4.5508, -4.5508],
       dtype=torch.float16)",578,13.3515625,6.6796875,14.1484375,False,False,False
monarch,commoner,none,"Q: What is the none of monarch?
A:",63854,4279,7000,The,"tensor([ 3.1855,  1.6484,  2.3496,  ..., -4.1484, -4.1484, -4.1484],
       dtype=torch.float16)",578,11.9375,8.4140625,12.6953125,False,False,False
corrupt,honest,none,"Q: What is the none of corrupt?
A:",22681,10978,7000,The,"tensor([ 4.4648,  3.4688,  3.4570,  ..., -5.0234, -5.0234, -5.0234],
       dtype=torch.float16)",578,8.734375,8.5859375,13.125,False,False,False
elaborate,simple,none,"Q: What is the none of elaborate?
A:",37067,4382,7000,The,"tensor([ 4.6797,  3.9570,  2.8359,  ..., -4.2344, -4.2344, -4.2344],
       dtype=torch.float16)",578,11.6796875,9.59375,13.84375,False,False,False
require,exempt,none,"Q: What is the none of require?
A:",1397,39028,7000,The,"tensor([ 4.4883,  2.8438,  3.4395,  ..., -4.3359, -4.3359, -4.3359],
       dtype=torch.float16)",578,10.5234375,4.3203125,14.2265625,False,False,False
complicated,simple,none,"Q: What is the none of complicated?
A:",17395,4382,7000,The,"tensor([ 4.7188,  2.8105,  2.8145,  ..., -4.4453, -4.4453, -4.4453],
       dtype=torch.float16)",578,10.109375,10.8671875,12.6640625,False,False,False
direct,indirect,none,"Q: What is the none of direct?
A:",2167,25636,7000,The,"tensor([ 4.7344,  3.9277,  3.0781,  ..., -4.1797, -4.1797, -4.1797],
       dtype=torch.float16)",578,11.7890625,8.4375,13.9453125,False,False,False
physical,mental,none,"Q: What is the none of physical?
A:",7106,10723,7000,The,"tensor([ 4.4648,  3.2891,  2.8242,  ..., -3.6699, -3.6699, -3.6699],
       dtype=torch.float16)",578,12.53125,9.71875,13.9453125,False,False,False
troublesome,easygoing,none,"Q: What is the none of troublesome?
A:",78518,4228,7000,The,"tensor([ 4.1484,  2.9512,  2.3496,  ..., -4.4883, -4.4883, -4.4883],
       dtype=torch.float16)",578,10.109375,7.90234375,12.546875,False,False,False
build,destroy,none,"Q: What is the none of build?
A:",1977,7066,7000,The,"tensor([ 5.2578,  3.3809,  3.4805,  ..., -3.7695, -3.7695, -3.7695],
       dtype=torch.float16)",578,11.90625,5.38671875,14.1171875,False,False,False
fall,rise,none,"Q: What is the none of fall?
A:",4498,10205,7000,The,"tensor([ 5.3477,  3.1426,  3.1816,  ..., -3.5391, -3.5391, -3.5391],
       dtype=torch.float16)",578,12.359375,5.80859375,13.5859375,False,False,False
weakened,strengthened,none,"Q: What is the none of weakened?
A:",58764,60862,7000,The,"tensor([ 3.5098,  2.4453,  1.4922,  ..., -4.8203, -4.8203, -4.8242],
       dtype=torch.float16)",578,10.1015625,6.67578125,12.890625,False,False,False
damned,blessed,none,"Q: What is the none of damned?
A:",68465,33944,7000,The,"tensor([ 5.9883,  3.6504,  3.9512,  ..., -3.3906, -3.3906, -3.3906],
       dtype=torch.float16)",578,7.82421875,4.58203125,12.46875,False,False,False
detached,attached,none,"Q: What is the none of detached?
A:",45017,12673,7000,The,"tensor([ 4.2852,  3.4004,  2.4707,  ..., -4.2383, -4.2383, -4.2383],
       dtype=torch.float16)",578,12.1328125,8.609375,13.375,False,False,False
nonviolent,violent,none,"Q: What is the none of nonviolent?
A:",2536,16806,7000,The,"tensor([ 5.4375,  4.4102,  3.4141,  ..., -4.0000, -4.0000, -4.0000],
       dtype=torch.float16)",578,13.703125,8.7890625,12.78125,False,False,False
bulk,individual,none,"Q: What is the none of bulk?
A:",20155,3927,7000,The,"tensor([ 3.7305,  2.6738,  2.8223,  ..., -4.1211, -4.1211, -4.1211],
       dtype=torch.float16)",578,12.5234375,6.31640625,14.2578125,False,False,False
rugged,smooth,none,"Q: What is the none of rugged?
A:",55883,11113,7000,The,"tensor([ 3.8848,  2.6074,  2.5312,  ..., -4.6094, -4.6094, -4.6094],
       dtype=torch.float16)",578,11.0078125,8.59375,13.1640625,False,False,False
foot,hand,none,"Q: What is the none of foot?
A:",4579,1450,7000,The,"tensor([ 5.3945,  3.2617,  2.3691,  ..., -3.7305, -3.7285, -3.7305],
       dtype=torch.float16)",578,12.375,6.32421875,13.6875,False,False,False
extended,contracted,none,"Q: What is the none of extended?
A:",11838,51068,7000,The,"tensor([ 4.9180,  3.3750,  2.6289,  ..., -3.8809, -3.8809, -3.8809],
       dtype=torch.float16)",578,12.8671875,4.6484375,14.171875,False,False,False
substantive,insubstantial,none,"Q: What is the none of substantive?
A:",67749,1672,7000,The,"tensor([ 4.7539,  4.4766,  3.1738,  ..., -3.5801, -3.5801, -3.5801],
       dtype=torch.float16)",578,11.7109375,6.3203125,13.515625,False,False,False
international,domestic,none,"Q: What is the none of international?
A:",6625,13018,7000,The,"tensor([ 4.4805,  3.0664,  2.5898,  ..., -3.5957, -3.5938, -3.5938],
       dtype=torch.float16)",578,13.4609375,8.5078125,14.4453125,False,False,False
inexpensive,expensive,none,"Q: What is the none of inexpensive?
A:",44252,11646,7000,The,"tensor([ 4.3477,  2.6992,  2.6523,  ..., -4.0820, -4.0820, -4.0820],
       dtype=torch.float16)",578,10.5546875,8.203125,12.828125,False,False,False
reduce,increase,none,"Q: What is the none of reduce?
A:",8108,5376,7000,The,"tensor([ 3.7754,  2.8145,  2.6602,  ..., -4.5352, -4.5352, -4.5352],
       dtype=torch.float16)",578,11.84375,6.828125,13.8046875,False,False,False
sober,drunk,none,"Q: What is the none of sober?
A:",50505,29850,7000,The,"tensor([ 5.5312,  3.9219,  3.2207,  ..., -4.2500, -4.2500, -4.2500],
       dtype=torch.float16)",578,11.6015625,9.2109375,13.5625,False,False,False
important,unimportant,none,"Q: What is the none of important?
A:",3062,653,7000,The,"tensor([ 3.5195,  2.2168,  1.8398,  ..., -4.1523, -4.1523, -4.1523],
       dtype=torch.float16)",578,9.1875,8.078125,12.28125,False,False,False
imperfect,perfect,none,"Q: What is the none of imperfect?
A:",69063,4832,7000,The,"tensor([ 4.0195,  3.9727,  2.9297,  ..., -5.2227, -5.2227, -5.2227],
       dtype=torch.float16)",578,10.140625,10.1953125,12.71875,False,False,False
patriot,traitor,none,"Q: What is the none of patriot?
A:",67617,18027,7000,The,"tensor([ 4.3359,  3.3828,  3.3652,  ..., -4.4023, -4.4023, -4.4023],
       dtype=torch.float16)",578,12.40625,4.98046875,13.578125,False,False,False
hatred,love,none,"Q: What is the none of hatred?
A:",35242,3021,7000,The,"tensor([ 3.9414,  3.7949,  3.3809,  ..., -5.4219, -5.4219, -5.4219],
       dtype=torch.float16)",578,10.5078125,10.1015625,12.609375,False,False,False
underdog,favorite,none,"Q: What is the none of underdog?
A:",1234,7075,7000,The,"tensor([ 5.1250,  3.3672,  3.7461,  ..., -3.6504, -3.6504, -3.6504],
       dtype=torch.float16)",578,13.390625,6.2265625,13.7421875,False,False,False
retreat,advance,none,"Q: What is the none of retreat?
A:",31114,12178,7000,The,"tensor([ 5.2500,  4.5312,  3.9688,  ..., -3.5684, -3.5664, -3.5664],
       dtype=torch.float16)",578,11.8984375,4.47265625,13.1640625,False,False,False
equal,unequal,none,"Q: What is the none of equal?
A:",6273,78295,7000,The,"tensor([ 5.4727,  3.7773,  3.4434,  ..., -4.1250, -4.1250, -4.1250],
       dtype=torch.float16)",578,11.640625,9.515625,14.7890625,False,False,False
darkness,lightness,none,"Q: What is the none of darkness?
A:",27394,3177,7000,The,"tensor([ 4.7461,  4.0352,  3.0449,  ..., -4.5000, -4.5000, -4.5000],
       dtype=torch.float16)",578,11.1640625,9.5234375,13.1484375,False,False,False
occasional,frequent,none,"Q: What is the none of occasional?
A:",28961,21420,7000,The,"tensor([ 4.9805,  4.0078,  2.6953,  ..., -4.1172, -4.1172, -4.1172],
       dtype=torch.float16)",578,11.109375,8.5390625,12.84375,False,False,False
unpaid,paid,none,"Q: What is the none of unpaid?
A:",55184,7318,7000,The,"tensor([ 4.2227,  3.5293,  3.0938,  ..., -3.9199, -3.9199, -3.9199],
       dtype=torch.float16)",578,12.3125,8.8125,14.1484375,False,False,False
minimal,maximal,none,"Q: What is the none of minimal?
A:",17832,54229,7000,The,"tensor([ 4.8828,  3.2344,  2.4785,  ..., -3.7148, -3.7148, -3.7148],
       dtype=torch.float16)",578,12.5546875,7.62890625,13.453125,False,False,False
foster,hinder,none,"Q: What is the none of foster?
A:",31087,57780,7000,The,"tensor([ 4.7227,  4.2695,  3.0059,  ..., -4.2734, -4.2734, -4.2734],
       dtype=torch.float16)",578,11.671875,3.36328125,14.4921875,False,False,False
near,far,none,"Q: What is the none of near?
A:",3221,3117,7000,The,"tensor([ 5.2266,  3.1230,  2.8770,  ..., -3.8262, -3.8242, -3.8262],
       dtype=torch.float16)",578,12.3125,9.6875,13.1953125,False,False,False
son,daughter,none,"Q: What is the none of son?
A:",4538,10003,7000,The,"tensor([ 4.2969,  2.9316,  2.5391,  ..., -4.2539, -4.2539, -4.2539],
       dtype=torch.float16)",578,12.1171875,8.4375,13.34375,False,False,False
tired,energetic,none,"Q: What is the none of tired?
A:",19781,45955,7000,The,"tensor([ 4.9961,  2.9316,  2.9395,  ..., -4.1992, -4.1992, -4.1992],
       dtype=torch.float16)",578,10.9375,5.60546875,13.3125,False,False,False
